Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Khalni Garden,0.0,None,['G'],None,['Land'],None,Common,ARC,None,None,None,"Khalni Garden enters the battlefield tapped.\nWhen Khalni Garden enters the battlefield, create a 0/1 green Plant creature token.\n{T}: Add {G}."
Kazandu Refuge,0.0,None,"['G', 'R']",None,['Land'],None,Uncommon,ARC,None,None,None,"Kazandu Refuge enters the battlefield tapped.\nWhen Kazandu Refuge enters the battlefield, you gain 1 life.\n{T}: Add {R} or {G}."
Graypelt Refuge,0.0,None,"['G', 'W']",None,['Land'],None,Uncommon,ARC,None,None,None,"Graypelt Refuge enters the battlefield tapped.\nWhen Graypelt Refuge enters the battlefield, you gain 1 life.\n{T}: Add {G} or {W}."
Barren Moor,0.0,None,['B'],None,['Land'],None,Common,ARC,None,None,None,"Barren Moor enters the battlefield tapped.\n{T}: Add {B}.\nCycling {B} ({B}, Discard this card: Draw a card.)"
Artisan of Kozilek,9.0,None,None,None,['Creature'],['Eldrazi'],Uncommon,ARC,10,9,None,"When you cast this spell, you may return target creature card from your graveyard to the battlefield.\nAnnihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents.)"
Thunderstaff,3.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,"As long as Thunderstaff is untapped, if a creature would deal combat damage to you, prevent 1 of that damage.\n{2}, {T}: Attacking creatures get +1/+0 until end of turn."
Thran Dynamo,4.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,{T}: Add {C}{C}{C}.
Synod Sanctum,1.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,"{2}, {T}: Exile target permanent you control.\n{2}, Sacrifice Synod Sanctum: Return all cards exiled with Synod Sanctum to the battlefield under your control."
Synod Centurion,4.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,ARC,4,4,None,"When you control no other artifacts, sacrifice Synod Centurion."
Sundering Titan,8.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Rare,ARC,7,10,None,"When Sundering Titan enters or leaves the battlefield, choose a land of each basic land type, then destroy those lands."
Sun Droplet,2.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,"Whenever you're dealt damage, put that many charge counters on Sun Droplet.\nAt the beginning of each upkeep, you may remove a charge counter from Sun Droplet. If you do, you gain 1 life."
Sorcerer's Strongbox,4.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,"{2}, {T}: Flip a coin. If you win the flip, sacrifice Sorcerer's Strongbox and draw three cards."
Memnarch,7.0,None,['U'],['Legendary'],"['Artifact', 'Creature']",['Wizard'],Rare,ARC,4,5,None,{1}{U}{U}: Target permanent becomes an artifact in addition to its other types. (This effect lasts indefinitely.)\n{3}{U}: Gain control of target artifact. (This effect lasts indefinitely.)
Rakdos Signet,2.0,None,"['B', 'R']",None,['Artifact'],None,Common,ARC,None,None,None,"{1}, {T}: Add {B}{R}."
Skullcage,4.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,"At the beginning of each opponent's upkeep, Skullcage deals 2 damage to that player unless they have exactly three or exactly four cards in hand."
Obelisk of Esper,3.0,None,"['B', 'U', 'W']",None,['Artifact'],None,Common,ARC,None,None,None,"{T}: Add {W}, {U}, or {B}."
Lodestone Golem,4.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Rare,ARC,5,3,None,Nonartifact spells cost {1} more to cast.
Lightning Greaves,2.0,None,None,None,['Artifact'],['Equipment'],Uncommon,ARC,None,None,None,Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)\nEquip {0}
Juggernaut,4.0,None,None,None,"['Artifact', 'Creature']",['Juggernaut'],Uncommon,ARC,5,3,None,Juggernaut attacks each combat if able.\nJuggernaut can't be blocked by Walls.
Gruul Signet,2.0,None,"['G', 'R']",None,['Artifact'],None,Common,ARC,None,None,None,"{1}, {T}: Add {R}{G}."
Everflowing Chalice,0.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)\nEverflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.\n{T}: Add {C} for each charge counter on Everflowing Chalice.
Aether Spellbomb,1.0,None,['U'],None,['Artifact'],None,Common,ARC,None,None,None,"{U}, Sacrifice Aether Spellbomb: Return target creature to its owner's hand.\n{1}, Sacrifice Aether Spellbomb: Draw a card."
Duplicant,6.0,None,None,None,"['Artifact', 'Creature']",['Shapeshifter'],Rare,ARC,2,4,None,"Imprint — When Duplicant enters the battlefield, you may exile target nontoken creature.\nAs long as a card exiled with Duplicant is a creature card, Duplicant has the power, toughness, and creature types of the last creature card exiled with Duplicant. It's still a Shapeshifter."
Wax // Wane,2.0,['G'],"['G', 'W']",None,['Instant'],None,Uncommon,ARC,None,None,None,Target creature gets +2/+2 until end of turn.
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,ARC,None,None,None,({T}: Add {R}.)
Dreamstone Hedron,6.0,None,None,None,['Artifact'],None,Uncommon,ARC,None,None,None,"{T}: Add {C}{C}{C}.\n{3}, {T}, Sacrifice Dreamstone Hedron: Draw three cards."
Dimir Signet,2.0,None,"['B', 'U']",None,['Artifact'],None,Common,ARC,None,None,None,"{1}, {T}: Add {U}{B}."
Azorius Signet,2.0,None,"['U', 'W']",None,['Artifact'],None,Common,ARC,None,None,None,"{1}, {T}: Add {W}{U}."
Watchwolf,2.0,"['G', 'W']","['G', 'W']",None,['Creature'],['Wolf'],Uncommon,ARC,3,3,None,None
Vampiric Dragon,8.0,"['B', 'R']","['B', 'R']",None,['Creature'],"['Vampire', 'Dragon']",Rare,ARC,5,5,None,"Flying\nWhenever a creature dealt damage by Vampiric Dragon this turn dies, put a +1/+1 counter on Vampiric Dragon.\n{1}{R}: Vampiric Dragon deals 1 damage to target creature."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,ARC,None,None,None,({T}: Add {G}.)
Unmake,3.0,"['B', 'W']","['B', 'W']",None,['Instant'],None,Common,ARC,None,None,None,Exile target creature.
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,ARC,None,None,None,({T}: Add {R}.)
Unbender Tine,4.0,"['U', 'W']","['U', 'W']",None,['Artifact'],None,Uncommon,ARC,None,None,None,{T}: Untap another target permanent.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,ARC,None,None,None,({T}: Add {G}.)
Torrent of Souls,5.0,"['B', 'R']","['B', 'R']",None,['Sorcery'],None,Uncommon,ARC,None,None,None,Return up to one target creature card from your graveyard to the battlefield if {B} was spent to cast this spell. Creatures target player controls get +2/+0 and gain haste until end of turn if {R} was spent to cast this spell. (Do both if {B}{R} was spent.)
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,ARC,None,None,None,({T}: Add {B}.)
Terminate,2.0,"['B', 'R']","['B', 'R']",None,['Instant'],None,Common,ARC,None,None,None,Destroy target creature. It can't be regenerated.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,ARC,None,None,None,({T}: Add {G}.)
Selesnya Guildmage,2.0,"['G', 'W']","['G', 'W']",None,['Creature'],"['Elf', 'Wizard']",Uncommon,ARC,2,2,None,{3}{G}: Create a 1/1 green Saproling creature token.\n{3}{W}: Creatures you control get +1/+1 until end of turn.
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,ARC,None,None,None,({T}: Add {R}.)
Savage Twister,2.0,"['G', 'R']","['G', 'R']",None,['Sorcery'],None,Uncommon,ARC,None,None,None,Savage Twister deals X damage to each creature.
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,ARC,None,None,None,({T}: Add {B}.)
Rakdos Guildmage,2.0,"['B', 'R']","['B', 'R']",None,['Creature'],"['Zombie', 'Shaman']",Uncommon,ARC,2,2,None,"({B/R} can be paid with either {B} or {R}.)\n{3}{B}, Discard a card: Target creature gets -2/-2 until end of turn.\n{3}{R}: Create a 2/1 red Goblin creature token with haste. Exile it at the beginning of the next end step."
Pale Recluse,6.0,"['G', 'W']","['G', 'W']",None,['Creature'],['Spider'],Common,ARC,4,5,None,"Reach (This creature can block creatures with flying.)\nForestcycling {2}, plainscycling {2} ({2}, Discard this card: Search your library for a Forest or Plains card, reveal it, put it into your hand, then shuffle.)"
Mistvein Borderpost,3.0,"['B', 'U']","['B', 'U']",None,['Artifact'],None,Common,ARC,None,None,None,You may pay {1} and return a basic land you control to its owner's hand rather than pay this spell's mana cost.\nMistvein Borderpost enters the battlefield tapped.\n{T}: Add {U} or {B}.
Magister Sphinx,7.0,"['B', 'U', 'W']","['B', 'U', 'W']",None,"['Artifact', 'Creature']",['Sphinx'],Rare,ARC,5,5,None,"Flying\nWhen Magister Sphinx enters the battlefield, target player's life total becomes 10."
Kaervek the Merciless,7.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Human', 'Shaman']",Rare,ARC,5,4,None,"Whenever an opponent casts a spell, Kaervek the Merciless deals damage equal to that spell's mana value to any target."
Heroes' Reunion,2.0,"['G', 'W']","['G', 'W']",None,['Instant'],None,Uncommon,ARC,None,None,None,Target player gains 7 life.
Fires of Yavimaya,3.0,"['G', 'R']","['G', 'R']",None,['Enchantment'],None,Uncommon,ARC,None,None,None,Creatures you control have haste.\nSacrifice Fires of Yavimaya: Target creature gets +2/+2 until end of turn.
Fieldmist Borderpost,3.0,"['U', 'W']","['U', 'W']",None,['Artifact'],None,Common,ARC,None,None,None,You may pay {1} and return a basic land you control to its owner's hand rather than pay this spell's mana cost.\nFieldmist Borderpost enters the battlefield tapped.\n{T}: Add {W} or {U}.
Ethersworn Shieldmage,3.0,"['U', 'W']","['U', 'W']",None,"['Artifact', 'Creature']","['Vedalken', 'Wizard']",Common,ARC,2,2,None,"Flash\nWhen Ethersworn Shieldmage enters the battlefield, prevent all damage that would be dealt to artifact creatures this turn."
Colossal Might,2.0,"['G', 'R']","['G', 'R']",None,['Instant'],None,Common,ARC,None,None,None,Target creature gets +4/+2 and gains trample until end of turn.
Branching Bolt,3.0,"['G', 'R']","['G', 'R']",None,['Instant'],None,Common,ARC,None,None,None,Choose one or both —\n• Branching Bolt deals 3 damage to target creature with flying.\n• Branching Bolt deals 3 damage to target creature without flying.
Bituminous Blast,5.0,"['B', 'R']","['B', 'R']",None,['Instant'],None,Uncommon,ARC,None,None,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)\nBituminous Blast deals 4 damage to target creature."
Batwing Brume,2.0,"['B', 'W']","['B', 'W']",None,['Instant'],None,Uncommon,ARC,None,None,None,Prevent all combat damage that would be dealt this turn if {W} was spent to cast this spell. Each player loses 1 life for each attacking creature they control if {B} was spent to cast this spell. (Do both if {W}{B} was spent.)
Avatar of Discord,3.0,"['B', 'R']","['B', 'R']",None,['Creature'],['Avatar'],Rare,ARC,5,3,None,"({B/R} can be paid with either {B} or {R}.)\nFlying\nWhen Avatar of Discord enters the battlefield, sacrifice it unless you discard two cards."
Armadillo Cloak,3.0,"['G', 'W']","['G', 'W']",None,['Enchantment'],['Aura'],Common,ARC,None,None,None,"Enchant creature\nEnchanted creature gets +2/+2 and has trample.\nWhenever enchanted creature deals damage, you gain that much life."
Architects of Will,4.0,"['B', 'U']","['B', 'U']",None,"['Artifact', 'Creature']","['Human', 'Wizard']",Common,ARC,3,3,None,"When Architects of Will enters the battlefield, look at the top three cards of target player's library, then put them back in any order.\nCycling {U/B} ({U/B}, Discard this card: Draw a card.)"
Agony Warp,2.0,"['B', 'U']","['B', 'U']",None,['Instant'],None,Common,ARC,None,None,None,Target creature gets -3/-0 until end of turn.\nTarget creature gets -0/-3 until end of turn.
Yavimaya Dryad,3.0,['G'],['G'],None,['Creature'],['Dryad'],Uncommon,ARC,2,1,None,"Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)\nWhen Yavimaya Dryad enters the battlefield, you may search your library for a Forest card, put it onto the battlefield tapped under target player's control, then shuffle."
Wickerbough Elder,4.0,['G'],['G'],None,['Creature'],"['Treefolk', 'Shaman']",Common,ARC,4,4,None,"Wickerbough Elder enters the battlefield with a -1/-1 counter on it.\n{G}, Remove a -1/-1 counter from Wickerbough Elder: Destroy target artifact or enchantment."
Wall of Roots,2.0,['G'],['G'],None,['Creature'],"['Plant', 'Wall']",Common,ARC,0,5,None,Defender\nPut a -0/-1 counter on Wall of Roots: Add {G}. Activate only once each turn.
Verdeloth the Ancient,6.0,['G'],['G'],['Legendary'],['Creature'],['Treefolk'],Rare,ARC,4,7,None,"Kicker {X} (You may pay an additional {X} as you cast this spell.)\nSaproling creatures and other Treefolk creatures get +1/+1.\nWhen Verdeloth the Ancient enters the battlefield, if it was kicked, create X 1/1 green Saproling creature tokens."
Thelonite Hermit,4.0,['G'],['G'],None,['Creature'],"['Elf', 'Shaman']",Rare,ARC,1,1,None,"All Saprolings get +1/+1.\nMorph {3}{G}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Thelonite Hermit is turned face up, create four 1/1 green Saproling creature tokens."
Spider Umbra,1.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,ARC,None,None,None,"Enchant creature\nEnchanted creature gets +1/+1 and has reach. (It can block creatures with flying.)\nTotem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)"
Shinen of Life's Roar,2.0,['G'],['G'],None,['Creature'],['Spirit'],Common,ARC,1,2,None,"All creatures able to block Shinen of Life's Roar do so.\nChannel — {2}{G}{G}, Discard Shinen of Life's Roar: All creatures able to block target creature this turn do so."
Sakura-Tribe Elder,2.0,['G'],['G'],None,['Creature'],"['Snake', 'Shaman']",Common,ARC,1,1,None,"Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
Rancor,1.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,ARC,None,None,None,"Enchant creature\nEnchanted creature gets +2/+0 and has trample.\nWhen Rancor is put into a graveyard from the battlefield, return Rancor to its owner's hand."
Primal Command,5.0,['G'],['G'],None,['Sorcery'],None,Rare,ARC,None,None,None,"Choose two —\n• Target player gains 7 life.\n• Put target noncreature permanent on top of its owner's library.\n• Target player shuffles their graveyard into their library.\n• Search your library for a creature card, reveal it, put it into your hand, then shuffle."
Plummet,2.0,['G'],['G'],None,['Instant'],None,Common,ARC,None,None,None,Destroy target creature with flying.
"Molimo, Maro-Sorcerer",7.0,['G'],['G'],['Legendary'],['Creature'],['Elemental'],Rare,ARC,*,*,None,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nMolimo, Maro-Sorcerer's power and toughness are each equal to the number of lands you control."
Leaf Gilder,2.0,['G'],['G'],None,['Creature'],"['Elf', 'Druid']",Common,ARC,2,1,None,{T}: Add {G}.
Krosan Tusker,7.0,['G'],['G'],None,['Creature'],"['Boar', 'Beast']",Common,ARC,6,5,None,"Cycling {2}{G} ({2}{G}, Discard this card: Draw a card.)\nWhen you cycle Krosan Tusker, you may search your library for a basic land card, reveal that card, put it into your hand, then shuffle. (Do this before you draw.)"
"Kamahl, Fist of Krosa",6.0,['G'],['G'],['Legendary'],['Creature'],"['Human', 'Druid']",Rare,ARC,4,3,None,{G}: Target land becomes a 1/1 creature until end of turn. It's still a land.\n{2}{G}{G}{G}: Creatures you control get +3/+3 and gain trample until end of turn.
Hunting Moa,3.0,['G'],['G'],None,['Creature'],"['Bird', 'Beast']",Uncommon,ARC,3,2,None,"Echo {2}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Hunting Moa enters the battlefield or dies, put a +1/+1 counter on target creature."
Harmonize,4.0,['G'],['G'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,Draw three cards.
Gleeful Sabotage,2.0,['G'],['G'],None,['Sorcery'],None,Common,ARC,None,None,None,"Destroy target artifact or enchantment.\nConspire (As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.)"
Forgotten Ancient,4.0,['G'],['G'],None,['Creature'],['Elemental'],Rare,ARC,0,3,None,"Whenever a player casts a spell, you may put a +1/+1 counter on Forgotten Ancient.\nAt the beginning of your upkeep, you may move any number of +1/+1 counters from Forgotten Ancient onto other creatures."
Fog,1.0,['G'],['G'],None,['Instant'],None,Common,ARC,None,None,None,Prevent all combat damage that would be dealt this turn.
Fierce Empath,3.0,['G'],['G'],None,['Creature'],['Elf'],Common,ARC,1,1,None,"When Fierce Empath enters the battlefield, you may search your library for a creature card with mana value 6 or greater, reveal it, put it into your hand, then shuffle."
Fertilid,3.0,['G'],['G'],None,['Creature'],['Elemental'],Common,ARC,0,0,None,"Fertilid enters the battlefield with two +1/+1 counters on it.\n{1}{G}, Remove a +1/+1 counter from Fertilid: Target player searches their library for a basic land card, puts it onto the battlefield tapped, then shuffles."
Feral Hydra,1.0,['G'],['G'],None,['Creature'],"['Hydra', 'Beast']",Rare,ARC,0,0,None,Feral Hydra enters the battlefield with X +1/+1 counters on it.\n{3}: Put a +1/+1 counter on Feral Hydra. Any player may activate this ability.
Chameleon Colossus,4.0,['G'],['G'],None,['Creature'],['Shapeshifter'],Rare,ARC,4,4,None,"Changeling (This card is every creature type.)\nProtection from black\n{2}{G}{G}: Chameleon Colossus gets +X/+X until end of turn, where X is its power."
Volcanic Fallout,3.0,['R'],['R'],None,['Instant'],None,Uncommon,ARC,None,None,None,This spell can't be countered.\nVolcanic Fallout deals 2 damage to each creature and each player.
Two-Headed Dragon,6.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,ARC,4,4,None,Flying\nMenace (This creature can't be blocked except by two or more creatures.)\nTwo-Headed Dragon can block an additional creature each combat.\n{1}{R}: Two-Headed Dragon gets +2/+0 until end of turn.
Taurean Mauler,3.0,['R'],['R'],None,['Creature'],['Shapeshifter'],Rare,ARC,2,2,None,"Changeling (This card is every creature type.)\nWhenever an opponent casts a spell, you may put a +1/+1 counter on Taurean Mauler."
Skirk Marauder,2.0,['R'],['R'],None,['Creature'],['Goblin'],Common,ARC,2,1,None,"Morph {2}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Skirk Marauder is turned face up, it deals 2 damage to any target."
Skirk Commando,3.0,['R'],['R'],None,['Creature'],['Goblin'],Common,ARC,2,1,None,"Whenever Skirk Commando deals combat damage to a player, you may have it deal 2 damage to target creature that player controls.\nMorph {2}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)"
Seething Song,3.0,['R'],['R'],None,['Instant'],None,Common,ARC,None,None,None,Add {R}{R}{R}{R}{R}.
"Ryusei, the Falling Star",6.0,['R'],['R'],['Legendary'],['Creature'],"['Dragon', 'Spirit']",Rare,ARC,5,5,None,"Flying\nWhen Ryusei, the Falling Star dies, it deals 5 damage to each creature without flying."
Kilnmouth Dragon,7.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,ARC,5,5,None,"Amplify 3 (As this creature enters the battlefield, put three +1/+1 counters on it for each Dragon card you reveal in your hand.)\nFlying\n{T}: Kilnmouth Dragon deals damage equal to the number of +1/+1 counters on it to any target."
Inferno Trap,4.0,['R'],['R'],None,['Instant'],['Trap'],Uncommon,ARC,None,None,None,"If you've been dealt damage by two or more creatures this turn, you may pay {R} rather than pay this spell's mana cost.\nInferno Trap deals 4 damage to target creature."
Imperial Hellkite,7.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,ARC,6,6,None,"Flying\nMorph {6}{R}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Imperial Hellkite is turned face up, you may search your library for a Dragon card, reveal it, put it into your hand, then shuffle."
Hellkite Charger,6.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,ARC,5,5,None,"Flying, haste\nWhenever Hellkite Charger attacks, you may pay {5}{R}{R}. If you do, untap all attacking creatures and after this phase, there is an additional combat phase."
Gathan Raiders,5.0,['R'],['R'],None,['Creature'],"['Human', 'Warrior']",Common,ARC,3,3,None,Hellbent — Gathan Raiders gets +2/+2 as long as you have no cards in hand.\nMorph—Discard a card. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Furnace Whelp,4.0,['R'],['R'],None,['Creature'],['Dragon'],Uncommon,ARC,2,2,None,Flying\n{R}: Furnace Whelp gets +1/+0 until end of turn.
Flameblast Dragon,6.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,ARC,5,5,None,"Flying\nWhenever Flameblast Dragon attacks, you may pay {X}{R}. If you do, Flameblast Dragon deals X damage to any target."
Fireball,1.0,['R'],['R'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,"This spell costs {1} more to cast for each target beyond the first.\nFireball deals X damage divided evenly, rounded down, among any number of targets."
Dragonspeaker Shaman,3.0,['R'],['R'],None,['Creature'],"['Human', 'Barbarian', 'Shaman']",Uncommon,ARC,2,2,None,Dragon spells you cast cost {2} less to cast.
Dragon Whelp,4.0,['R'],['R'],None,['Creature'],['Dragon'],Uncommon,ARC,2,3,None,"Flying\n{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step."
Dragon Fodder,2.0,['R'],['R'],None,['Sorcery'],None,Common,ARC,None,None,None,Create two 1/1 red Goblin creature tokens.
Dragon Breath,2.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,ARC,None,None,None,"Enchant creature\nEnchanted creature has haste.\n{R}: Enchanted creature gets +1/+0 until end of turn.\nWhen a creature with mana value 6 or greater enters the battlefield, you may return Dragon Breath from your graveyard to the battlefield attached to that creature."
Chandra's Outrage,4.0,['R'],['R'],None,['Instant'],None,Common,ARC,None,None,None,Chandra's Outrage deals 4 damage to target creature and 2 damage to that creature's controller.
Breath of Darigaaz,2.0,['R'],['R'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,"Kicker {2} (You may pay an additional {2} as you cast this spell.)\nBreath of Darigaaz deals 1 damage to each creature without flying and each player. If this spell was kicked, it deals 4 damage to each creature without flying and each player instead."
Battering Craghorn,4.0,['R'],['R'],None,['Creature'],"['Goat', 'Beast']",Common,ARC,3,1,None,First strike\nMorph {1}{R}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Zombify,4.0,['B'],['B'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,Return target creature card from your graveyard to the battlefield.
Zombie Infestation,2.0,['B'],['B'],None,['Enchantment'],None,Uncommon,ARC,None,None,None,Discard two cards: Create a 2/2 black Zombie creature token.
Urborg Syphon-Mage,3.0,['B'],['B'],None,['Creature'],"['Human', 'Spellshaper']",Common,ARC,2,2,None,"{2}{B}, {T}, Discard a card: Each other player loses 2 life. You gain life equal to the life lost this way."
Twisted Abomination,6.0,['B'],['B'],None,['Creature'],"['Zombie', 'Mutant']",Common,ARC,5,3,None,"{B}: Regenerate Twisted Abomination.\nSwampcycling {2} ({2}, Discard this card: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.)"
Sign in Blood,2.0,['B'],['B'],None,['Sorcery'],None,Common,ARC,None,None,None,Target player draws two cards and loses 2 life.
Shriekmaw,5.0,['B'],['B'],None,['Creature'],['Elemental'],Uncommon,ARC,3,2,None,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nWhen Shriekmaw enters the battlefield, destroy target nonartifact, nonblack creature.\nEvoke {1}{B} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)"
Scion of Darkness,8.0,['B'],['B'],None,['Creature'],['Avatar'],Rare,ARC,6,6,None,"Trample\nWhenever Scion of Darkness deals combat damage to a player, you may put target creature card from that player's graveyard onto the battlefield under your control.\nCycling {3} ({3}, Discard this card: Draw a card.)"
Reassembling Skeleton,2.0,['B'],['B'],None,['Creature'],"['Skeleton', 'Warrior']",Uncommon,ARC,1,1,None,{1}{B}: Return Reassembling Skeleton from your graveyard to the battlefield tapped.
Reanimate,1.0,['B'],['B'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to its mana value.
Makeshift Mannequin,4.0,['B'],['B'],None,['Instant'],None,Uncommon,ARC,None,None,None,"Return target creature card from your graveyard to the battlefield with a mannequin counter on it. For as long as that creature has a mannequin counter on it, it has ""When this creature becomes the target of a spell or ability, sacrifice it."""
Infest,3.0,['B'],['B'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,All creatures get -2/-2 until end of turn.
Infectious Horror,4.0,['B'],['B'],None,['Creature'],"['Zombie', 'Horror']",Common,ARC,2,2,None,"Whenever Infectious Horror attacks, each opponent loses 2 life."
Incremental Blight,5.0,['B'],['B'],None,['Sorcery'],None,Uncommon,ARC,None,None,None,"Put a -1/-1 counter on target creature, two -1/-1 counters on another target creature, and three -1/-1 counters on a third target creature."
