Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Impetuous Protege,3.0,['R'],['R'],None,['Creature'],"['Human', 'Warrior']",Uncommon,PBBD,0,4,None,"Partner with Proud Mentor (When this creature enters the battlefield, target player may put Proud Mentor into their hand from their library, then shuffle.)\nWhenever Impetuous Protege attacks, it gets +X/+0 until end of turn, where X is the greatest power among tapped creatures your opponents control."
"Toothy, Imaginary Friend",4.0,['U'],['U'],['Legendary'],['Creature'],['Illusion'],Rare,PBBD,1,1,None,"Partner with Pir, Imaginative Rascal (When this creature enters the battlefield, target player may put Pir into their hand from their library, then shuffle.)\nWhenever you draw a card, put a +1/+1 counter on Toothy, Imaginary Friend.\nWhen Toothy leaves the battlefield, draw a card for each +1/+1 counter on it."
"Pir, Imaginative Rascal",3.0,['G'],['G'],['Legendary'],['Creature'],['Human'],Rare,PBBD,1,1,None,"Partner with Toothy, Imaginary Friend (When this creature enters the battlefield, target player may put Toothy into their hand from their library, then shuffle.)\nIf one or more counters would be put on a permanent your team controls, that many plus one of each of those kinds of counters are put on that permanent instead."
Sylvia Brightspear,3.0,['W'],['W'],['Legendary'],['Creature'],"['Human', 'Knight']",Rare,PBBD,2,2,None,"Partner with Khorvath Brightflame (When this creature enters the battlefield, target player may put Khorvath into their hand from their library, then shuffle.)\nDouble strike\nDragons your team controls have double strike."
Khorvath Brightflame,6.0,['R'],['R'],['Legendary'],['Creature'],['Dragon'],Rare,PBBD,3,4,None,"Partner with Sylvia Brightspear (When this creature enters the battlefield, target player may put Sylvia into their hand from their library, then shuffle.)\nFlying, haste\nKnights your team controls have flying and haste."
Gorm the Great,4.0,['G'],['G'],['Legendary'],['Creature'],"['Giant', 'Warrior']",Rare,PBBD,2,7,None,"Partner with Virtus the Veiled (When this creature enters the battlefield, target player may put Virtus into their hand from their library, then shuffle.)\nVigilance\nGorm the Great must be blocked if able, and Gorm must be blocked by two or more creatures if able."
Virtus the Veiled,3.0,['B'],['B'],['Legendary'],['Creature'],"['Azra', 'Assassin']",Rare,PBBD,1,1,None,"Partner with Gorm the Great (When this creature enters the battlefield, target player may put Gorm into their hand from their library, then shuffle.)\nDeathtouch\nWhenever Virtus the Veiled deals combat damage to a player, that player loses half their life, rounded up."
Chakram Retriever,5.0,['U'],['U'],None,['Creature'],"['Elemental', 'Dog']",Uncommon,PBBD,2,4,None,"Partner with Chakram Slinger (When this creature enters the battlefield, target player may put Chakram Slinger into their hand from their library, then shuffle.)\nWhenever you cast a spell during your turn, untap target creature."
Blaring Captain,4.0,['B'],['B'],None,['Creature'],"['Azra', 'Warrior']",Uncommon,PBBD,2,2,None,"Partner with Blaring Recruiter (When this creature enters the battlefield, target player may put Blaring Recruiter into their hand from their library, then shuffle.)\nWhenever Blaring Captain attacks, attacking Warriors get +1/+1 until end of turn."
Blaring Recruiter,4.0,['W'],['W'],None,['Creature'],"['Elf', 'Warrior']",Uncommon,PBBD,2,2,None,"Partner with Blaring Captain (When this creature enters the battlefield, target player may put Blaring Captain into their hand from their library, then shuffle.)\n{2}{W}: Create a 1/1 white Warrior creature token."
Soulblade Corrupter,5.0,['B'],['B'],None,['Creature'],"['Human', 'Warrior']",Uncommon,PBBD,3,3,None,"Partner with Soulblade Renewer (When this creature enters the battlefield, target player may put Soulblade Renewer into their hand from their library, then shuffle.)\nDeathtouch\nWhenever a creature with a +1/+1 counter on it attacks one of your opponents, that creature gains deathtouch until end of turn."
"Okaun, Eye of Chaos",5.0,['R'],['R'],['Legendary'],['Creature'],"['Cyclops', 'Berserker']",Rare,PBBD,3,3,None,"Partner with Zndrsplt, Eye of Wisdom (When this creature enters the battlefield, target player may put Zndrsplt into their hand from their library, then shuffle.)\nAt the beginning of combat on your turn, flip a coin until you lose a flip.\nWhenever a player wins a coin flip, double Okaun's power and toughness until end of turn."
