Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Soul Spike,7.0,['B'],['B'],None,['Instant'],None,Rare,CSP,None,None,None,You may exile two black cards from your hand rather than pay this spell's mana cost.\nSoul Spike deals 4 damage to any target and you gain 4 life.
Rimebound Dead,1.0,['B'],['B'],['Snow'],['Creature'],['Skeleton'],Common,CSP,1,1,None,{S}: Regenerate Rimebound Dead. ({S} can be paid with one mana from a snow source.)
Rime Transfusion,2.0,['B'],['B'],['Snow'],['Enchantment'],['Aura'],Uncommon,CSP,None,None,None,"Enchant creature\nEnchanted creature gets +2/+1 and has ""{S}: This creature can't be blocked this turn except by snow creatures."" ({S} can be paid with one mana from a snow source.)"
Phyrexian Etchings,3.0,['B'],['B'],None,['Enchantment'],None,Rare,CSP,None,None,None,"Cumulative upkeep {B} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nAt the beginning of your end step, draw a card for each age counter on Phyrexian Etchings.\nWhen Phyrexian Etchings is put into a graveyard from the battlefield, you lose 2 life for each age counter on it."
Phobian Phantasm,3.0,['B'],['B'],None,['Creature'],['Illusion'],Uncommon,CSP,3,3,None,"Flying; fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nCumulative upkeep {B} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)"
Martyr of Bones,1.0,['B'],['B'],None,['Creature'],"['Human', 'Wizard']",Common,CSP,1,1,None,"{1}, Reveal X black cards from your hand, Sacrifice Martyr of Bones: Exile up to X target cards from a single graveyard."
Krovikan Scoundrel,2.0,['B'],['B'],None,['Creature'],"['Human', 'Rogue']",Common,CSP,2,1,None,None
Krovikan Rot,3.0,['B'],['B'],None,['Instant'],None,Uncommon,CSP,None,None,None,"Destroy target creature with power 2 or less.\nRecover {1}{B}{B} (When a creature is put into your graveyard from the battlefield, you may pay {1}{B}{B}. If you do, return this card from your graveyard to your hand. Otherwise, exile this card.)"
Herald of Leshrac,7.0,['B'],['B'],None,['Creature'],['Avatar'],Rare,CSP,2,4,None,"Flying\nCumulative upkeep—Gain control of a land you don't control. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nHerald of Leshrac gets +1/+1 for each land you control but don't own.\nWhen Herald of Leshrac leaves the battlefield, each player gains control of each land they own that you control."
"Haakon, Stromgald Scourge",3.0,['B'],['B'],['Legendary'],['Creature'],"['Zombie', 'Knight']",Rare,CSP,3,3,None,"You may cast Haakon, Stromgald Scourge from your graveyard, but not from anywhere else.\nAs long as Haakon is on the battlefield, you may cast Knight spells from your graveyard.\nWhen Haakon dies, you lose 2 life."
Gutless Ghoul,3.0,['B'],['B'],['Snow'],['Creature'],['Zombie'],Common,CSP,2,2,None,"{1}, Sacrifice a creature: You gain 2 life."
Gristle Grinner,5.0,['B'],['B'],None,['Creature'],['Zombie'],Uncommon,CSP,3,3,None,"Whenever a creature dies, Gristle Grinner gets +2/+2 until end of turn."
Grim Harvest,2.0,['B'],['B'],None,['Instant'],None,Common,CSP,None,None,None,"Return target creature card from your graveyard to your hand.\nRecover {2}{B} (When a creature is put into your graveyard from the battlefield, you may pay {2}{B}. If you do, return this card from your graveyard to your hand. Otherwise, exile this card.)"
Garza's Assassin,3.0,['B'],['B'],None,['Creature'],"['Human', 'Assassin']",Rare,CSP,2,2,None,"Sacrifice Garza's Assassin: Destroy target nonblack creature.\nRecover—Pay half your life, rounded up. (When another creature is put into your graveyard from the battlefield, you may pay half your life, rounded up. If you do, return this card from your graveyard to your hand. Otherwise, exile this card.)"
Feast of Flesh,1.0,['B'],['B'],None,['Sorcery'],None,Common,CSP,None,None,None,"Feast of Flesh deals X damage to target creature and you gain X life, where X is 1 plus the number of cards named Feast of Flesh in all graveyards."
Disciple of Tevesh Szat,4.0,['B'],['B'],None,['Creature'],"['Human', 'Cleric']",Common,CSP,3,1,None,"{T}: Target creature gets -1/-1 until end of turn.\n{4}{B}{B}, {T}, Sacrifice Disciple of Tevesh Szat: Target creature gets -6/-6 until end of turn."
Deathmark,1.0,['B'],['B'],None,['Sorcery'],None,Uncommon,CSP,None,None,None,Destroy target green or white creature.
Chilling Shade,3.0,['B'],['B'],['Snow'],['Creature'],['Shade'],Common,CSP,1,1,None,Flying\n{S}: Chilling Shade gets +1/+1 until end of turn. ({S} can be paid with one mana from a snow source.)
Chill to the Bone,4.0,['B'],['B'],None,['Instant'],None,Common,CSP,None,None,None,Destroy target nonsnow creature.
Balduvian Fallen,4.0,['B'],"['B', 'R']",None,['Creature'],['Zombie'],Uncommon,CSP,3,5,None,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nWhenever Balduvian Fallen's cumulative upkeep is paid, it gets +1/+0 until end of turn for each {B} or {R} spent this way."
Vexing Sphinx,3.0,['U'],['U'],None,['Creature'],['Sphinx'],Rare,CSP,4,4,None,"Flying\nCumulative upkeep—Discard a card. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nWhen Vexing Sphinx dies, draw a card for each age counter on it."
Thermal Flux,1.0,['U'],['U'],None,['Instant'],None,Common,CSP,None,None,None,Choose one —\n• Target nonsnow permanent becomes snow until end of turn.\n• Target snow permanent isn't snow until end of turn.\nDraw a card at the beginning of the next turn's upkeep.
Survivor of the Unseen,3.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,CSP,2,1,None,"Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\n{T}: Draw two cards, then put a card from your hand on top of your library."
Surging Aether,4.0,['U'],['U'],None,['Instant'],None,Common,CSP,None,None,None,"Ripple 4 (When you cast this spell, you may reveal the top four cards of your library. You may cast spells with the same name as this spell from among those cards without paying their mana costs. Put the rest on the bottom of your library.)\nReturn target permanent to its owner's hand."
Rune Snag,2.0,['U'],['U'],None,['Instant'],None,Common,CSP,None,None,None,Counter target spell unless its controller pays {2} plus an additional {2} for each card named Rune Snag in each graveyard.
Ronom Serpent,6.0,['U'],['U'],['Snow'],['Creature'],['Serpent'],Common,CSP,5,6,None,"Ronom Serpent can't attack unless defending player controls a snow land.\nWhen you control no snow lands, sacrifice Ronom Serpent."
Rimewind Taskmage,2.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,CSP,1,2,None,"{1}, {T}: You may tap or untap target permanent. Activate only if you control four or more snow permanents."
Rimewind Cryomancer,4.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,CSP,2,3,None,"{1}, {T}: Counter target activated ability. Activate only if you control four or more snow permanents. (Mana abilities can't be targeted.)"
Rimefeather Owl,7.0,['U'],['U'],['Snow'],['Creature'],['Bird'],Rare,CSP,*,*,None,Flying\nRimefeather Owl's power and toughness are each equal to the number of snow permanents on the battlefield.\n{1}{S}: Put an ice counter on target permanent.\nPermanents with ice counters on them are snow.
Perilous Research,2.0,['U'],['U'],None,['Instant'],None,Uncommon,CSP,None,None,None,"Draw two cards, then sacrifice a permanent."
Martyr of Frost,1.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,CSP,1,1,None,"{2}, Reveal X blue cards from your hand, Sacrifice Martyr of Frost: Counter target spell unless its controller pays {X}."
Krovikan Whispers,4.0,['U'],"['B', 'U']",None,['Enchantment'],['Aura'],Uncommon,CSP,None,None,None,"Enchant creature\nCumulative upkeep {U} or {B} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nYou control enchanted creature.\nWhen Krovikan Whispers is put into a graveyard from the battlefield, you lose 2 life for each age counter on it."
Krovikan Mist,2.0,['U'],['U'],None,['Creature'],['Illusion'],Common,CSP,*,*,None,Flying\nKrovikan Mist's power and toughness are each equal to the number of Illusions on the battlefield.
Jokulmorder,7.0,['U'],['U'],None,['Creature'],['Leviathan'],Rare,CSP,12,12,None,"Trample\nJokulmorder enters the battlefield tapped.\nWhen Jokulmorder enters the battlefield, sacrifice it unless you sacrifice five lands.\nJokulmorder doesn't untap during your untap step.\nWhenever you play an Island, you may untap Jokulmorder."
"Heidar, Rimewind Master",5.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,CSP,3,3,None,"{2}, {T}: Return target permanent to its owner's hand. Activate only if you control four or more snow permanents."
Frozen Solid,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,CSP,None,None,None,"Enchant creature\nEnchanted creature doesn't untap during its controller's untap step.\nWhen enchanted creature is dealt damage, destroy it."
Frost Raptor,3.0,['U'],['U'],['Snow'],['Creature'],['Bird'],Common,CSP,2,2,None,Flying\n{S}{S}: Frost Raptor gains shroud until end of turn. ({S} can be paid with one mana from a snow source. A creature with shroud can't be the target of spells or abilities.)
Flashfreeze,2.0,['U'],['U'],None,['Instant'],None,Uncommon,CSP,None,None,None,Counter target red or green spell.
Drelnoch,5.0,['U'],['U'],None,['Creature'],"['Yeti', 'Mutant']",Common,CSP,3,3,None,"Whenever Drelnoch becomes blocked, you may draw two cards."
Counterbalance,2.0,['U'],['U'],None,['Enchantment'],None,Uncommon,CSP,None,None,None,"Whenever an opponent casts a spell, you may reveal the top card of your library. If you do, counter that spell if it has the same mana value as the revealed card."
Controvert,4.0,['U'],['U'],None,['Instant'],None,Uncommon,CSP,None,None,None,"Counter target spell.\nRecover {2}{U}{U} (When a creature is put into your graveyard from the battlefield, you may pay {2}{U}{U}. If you do, return this card from your graveyard to your hand. Otherwise, exile this card.)"
Commandeer,7.0,['U'],['U'],None,['Instant'],None,Rare,CSP,None,None,None,"You may exile two blue cards from your hand rather than pay this spell's mana cost.\nGain control of target noncreature spell. You may choose new targets for it. (If that spell is an artifact, enchantment, or planeswalker, the permanent enters the battlefield under your control.)"
Balduvian Frostwaker,3.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,CSP,1,1,None,"{U}, {T}: Target snow land becomes a 2/2 blue Elemental creature with flying. It's still a land."
Arcum Dagsson,4.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Artificer']",Rare,CSP,2,2,None,"{T}: Target artifact creature's controller sacrifices it. That player may search their library for a noncreature artifact card, put it onto the battlefield, then shuffle."
Adarkar Windform,5.0,['U'],['U'],['Snow'],['Creature'],['Illusion'],Uncommon,CSP,3,3,None,Flying\n{1}{S}: Target creature loses flying until end of turn. ({S} can be paid with one mana from a snow source.)
Woolly Razorback,4.0,['W'],['W'],None,['Creature'],"['Boar', 'Beast']",Rare,CSP,7,7,None,"Woolly Razorback enters the battlefield with three ice counters on it.\nAs long as Woolly Razorback has an ice counter on it, prevent all combat damage it would deal and it has defender.\nWhenever Woolly Razorback blocks, remove an ice counter from it."
White Shield Crusader,2.0,['W'],['W'],None,['Creature'],"['Human', 'Knight']",Uncommon,CSP,2,1,None,Protection from black\n{W}: White Shield Crusader gains flying until end of turn.\n{W}{W}: White Shield Crusader gets +1/+0 until end of turn.
Wall of Shards,2.0,['W'],['W'],['Snow'],['Creature'],['Wall'],Uncommon,CSP,1,8,None,"Defender, flying\nCumulative upkeep—An opponent gains 1 life. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)"
Jötun Owl Keeper,3.0,['W'],"['U', 'W']",None,['Creature'],['Giant'],Uncommon,CSP,3,3,None,"Cumulative upkeep {W} or {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nWhen Jötun Owl Keeper dies, create a 1/1 white Bird creature token with flying for each age counter on it."
Ursine Fylgja,5.0,['W'],['W'],None,['Creature'],"['Spirit', 'Bear']",Uncommon,CSP,3,3,None,Ursine Fylgja enters the battlefield with four healing counters on it.\nRemove a healing counter from Ursine Fylgja: Prevent the next 1 damage that would be dealt to Ursine Fylgja this turn.\n{2}{W}: Put a healing counter on Ursine Fylgja.
Sunscour,7.0,['W'],['W'],None,['Sorcery'],None,Rare,CSP,None,None,None,You may exile two white cards from your hand rather than pay this spell's mana cost.\nDestroy all creatures.
Kjeldoran Gargoyle,6.0,['W'],['W'],None,['Creature'],['Gargoyle'],Uncommon,CSP,3,3,None,"Flying, first strike\nWhenever Kjeldoran Gargoyle deals damage, you gain that much life."
Swift Maneuver,2.0,['W'],['W'],None,['Instant'],None,Common,CSP,None,None,None,Prevent the next 2 damage that would be dealt to any target this turn.\nDraw a card at the beginning of the next turn's upkeep.
Squall Drifter,2.0,['W'],['W'],['Snow'],['Creature'],['Elemental'],Common,CSP,1,1,None,"Flying\n{W}, {T}: Tap target creature."
Snow-Covered Forest,0.0,None,['G'],"['Basic', 'Snow']",['Land'],['Forest'],Common,CSP,None,None,None,({T}: Add {G}.)
Snow-Covered Mountain,0.0,None,['R'],"['Basic', 'Snow']",['Land'],['Mountain'],Common,CSP,None,None,None,({T}: Add {R}.)
Snow-Covered Swamp,0.0,None,['B'],"['Basic', 'Snow']",['Land'],['Swamp'],Common,CSP,None,None,None,({T}: Add {B}.)
Snow-Covered Island,0.0,None,['U'],"['Basic', 'Snow']",['Land'],['Island'],Common,CSP,None,None,None,({T}: Add {U}.)
Snow-Covered Plains,0.0,None,['W'],"['Basic', 'Snow']",['Land'],['Plains'],Common,CSP,None,None,None,({T}: Add {W}.)
Tresserhorn Sinks,0.0,None,"['B', 'R']",['Snow'],['Land'],None,Uncommon,CSP,None,None,None,Tresserhorn Sinks enters the battlefield tapped.\n{T}: Add {B} or {R}.
Scrying Sheets,0.0,None,None,['Snow'],['Land'],None,Rare,CSP,None,None,None,"{T}: Add {C}.\n{1}{S}, {T}: Look at the top card of your library. If that card is snow, you may reveal it and put it into your hand. ({S} can be paid with one mana from a snow source.)"
Mouth of Ronom,0.0,None,None,['Snow'],['Land'],None,Uncommon,CSP,None,None,None,"{T}: Add {C}.\n{4}{S}, {T}, Sacrifice Mouth of Ronom: It deals 4 damage to target creature. ({S} can be paid with one mana from a snow source.)"
Highland Weald,0.0,None,"['G', 'R']",['Snow'],['Land'],None,Uncommon,CSP,None,None,None,Highland Weald enters the battlefield tapped.\n{T}: Add {R} or {G}.
Frost Marsh,0.0,None,"['B', 'U']",['Snow'],['Land'],None,Uncommon,CSP,None,None,None,Frost Marsh enters the battlefield tapped.\n{T}: Add {U} or {B}.
Dark Depths,0.0,None,None,"['Legendary', 'Snow']",['Land'],None,Rare,CSP,None,None,None,"Dark Depths enters the battlefield with ten ice counters on it.\n{3}: Remove an ice counter from Dark Depths.\nWhen Dark Depths has no ice counters on it, sacrifice it. If you do, create Marit Lage, a legendary 20/20 black Avatar creature token with flying and indestructible."
Boreal Shelf,0.0,None,"['U', 'W']",['Snow'],['Land'],None,Uncommon,CSP,None,None,None,Boreal Shelf enters the battlefield tapped.\n{T}: Add {W} or {U}.
Arctic Flats,0.0,None,"['G', 'W']",['Snow'],['Land'],None,Uncommon,CSP,None,None,None,Arctic Flats enters the battlefield tapped.\n{T}: Add {G} or {W}.
Thrumming Stone,5.0,None,None,['Legendary'],['Artifact'],None,Rare,CSP,None,None,None,"Spells you cast have ripple 4. (Whenever you cast a spell, you may reveal the top four cards of your library. You may cast spells with the same name as that spell from among the revealed cards without paying their mana costs. Put the rest on the bottom of your library.)"
Phyrexian Soulgorger,3.0,None,None,['Snow'],"['Artifact', 'Creature']","['Phyrexian', 'Construct']",Rare,CSP,8,8,None,"Cumulative upkeep—Sacrifice a creature. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)"
Phyrexian Snowcrusher,6.0,None,None,['Snow'],"['Artifact', 'Creature']","['Phyrexian', 'Juggernaut']",Uncommon,CSP,6,5,None,Phyrexian Snowcrusher attacks each combat if able.\n{1}{S}: Phyrexian Snowcrusher gets +1/+0 until end of turn. ({S} can be paid with one mana from a snow source.)
Phyrexian Ironfoot,3.0,None,None,['Snow'],"['Artifact', 'Creature']","['Phyrexian', 'Construct']",Uncommon,CSP,3,4,None,Phyrexian Ironfoot doesn't untap during your untap step.\n{1}{S}: Untap Phyrexian Ironfoot. ({S} can be paid with one mana from a snow source.)
Mishra's Bauble,0.0,None,None,None,['Artifact'],None,Uncommon,CSP,None,None,None,"{T}, Sacrifice Mishra's Bauble: Look at the top card of target player's library. Draw a card at the beginning of the next turn's upkeep."
Jester's Scepter,3.0,None,None,None,['Artifact'],None,Rare,CSP,None,None,None,"When Jester's Scepter enters the battlefield, exile the top five cards of target player's library face down. You may look at those cards for as long as they remain exiled.\n{2}, {T}, Put a card exiled with Jester's Scepter into its owner's graveyard: Counter target spell if it has the same name as that card."
Coldsteel Heart,2.0,None,None,['Snow'],['Artifact'],None,Uncommon,CSP,None,None,None,"Coldsteel Heart enters the battlefield tapped.\nAs Coldsteel Heart enters the battlefield, choose a color.\n{T}: Add one mana of the chosen color."
Zur the Enchanter,4.0,"['B', 'U', 'W']","['B', 'U', 'W']",['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,CSP,1,4,None,"Flying\nWhenever Zur the Enchanter attacks, you may search your library for an enchantment card with mana value 3 or less, put it onto the battlefield, then shuffle."
Wilderness Elemental,3.0,"['G', 'R']","['G', 'R']",None,['Creature'],['Elemental'],Uncommon,CSP,*,3,None,Trample\nWilderness Elemental's power is equal to the number of nonbasic lands your opponents control.
