Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
"Nahiri, the Harbinger",4.0,"['R', 'W']","['R', 'W']",['Legendary'],['Planeswalker'],['Nahiri'],Mythic,SOI,None,None,4,"[+2]: You may discard a card. If you do, draw a card.\n[−2]: Exile target enchantment, tapped artifact, or tapped creature.\n[−8]: Search your library for an artifact or creature card, put it onto the battlefield, then shuffle. It gains haste. Return it to your hand at the beginning of the next end step."
Creeping Dread,4.0,['B'],['B'],None,['Enchantment'],None,Uncommon,SOI,None,None,None,"At the beginning of your upkeep, each player discards a card. Each opponent who discarded a card that shares a card type with the card you discarded loses 3 life. (Players reveal the discarded cards simultaneously.)"
Invocation of Saint Traft,3.0,"['U', 'W']","['U', 'W']",None,['Enchantment'],['Aura'],Rare,SOI,None,None,None,"Enchant creature\nEnchanted creature has ""Whenever this creature attacks, create a 4/4 white Angel creature token with flying that's tapped and attacking. Exile that token at end of combat."""
Crow of Dark Tidings,3.0,['B'],['B'],None,['Creature'],"['Zombie', 'Bird']",Common,SOI,2,1,None,"Flying\nWhen Crow of Dark Tidings enters the battlefield or dies, mill two cards. (Put the top two cards of your library into your graveyard.)"
The Gitrog Monster,5.0,"['B', 'G']","['B', 'G']",['Legendary'],['Creature'],"['Frog', 'Horror']",Mythic,SOI,6,6,None,"Deathtouch\nAt the beginning of your upkeep, sacrifice The Gitrog Monster unless you sacrifice a land.\nYou may play an additional land on each of your turns.\nWhenever one or more land cards are put into your graveyard from anywhere, draw a card."
Call the Bloodline,2.0,['B'],['B'],None,['Enchantment'],None,Uncommon,SOI,None,None,None,"{1}, Discard a card: Create a 1/1 black Vampire Knight creature token with lifelink. Activate only once each turn."
Fevered Visions,3.0,"['R', 'U']","['R', 'U']",None,['Enchantment'],None,Rare,SOI,None,None,None,"At the beginning of each player's end step, that player draws a card. If the player is your opponent and has four or more cards in hand, Fevered Visions deals 2 damage to that player."
Behold the Beyond,7.0,['B'],['B'],None,['Sorcery'],None,Mythic,SOI,None,None,None,"Discard your hand. Search your library for three cards, put them into your hand, then shuffle."
Behind the Scenes,3.0,['B'],"['B', 'W']",None,['Enchantment'],None,Uncommon,SOI,None,None,None,Creatures you control have skulk. (They can't be blocked by creatures with greater power.)\n{4}{W}: Creatures you control get +1/+1 until end of turn.
"Arlinn Kord // Arlinn, Embraced by the Moon",4.0,"['G', 'R']","['G', 'R']",['Legendary'],['Planeswalker'],['Arlinn'],Mythic,SOI,None,None,3,"[+1]: Until end of turn, up to one target creature gets +2/+2 and gains vigilance and haste.\n[0]: Create a 2/2 green Wolf creature token. Transform Arlinn Kord."
Asylum Visitor,2.0,['B'],['B'],None,['Creature'],"['Vampire', 'Wizard']",Rare,SOI,3,1,None,"At the beginning of each player's upkeep, if that player has no cards in hand, you draw a card and you lose 1 life.\nMadness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Anguished Unmaking,3.0,"['B', 'W']","['B', 'W']",None,['Instant'],None,Rare,SOI,None,None,None,Exile target nonland permanent. You lose 3 life.
Alms of the Vein,3.0,['B'],['B'],None,['Sorcery'],None,Common,SOI,None,None,None,"Target opponent loses 3 life and you gain 3 life.\nMadness {B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Altered Ego,4.0,"['G', 'U']","['G', 'U']",None,['Creature'],['Shapeshifter'],Rare,SOI,0,0,None,"This spell can't be countered.\nYou may have Altered Ego enter the battlefield as a copy of any creature on the battlefield, except it enters with X additional +1/+1 counters on it."
Weirding Wood,3.0,['G'],['G'],None,['Enchantment'],['Aura'],Uncommon,SOI,None,None,None,"Enchant land\nWhen Weirding Wood enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nEnchanted land has ""{T}: Add two mana of any one color."""
Uninvited Geist // Unimpeded Trespasser,3.0,['U'],['U'],None,['Creature'],['Spirit'],Uncommon,SOI,2,2,None,"Skulk (This creature can't be blocked by creatures with greater power.)\nWhen Uninvited Geist deals combat damage to a player, transform it."
Watcher in the Web,5.0,['G'],['G'],None,['Creature'],['Spider'],Common,SOI,2,5,None,Reach (This creature can block creatures with flying.)\nWatcher in the Web can block an additional seven creatures each combat.
Accursed Witch // Infectious Curse,4.0,['B'],['B'],None,['Creature'],"['Human', 'Shaman']",Uncommon,SOI,4,2,None,"Spells your opponents cast that target Accursed Witch cost {1} less to cast.\nWhen Accursed Witch dies, return it to the battlefield transformed under your control attached to target opponent."
Veteran Cathar,2.0,['G'],"['G', 'W']",None,['Creature'],"['Human', 'Soldier']",Uncommon,SOI,2,2,None,{3}{W}: Target Human gains double strike until end of turn.
Vessel of Nascency,1.0,['G'],['G'],None,['Enchantment'],None,Common,SOI,None,None,None,"{1}{G}, Sacrifice Vessel of Nascency: Reveal the top four cards of your library. You may put an artifact, creature, enchantment, land, or planeswalker card from among them into your hand. Put the rest into your graveyard."
Welcome to the Fold,4.0,['U'],['U'],None,['Sorcery'],None,Rare,SOI,None,None,None,"Madness {X}{U}{U} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)\nGain control of target creature if its toughness is 2 or less. If this spell's madness cost was paid, instead gain control of that creature if its toughness is X or less."
Ulvenwald Mysteries,3.0,['G'],['G'],None,['Enchantment'],None,Uncommon,SOI,None,None,None,"Whenever a nontoken creature you control dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Clue, create a 1/1 white Human Soldier creature token."
Vessel of Paramnesia,2.0,['U'],['U'],None,['Enchantment'],None,Common,SOI,None,None,None,"{U}, Sacrifice Vessel of Paramnesia: Target player mills three cards. Draw a card."
Ulvenwald Hydra,6.0,['G'],['G'],None,['Creature'],['Hydra'],Mythic,SOI,*,*,None,"Reach\nUlvenwald Hydra's power and toughness are each equal to the number of lands you control.\nWhen Ulvenwald Hydra enters the battlefield, you may search your library for a land card, put it onto the battlefield tapped, then shuffle."
Traverse the Ulvenwald,1.0,['G'],['G'],None,['Sorcery'],None,Rare,SOI,None,None,None,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle.\nDelirium — If there are four or more card types among cards in your graveyard, instead search your library for a creature or land card, reveal it, put it into your hand, then shuffle."
Thing in the Ice // Awoken Horror,2.0,['U'],['U'],None,['Creature'],['Horror'],Rare,SOI,0,4,None,"Defender\nThing in the Ice enters the battlefield with four ice counters on it.\nWhenever you cast an instant or sorcery spell, remove an ice counter from Thing in the Ice. Then if it has no ice counters on it, transform it."
Tireless Tracker,3.0,['G'],['G'],None,['Creature'],"['Human', 'Scout']",Rare,SOI,3,2,None,"Landfall — Whenever a land enters the battlefield under your control, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker."
Stormrider Spirit,5.0,['U'],['U'],None,['Creature'],['Spirit'],Common,SOI,3,3,None,Flash\nFlying
Thornhide Wolves,5.0,['G'],['G'],None,['Creature'],['Wolf'],Common,SOI,4,5,None,None
Stitchwing Skaab,4.0,['U'],['U'],None,['Creature'],"['Zombie', 'Horror']",Uncommon,SOI,3,1,None,"Flying\n{1}{U}, Discard two cards: Return Stitchwing Skaab from your graveyard to the battlefield tapped."
Stoic Builder,3.0,['G'],['G'],None,['Creature'],['Human'],Common,SOI,2,3,None,"When Stoic Builder enters the battlefield, you may return target land card from your graveyard to your hand."
Stitched Mangler,3.0,['U'],['U'],None,['Creature'],"['Zombie', 'Horror']",Common,SOI,2,3,None,"Stitched Mangler enters the battlefield tapped.\nWhen Stitched Mangler enters the battlefield, tap target creature an opponent controls. That creature doesn't untap during its controller's next untap step."
Soul Swallower,4.0,['G'],['G'],None,['Creature'],['Wurm'],Rare,SOI,3,3,None,"Trample\nDelirium — At the beginning of your upkeep, if there are four or more card types among cards in your graveyard, put three +1/+1 counters on Soul Swallower."
Startled Awake // Persistent Nightmare,4.0,['U'],['U'],None,['Sorcery'],None,Mythic,SOI,None,None,None,Target opponent mills thirteen cards.\n{3}{U}{U}: Put Startled Awake from your graveyard onto the battlefield transformed. Activate only as a sorcery.
Solitary Hunter // One of the Pack,4.0,['G'],['G'],None,['Creature'],"['Human', 'Warrior', 'Werewolf']",Common,SOI,3,4,None,"At the beginning of each upkeep, if no spells were cast last turn, transform Solitary Hunter."
Sleep Paralysis,4.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,SOI,None,None,None,"Enchant creature\nWhen Sleep Paralysis enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step."
Silverfur Partisan,3.0,['G'],['G'],None,['Creature'],"['Wolf', 'Warrior']",Rare,SOI,2,2,None,"Trample\nWhenever a Wolf or Werewolf you control becomes the target of an instant or sorcery spell, create a 2/2 green Wolf creature token."
Silent Observer,4.0,['U'],['U'],None,['Creature'],['Spirit'],Common,SOI,1,5,None,Flying
Second Harvest,4.0,['G'],['G'],None,['Instant'],None,Rare,SOI,None,None,None,"For each token you control, create a token that's a copy of that permanent."
Silburlind Snapper,6.0,['U'],['U'],None,['Creature'],['Turtle'],Common,SOI,6,6,None,Silburlind Snapper can't attack unless you've cast a noncreature spell this turn.
Seasons Past,6.0,['G'],['G'],None,['Sorcery'],None,Mythic,SOI,None,None,None,Return any number of cards with different mana values from your graveyard to your hand. Put Seasons Past on the bottom of its owner's library.
Seagraf Skaab,2.0,['U'],['U'],None,['Creature'],['Zombie'],Common,SOI,1,3,None,None
Rise from the Tides,6.0,['U'],['U'],None,['Sorcery'],None,Uncommon,SOI,None,None,None,Create a tapped 2/2 black Zombie creature token for each instant and sorcery card in your graveyard.
Sage of Ancient Lore // Werewolf of Ancient Hunger,5.0,['G'],['G'],None,['Creature'],"['Human', 'Shaman', 'Werewolf']",Rare,SOI,*,*,None,"Sage of Ancient Lore's power and toughness are each equal to the number of cards in your hand.\nWhen Sage of Ancient Lore enters the battlefield, draw a card.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Sage of Ancient Lore."
Reckless Scholar,3.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,SOI,2,1,None,"{T}: Target player draws a card, then discards a card."
Root Out,3.0,['G'],['G'],None,['Sorcery'],None,Common,SOI,None,None,None,"Destroy target artifact or enchantment.\nInvestigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Rattlechains,2.0,['U'],['U'],None,['Creature'],['Spirit'],Rare,SOI,2,1,None,"Flash\nFlying\nWhen Rattlechains enters the battlefield, target Spirit gains hexproof until end of turn.\nYou may cast Spirit spells as though they had flash."
Rabid Bite,2.0,['G'],['G'],None,['Sorcery'],None,Common,SOI,None,None,None,Target creature you control deals damage equal to its power to target creature you don't control.
Press for Answers,2.0,['U'],['U'],None,['Sorcery'],None,Common,SOI,None,None,None,"Tap target creature. It doesn't untap during its controller's next untap step.\nInvestigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Quilled Wolf,2.0,['G'],['G'],None,['Creature'],['Wolf'],Common,SOI,2,2,None,{5}{G}: Quilled Wolf gets +4/+4 until end of turn.
Pore Over the Pages,5.0,['U'],['U'],None,['Sorcery'],None,Uncommon,SOI,None,None,None,"Draw three cards, untap up to two lands, then discard a card."
Pack Guardian,4.0,['G'],['G'],None,['Creature'],"['Wolf', 'Spirit']",Uncommon,SOI,4,3,None,"Flash (You may cast this spell any time you could cast an instant.)\nWhen Pack Guardian enters the battlefield, you may discard a land card. If you do, create a 2/2 green Wolf creature token."
Pieces of the Puzzle,3.0,['U'],['U'],None,['Sorcery'],None,Common,SOI,None,None,None,Reveal the top five cards of your library. Put up to two instant and/or sorcery cards from among them into your hand and the rest into your graveyard.
Obsessive Skinner,2.0,['G'],['G'],None,['Creature'],"['Human', 'Rogue']",Uncommon,SOI,1,1,None,"When Obsessive Skinner enters the battlefield, put a +1/+1 counter on target creature.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, put a +1/+1 counter on target creature."
Ongoing Investigation,2.0,['U'],"['G', 'U']",None,['Enchantment'],None,Uncommon,SOI,None,None,None,"Whenever one or more creatures you control deal combat damage to a player, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\n{1}{G}, Exile a creature card from your graveyard: Investigate. You gain 2 life."
Moonlight Hunt,2.0,['G'],['G'],None,['Instant'],None,Uncommon,SOI,None,None,None,Choose target creature you don't control. Each creature you control that's a Wolf or a Werewolf deals damage equal to its power to that creature.
Niblis of Dusk,3.0,['U'],['U'],None,['Creature'],['Spirit'],Common,SOI,2,1,None,"Flying\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
Moldgraf Scavenger,2.0,['G'],['G'],None,['Creature'],['Fungus'],Common,SOI,0,4,None,Delirium — Moldgraf Scavenger gets +3/+0 as long as there are four or more card types among cards in your graveyard.
Nephalia Moondrakes,7.0,['U'],['U'],None,['Creature'],['Drake'],Rare,SOI,5,5,None,"Flying\nWhen Nephalia Moondrakes enters the battlefield, target creature gains flying until end of turn.\n{4}{U}{U}, Exile Nephalia Moondrakes from your graveyard: Creatures you control gain flying until end of turn."
Might Beyond Reason,4.0,['G'],['G'],None,['Instant'],None,Common,SOI,None,None,None,Put two +1/+1 counters on target creature.\nDelirium — Put three +1/+1 counters on that creature instead if there are four or more card types among cards in your graveyard.
Nagging Thoughts,2.0,['U'],['U'],None,['Sorcery'],None,Common,SOI,None,None,None,"Look at the top two cards of your library. Put one of them into your hand and the other into your graveyard.\nMadness {1}{U} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Loam Dryad,1.0,['G'],['G'],None,['Creature'],"['Dryad', 'Horror']",Common,SOI,1,2,None,"{T}, Tap an untapped creature you control: Add one mana of any color."
Manic Scribe,2.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,SOI,0,3,None,"When Manic Scribe enters the battlefield, each opponent mills three cards.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, that player mills three cards."
Lamplighter of Selhoff,5.0,['U'],['U'],None,['Creature'],"['Zombie', 'Horror']",Common,SOI,3,5,None,"When Lamplighter of Selhoff enters the battlefield, if you control another Zombie, you may draw a card. If you do, discard a card."
Lambholt Pacifist // Lambholt Butcher,2.0,['G'],['G'],None,['Creature'],"['Human', 'Shaman', 'Werewolf']",Uncommon,SOI,3,3,None,"Lambholt Pacifist can't attack unless you control a creature with power 4 or greater.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Lambholt Pacifist."
Just the Wind,2.0,['U'],['U'],None,['Instant'],None,Common,SOI,None,None,None,"Return target creature to its owner's hand.\nMadness {U} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Kessig Dire Swine,6.0,['G'],['G'],None,['Creature'],"['Boar', 'Horror']",Common,SOI,6,6,None,Delirium — Kessig Dire Swine has trample as long as there are four or more card types among cards in your graveyard.
Jace's Scrutiny,2.0,['U'],['U'],None,['Instant'],None,Common,SOI,None,None,None,"Target creature gets -4/-0 until end of turn.\nInvestigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Intrepid Provisioner,4.0,['G'],['G'],None,['Creature'],"['Human', 'Scout']",Common,SOI,3,3,None,"Trample\nWhen Intrepid Provisioner enters the battlefield, another target Human you control gets +2/+2 until end of turn."
"Jace, Unraveler of Secrets",5.0,['U'],['U'],['Legendary'],['Planeswalker'],['Jace'],Mythic,SOI,None,None,5,"[+1]: Scry 1, then draw a card.\n[−2]: Return target creature to its owner's hand.\n[−8]: You get an emblem with ""Whenever an opponent casts their first spell each turn, counter that spell."""
Inexorable Blob,3.0,['G'],['G'],None,['Creature'],['Ooze'],Rare,SOI,3,3,None,"Delirium — Whenever Inexorable Blob attacks, if there are four or more card types among cards in your graveyard, create a 3/3 green Ooze creature token that's tapped and attacking."
Invasive Surgery,1.0,['U'],['U'],None,['Instant'],None,Uncommon,SOI,None,None,None,"Counter target sorcery spell.\nDelirium — If there are four or more card types among cards in your graveyard, search the graveyard, hand, and library of that spell's controller for any number of cards with the same name as that spell, exile those cards, then that player shuffles."
Howlpack Resurgence,3.0,['G'],['G'],None,['Enchantment'],None,Uncommon,SOI,None,None,None,Flash (You may cast this spell any time you could cast an instant.)\nEach creature you control that's a Wolf or a Werewolf gets +1/+1 and has trample.
