Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Rhythmic Water Vortex,5.0,['U'],['U'],None,['Sorcery'],None,Rare,GS1,None,None,None,"Return up to two target creatures to their owner's hand.\nSearch your library and/or graveyard for a card named Mu Yanling, reveal it, and put it into your hand. If you searched your library this way, shuffle."
Colorful Feiyi Sparrow,2.0,['W'],['W'],None,['Creature'],['Bird'],Common,GS1,1,3,None,Flying (This creature can't be blocked except by creatures with flying or reach.)
Qilin's Blessing,1.0,['W'],['W'],None,['Instant'],None,Common,GS1,None,None,None,Target creature gets +2/+2 until end of turn.
Dragon's Presence,3.0,['W'],['W'],None,['Instant'],None,Common,GS1,None,None,None,Dragon's Presence deals 5 damage to target attacking or blocking creature.
Brilliant Plan,5.0,['U'],['U'],None,['Sorcery'],None,Uncommon,GS1,None,None,None,Draw three cards.
Drown in Shapelessness,2.0,['U'],['U'],None,['Instant'],None,Common,GS1,None,None,None,Return target creature to its owner's hand.
Cloak of Mists,2.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,GS1,None,None,None,Enchant creature\nEnchanted creature can't be blocked.
Ancestor Dragon,6.0,['W'],['W'],None,['Creature'],['Dragon'],Rare,GS1,5,6,None,"Flying\nWhenever one or more creatures you control attack, you gain 1 life for each attacking creature."
Stormcloud Spirit,5.0,['U'],['U'],None,['Creature'],['Spirit'],Uncommon,GS1,4,4,None,Flying (This creature can't be blocked except by creatures with flying or reach.)
Moon-Eating Dog,4.0,['U'],['U'],None,['Creature'],['Dog'],Uncommon,GS1,3,3,None,"As long as you control a Yanling planeswalker, Moon-Eating Dog has flying. (It can't be blocked except by creatures with flying or reach.)"
Earth-Origin Yak,4.0,['W'],['W'],None,['Creature'],['Ox'],Common,GS1,2,4,None,"When Earth-Origin Yak enters the battlefield, creatures you control get +1/+1 until end of turn."
Nine-Tail White Fox,3.0,['U'],['U'],None,['Creature'],"['Fox', 'Spirit']",Common,GS1,2,2,None,"Whenever Nine-Tail White Fox deals combat damage to a player, draw a card."
Purple-Crystal Crab,2.0,['U'],['U'],None,['Creature'],['Crab'],Common,GS1,1,1,None,"When Purple-Crystal Crab dies, draw a card."
Armored Whirl Turtle,3.0,['U'],['U'],None,['Creature'],['Turtle'],Common,GS1,0,5,None,None
Mu Yanling,6.0,['U'],['U'],['Legendary'],['Planeswalker'],['Yanling'],Mythic,GS1,None,None,5,[+2]: Target creature can't be blocked this turn.\n[−3]: Draw two cards.\n[−10]: Tap all creatures your opponents control. You take an extra turn after this one.
Heavenly Qilin,3.0,['W'],['W'],None,['Creature'],['Kirin'],Common,GS1,2,2,None,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever Heavenly Qilin attacks, another target creature you control gains flying until end of turn."
Welkin Tern,2.0,['U'],['U'],None,['Creature'],['Bird'],Common,GS1,2,1,None,Flying (This creature can't be blocked except by creatures with flying or reach.)\nWelkin Tern can block only creatures with flying.
Vivid Flying Fish,2.0,['U'],['U'],None,['Creature'],"['Fish', 'Lizard']",Common,GS1,1,1,None,Vivid Flying Fish has flying as long as it's attacking. (It can't be blocked except by creatures with flying or reach.)
