Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Venom,3.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,"Enchant creature\nWhenever enchanted creature blocks or becomes blocked by a non-Wall creature, destroy the other creature at end of combat."
Untamed Wilds,3.0,['G'],['G'],None,['Sorcery'],None,Uncommon,REN,None,None,None,"Search your library for a basic land card, put that card onto the battlefield, then shuffle."
Triskelion,6.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,REN,1,1,None,Triskelion enters the battlefield with three +1/+1 counters on it.\nRemove a +1/+1 counter from Triskelion: It deals 1 damage to any target.
Tetravus,6.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,REN,1,1,None,"Flying\nTetravus enters the battlefield with three +1/+1 counters on it.\nAt the beginning of your upkeep, you may remove any number of +1/+1 counters from Tetravus. If you do, create that many 1/1 colorless Tetravite artifact creature tokens. They each have flying and ""This creature can't be enchanted.""\nAt the beginning of your upkeep, you may exile any number of tokens created with Tetravus. If you do, put that many +1/+1 counters on Tetravus."
Tawnos's Weaponry,2.0,None,None,None,['Artifact'],None,Uncommon,REN,None,None,None,"You may choose not to untap Tawnos's Weaponry during your untap step.\n{2}, {T}: Target creature gets +1/+1 for as long as Tawnos's Weaponry remains tapped."
Tawnos's Wand,4.0,None,None,None,['Artifact'],None,Uncommon,REN,None,None,None,"{2}, {T}: Target creature with power 2 or less can't be blocked this turn."
Rebirth,6.0,['G'],['G'],None,['Sorcery'],None,Uncommon,REN,None,None,None,"Remove Rebirth from your deck before playing if you're not playing for ante.\nEach player may ante the top card of their library. If a player does, that player's life total becomes 20."
Sylvan Library,2.0,['G'],['G'],None,['Enchantment'],None,Uncommon,REN,None,None,None,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library."
Pradesh Gypsies,3.0,['G'],['G'],None,['Creature'],"['Human', 'Nomad']",Uncommon,REN,1,1,None,"{1}{G}, {T}: Target creature gets -2/-0 until end of turn."
Shapeshifter,6.0,None,None,None,"['Artifact', 'Creature']",['Shapeshifter'],Uncommon,REN,*,7-*,None,"As Shapeshifter enters the battlefield, choose a number between 0 and 7.\nAt the beginning of your upkeep, you may choose a number between 0 and 7.\nShapeshifter's power is equal to the last chosen number and its toughness is equal to 7 minus that number."
Gaseous Form,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,Enchant creature\nPrevent all combat damage that would be dealt to and dealt by enchanted creature.
Sandstorm,1.0,['G'],['G'],None,['Instant'],None,Common,REN,None,None,None,Sandstorm deals 1 damage to each attacking creature.
Nafs Asp,1.0,['G'],['G'],None,['Creature'],['Snake'],Common,REN,1,1,None,"Whenever Nafs Asp deals damage to a player, that player loses 1 life at the beginning of their next draw step unless they pay {1} before that draw step."
Marsh Viper,4.0,['G'],['G'],None,['Creature'],['Snake'],Common,REN,1,2,None,"Whenever Marsh Viper deals damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)"
Land Leeches,3.0,['G'],['G'],None,['Creature'],['Leech'],Common,REN,2,2,None,First strike
Killer Bees,3.0,['G'],['G'],None,['Creature'],['Insect'],Uncommon,REN,0,1,None,Flying\n{G}: Killer Bees gets +1/+1 until end of turn.
Green Mana Battery,4.0,None,['G'],None,['Artifact'],None,Uncommon,REN,None,None,None,"{2}, {T}: Put a charge counter on Green Mana Battery.\n{T}, Remove any number of charge counters from Green Mana Battery: Add {G}, then add an additional {G} for each charge counter removed this way."
Grapeshot Catapult,4.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Common,REN,2,3,None,{T}: Grapeshot Catapult deals 1 damage to target creature with flying.
Fellwar Stone,2.0,None,None,None,['Artifact'],None,Uncommon,REN,None,None,None,{T}: Add one mana of any color that a land an opponent controls could produce.
Elven Riders,5.0,['G'],['G'],None,['Creature'],['Elf'],Uncommon,REN,3,3,None,Elven Riders can't be blocked except by Walls and/or creatures with flying.
Durkwood Boars,5.0,['G'],['G'],None,['Creature'],['Boar'],Common,REN,4,4,None,None
Diabolic Machine,7.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,REN,4,4,None,{3}: Regenerate Diabolic Machine.
Cursed Rack,4.0,None,None,None,['Artifact'],None,Common,REN,None,None,None,"As Cursed Rack enters the battlefield, choose an opponent.\nThe chosen player's maximum hand size is four."
Coral Helm,3.0,None,None,None,['Artifact'],None,Uncommon,REN,None,None,None,"{3}, Discard a card at random: Target creature gets +2/+2 until end of turn."
Colossus of Sardia,9.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Uncommon,REN,9,9,None,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nColossus of Sardia doesn't untap during your untap step.\n{9}: Untap Colossus of Sardia. Activate only during your upkeep.
Clockwork Avian,5.0,None,None,None,"['Artifact', 'Creature']",['Bird'],Uncommon,REN,0,4,None,"Flying\nClockwork Avian enters the battlefield with four +1/+0 counters on it.\nAt end of combat, if Clockwork Avian attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on Clockwork Avian. This ability can't cause the total number of +1/+0 counters on Clockwork Avian to be greater than four. Activate only during your upkeep."
Clay Statue,4.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Common,REN,3,1,None,{2}: Regenerate Clay Statue.
Carnivorous Plant,4.0,['G'],['G'],None,['Creature'],"['Plant', 'Wall']",Common,REN,4,5,None,Defender
Bronze Tablet,6.0,None,None,None,['Artifact'],None,Uncommon,REN,None,None,None,"Remove Bronze Tablet from your deck before playing if you're not playing for ante.\nBronze Tablet enters the battlefield tapped.\n{4}, {T}: Exile Bronze Tablet and target nontoken permanent an opponent owns. That player may pay 10 life. If they do, put Bronze Tablet into its owner's graveyard. Otherwise, that player owns Bronze Tablet and you own the other exiled card."
Blue Mana Battery,4.0,None,['U'],None,['Artifact'],None,Uncommon,REN,None,None,None,"{2}, {T}: Put a charge counter on Blue Mana Battery.\n{T}, Remove any number of charge counters from Blue Mana Battery: Add {U}, then add an additional {U} for each charge counter removed this way."
Black Mana Battery,4.0,None,['B'],None,['Artifact'],None,Uncommon,REN,None,None,None,"{2}, {T}: Put a charge counter on Black Mana Battery.\n{T}, Remove any number of charge counters from Black Mana Battery: Add {B}, then add an additional {B} for each charge counter removed this way."
Battering Ram,2.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Common,REN,1,1,None,"At the beginning of combat on your turn, Battering Ram gains banding until end of combat. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's blocking.)\nWhenever Battering Ram becomes blocked by a Wall, destroy that Wall at end of combat."
Ashnod's Battle Gear,2.0,None,None,None,['Artifact'],None,Uncommon,REN,None,None,None,"You may choose not to untap Ashnod's Battle Gear during your untap step.\n{2}, {T}: Target creature you control gets +2/-2 for as long as Ashnod's Battle Gear remains tapped."
Amulet of Kroog,2.0,None,None,None,['Artifact'],None,Common,REN,None,None,None,"{2}, {T}: Prevent the next 1 damage that would be dealt to any target this turn."
Winds of Change,1.0,['R'],['R'],None,['Sorcery'],None,Uncommon,REN,None,None,None,"Each player shuffles the cards from their hand into their library, then draws that many cards."
Wall of Dust,3.0,['R'],['R'],None,['Creature'],['Wall'],Uncommon,REN,1,4,None,"Defender (This creature can't attack.)\nWhenever Wall of Dust blocks a creature, that creature can't attack during its controller's next turn."
The Brute,2.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,Enchant creature\nEnchanted creature gets +1/+0.\n{R}{R}{R}: Regenerate enchanted creature.
Tempest Efreet,4.0,['R'],['R'],None,['Creature'],['Efreet'],Uncommon,REN,3,3,None,"Remove Tempest Efreet from your deck before playing if you're not playing for ante.\n{T}, Sacrifice Tempest Efreet: Target opponent may pay 10 life. If that player doesn't, they reveal a card at random from their hand. Exchange ownership of the revealed card and Tempest Efreet. Put the revealed card into your hand and Tempest Efreet from anywhere into that player's graveyard. This change in ownership is permanent."
Sisters of the Flame,3.0,['R'],['R'],None,['Creature'],"['Human', 'Shaman']",Uncommon,REN,2,2,None,{T}: Add {R}.
Pyrotechnics,5.0,['R'],['R'],None,['Sorcery'],None,Common,REN,None,None,None,Pyrotechnics deals 4 damage divided as you choose among any number of targets.
Mana Clash,1.0,['R'],['R'],None,['Sorcery'],None,Uncommon,REN,None,None,None,You and target opponent each flip a coin. Mana Clash deals 1 damage to each player whose coin comes up tails. Repeat this process until both players' coins come up heads on the same flip.
Ironclaw Orcs,2.0,['R'],['R'],None,['Creature'],['Orc'],Common,REN,2,2,None,Ironclaw Orcs can't block creatures with power 2 or greater.
Inferno,7.0,['R'],['R'],None,['Instant'],None,Uncommon,REN,None,None,None,Inferno deals 6 damage to each creature and each player.
Immolation,1.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,Enchant creature\nEnchanted creature gets +2/-2.
Hurr Jackal,1.0,['R'],['R'],None,['Creature'],['Jackal'],Common,REN,1,1,None,{T}: Target creature can't be regenerated this turn.
Goblin Rock Sled,2.0,['R'],['R'],None,['Creature'],['Goblin'],Common,REN,3,1,None,Trample\nGoblin Rock Sled doesn't untap during your untap step if it attacked during your last turn.\nGoblin Rock Sled can't attack unless defending player controls a Mountain.
Giant Strength,2.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,Enchant creature\nEnchanted creature gets +2/+2.
Fissure,5.0,['R'],['R'],None,['Instant'],None,Common,REN,None,None,None,Destroy target creature or land. It can't be regenerated.
Eternal Warrior,1.0,['R'],['R'],None,['Enchantment'],['Aura'],Uncommon,REN,None,None,None,Enchant creature\nEnchanted creature has vigilance.
Detonate,1.0,['R'],['R'],None,['Sorcery'],None,Uncommon,REN,None,None,None,Destroy target artifact with mana value X. It can't be regenerated. Detonate deals X damage to that artifact's controller.
Crimson Manticore,4.0,['R'],['R'],None,['Creature'],['Manticore'],Uncommon,REN,2,2,None,"Flying\n{R}, {T}: Crimson Manticore deals 1 damage to target attacking or blocking creature."
Cave People,3.0,['R'],['R'],None,['Creature'],['Human'],Uncommon,REN,1,4,None,"Whenever Cave People attacks, it gets +1/-2 until end of turn.\n{1}{R}{R}, {T}: Target creature gains mountainwalk until end of turn. (It can't be blocked as long as defending player controls a Mountain.)"
Brothers of Fire,3.0,['R'],['R'],None,['Creature'],"['Human', 'Shaman']",Uncommon,REN,2,2,None,{1}{R}{R}: Brothers of Fire deals 1 damage to any target and 1 damage to you.
Blood Lust,2.0,['R'],['R'],None,['Instant'],None,Uncommon,REN,None,None,None,"If target creature has toughness 5 or greater, it gets +4/-4 until end of turn. Otherwise, it gets +4/-X until end of turn, where X is its toughness minus 1."
Bird Maiden,3.0,['R'],['R'],None,['Creature'],"['Human', 'Bird']",Common,REN,1,2,None,Flying
Ball Lightning,3.0,['R'],['R'],None,['Creature'],['Elemental'],Uncommon,REN,6,1,None,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nHaste (This creature can attack and {T} as soon as it comes under your control.)\nAt the beginning of the end step, sacrifice Ball Lightning."
Ali Baba,1.0,['R'],['R'],None,['Creature'],"['Human', 'Rogue']",Uncommon,REN,1,1,None,{R}: Tap target Wall.
Xenic Poltergeist,3.0,['B'],['B'],None,['Creature'],['Spirit'],Uncommon,REN,1,1,None,"{T}: Until your next upkeep, target noncreature artifact becomes an artifact creature with power and toughness each equal to its mana value."
Word of Binding,2.0,['B'],['B'],None,['Sorcery'],None,Common,REN,None,None,None,Tap X target creatures.
Vampire Bats,1.0,['B'],['B'],None,['Creature'],['Bat'],Common,REN,0,1,None,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{B}: Vampire Bats gets +1/+0 until end of turn. Activate no more than twice each turn.
Uncle Istvan,4.0,['B'],['B'],None,['Creature'],['Human'],Uncommon,REN,1,3,None,Prevent all damage that would be dealt to Uncle Istvan by creatures.
Spirit Shackle,2.0,['B'],['B'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,"Enchant creature\nWhenever enchanted creature becomes tapped, put a -0/-2 counter on it."
Rag Man,4.0,['B'],['B'],None,['Creature'],"['Human', 'Minion']",Uncommon,REN,2,1,None,"{B}{B}{B}, {T}: Target opponent reveals their hand and discards a creature card at random. Activate only during your turn."
Pit Scorpion,3.0,['B'],['B'],None,['Creature'],['Scorpion'],Common,REN,1,1,None,"Whenever Pit Scorpion deals damage to a player, that player gets a poison counter. (A player with ten or more poison counters loses the game.)"
Murk Dwellers,4.0,['B'],['B'],None,['Creature'],['Zombie'],Common,REN,2,2,None,"Whenever Murk Dwellers attacks and isn't blocked, it gets +2/+0 until end of combat."
Marsh Gas,1.0,['B'],['B'],None,['Instant'],None,Common,REN,None,None,None,All creatures get -2/-0 until end of turn.
Lost Soul,3.0,['B'],['B'],None,['Creature'],"['Spirit', 'Minion']",Common,REN,2,1,None,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)
Junún Efreet,3.0,['B'],['B'],None,['Creature'],['Efreet'],Uncommon,REN,3,3,None,"Flying\nAt the beginning of your upkeep, sacrifice Junún Efreet unless you pay {B}{B}."
Greed,4.0,['B'],['B'],None,['Enchantment'],None,Uncommon,REN,None,None,None,"{B}, Pay 2 life: Draw a card."
Cyclopean Mummy,2.0,['B'],['B'],None,['Creature'],['Zombie'],Common,REN,2,1,None,"When Cyclopean Mummy dies, exile it."
Cosmic Horror,6.0,['B'],['B'],None,['Creature'],['Horror'],Uncommon,REN,7,7,None,"First strike\nAt the beginning of your upkeep, destroy Cosmic Horror unless you pay {3}{B}{B}{B}. If Cosmic Horror is destroyed this way, it deals 7 damage to you."
Brainwash,1.0,['W'],['W'],None,['Enchantment'],['Aura'],Common,REN,None,None,None,Enchant creature\nEnchanted creature can't attack unless its controller pays {3}.
Carrion Ants,4.0,['B'],['B'],None,['Creature'],['Insect'],Uncommon,REN,0,1,None,{1}: Carrion Ants gets +1/+1 until end of turn.
Bog Imp,2.0,['B'],['B'],None,['Creature'],['Imp'],Common,REN,1,1,None,Flying (This creature can't be blocked except by creatures with flying or reach.)
Blight,2.0,['B'],['B'],None,['Enchantment'],['Aura'],Uncommon,REN,None,None,None,"Enchant land\nWhen enchanted land becomes tapped, destroy it."
Ashes to Ashes,3.0,['B'],['B'],None,['Sorcery'],None,Common,REN,None,None,None,Exile two target nonartifact creatures. Ashes to Ashes deals 5 damage to you.
Abomination,5.0,['B'],['B'],None,['Creature'],['Horror'],Uncommon,REN,2,6,None,"Whenever Abomination blocks or becomes blocked by a green or white creature, destroy that creature at end of combat."
Zephyr Falcon,2.0,['U'],['U'],None,['Creature'],['Bird'],Common,REN,1,1,None,"Flying, vigilance"
Twiddle,1.0,['U'],['U'],None,['Instant'],None,Common,REN,None,None,None,"You may tap or untap target artifact, creature, or land."
Time Elemental,3.0,['U'],['U'],None,['Creature'],['Elemental'],Uncommon,REN,0,2,None,"When Time Elemental attacks or blocks, at end of combat, sacrifice it and it deals 5 damage to you.\n{2}{U}{U}, {T}: Return target permanent that isn't enchanted to its owner's hand."
Sunken City,2.0,['U'],['U'],None,['Enchantment'],None,Common,REN,None,None,None,"At the beginning of your upkeep, sacrifice Sunken City unless you pay {U}{U}.\nBlue creatures get +1/+1."
Sindbad,2.0,['U'],['U'],None,['Creature'],['Human'],Uncommon,REN,1,1,None,"{T}: Draw a card and reveal it. If it isn't a land card, discard it."
Segovian Leviathan,5.0,['U'],['U'],None,['Creature'],['Leviathan'],Uncommon,REN,3,3,None,Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Relic Bind,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Uncommon,REN,None,None,None,"Enchant artifact an opponent controls\nWhenever enchanted artifact becomes tapped, choose one —\n• Relic Bind deals 1 damage to target player or planeswalker.\n• Target player gains 1 life."
Psionic Entity,5.0,['U'],['U'],None,['Creature'],['Illusion'],Uncommon,REN,2,2,None,{T}: Psionic Entity deals 2 damage to any target and 3 damage to itself.
Giant Tortoise,2.0,['U'],['U'],None,['Creature'],['Turtle'],Common,REN,1,1,None,Giant Tortoise gets +0/+3 as long as it's untapped.
Mind Bomb,1.0,['U'],['U'],None,['Sorcery'],None,Uncommon,REN,None,None,None,Each player may discard up to three cards. Mind Bomb deals damage to each player equal to 3 minus the number of cards they discarded this way.
Ghost Ship,4.0,['U'],['U'],None,['Creature'],['Spirit'],Common,REN,2,4,None,Flying\n{U}{U}{U}: Regenerate Ghost Ship.
Red Mana Battery,4.0,None,['R'],None,['Artifact'],None,Uncommon,REN,None,None,None,"{2}, {T}: Put a charge counter on Red Mana Battery.\n{T}, Remove any number of charge counters from Red Mana Battery: Add {R}, then add an additional {R} for each charge counter removed this way."
Leviathan,9.0,['U'],['U'],None,['Creature'],['Leviathan'],Uncommon,REN,10,10,None,"Trample\nLeviathan enters the battlefield tapped and doesn't untap during your untap step.\nAt the beginning of your upkeep, you may sacrifice two Islands. If you do, untap Leviathan.\nLeviathan can't attack unless you sacrifice two Islands. (This cost is paid as attackers are declared.)"
