Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
"Kethek, Crucible Goliath",4.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Phyrexian', 'Beast']",Rare,PONE,4,4,None,"At the beginning of your end step, you may sacrifice another creature. If you do, reveal cards from the top of your library until you reveal a nonlegendary creature card with lesser mana value, put it onto the battlefield, then put the rest on the bottom of your library in a random order."
Blade of Shared Souls,3.0,['U'],['U'],None,['Artifact'],['Equipment'],Rare,PONE,None,None,None,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nWhenever Blade of Shared Souls becomes attached to a creature, for as long as Blade of Shared Souls remains attached to it, you may have that creature become a copy of another target creature you control.\nEquip {2}"
"Skrelv, Defector Mite",1.0,['W'],['W'],['Legendary'],"['Artifact', 'Creature']","['Phyrexian', 'Mite']",Rare,PONE,1,1,None,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nSkrelv, Defector Mite can't block.\n{W/P}, {T}: Choose a color. Another target creature you control gains toxic 1 and hexproof from that color until end of turn. It can't be blocked by creatures of that color this turn. ({W/P} can be paid with either {W} or 2 life.)"
White Sun's Twilight,2.0,['W'],['W'],None,['Sorcery'],None,Rare,PONE,None,None,None,"You gain X life. Create X 1/1 colorless Phyrexian Mite artifact creature tokens with toxic 1 and ""This creature can't block."" If X is 5 or more, destroy all other creatures. (Players dealt combat damage by a creature with toxic 1 also get a poison counter.)"
"Koth, Fire of Resistance",4.0,['R'],['R'],['Legendary'],['Planeswalker'],['Koth'],Rare,PONE,None,None,4,"[+2]: Search your library for a basic Mountain card, reveal it, put it into your hand, then shuffle.\n[−3]: Koth, Fire of Resistance deals damage to target creature equal to the number of Mountains you control.\n[−7]: You get an emblem with ""Whenever a Mountain enters the battlefield under your control, this emblem deals 4 damage to any target."""
"Atraxa, Grand Unifier",7.0,"['B', 'G', 'U', 'W']","['B', 'G', 'U', 'W']",['Legendary'],['Creature'],"['Phyrexian', 'Angel']",Mythic,PONE,7,7,None,"Flying, vigilance, deathtouch, lifelink\nWhen Atraxa, Grand Unifier enters the battlefield, reveal the top ten cards of your library. For each card type, you may put a card of that type from among the revealed cards into your hand. Put the rest on the bottom of your library in a random order. (Artifact, battle, creature, enchantment, instant, land, planeswalker, and sorcery are card types.)"
"Karumonix, the Rat King",3.0,['B'],['B'],['Legendary'],['Creature'],"['Phyrexian', 'Rat']",Rare,PONE,3,3,None,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nOther Rats you control have toxic 1.\nWhen Karumonix enters the battlefield, look at the top five cards of your library. You may reveal any number of Rat cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in a random order."
"Thrun, Breaker of Silence",5.0,['G'],['G'],['Legendary'],['Creature'],"['Troll', 'Shaman']",Rare,PONE,5,5,None,"This spell can't be countered.\nTrample\nThrun, Breaker of Silence can't be the target of nongreen spells your opponents control or abilities from nongreen sources your opponents control.\nAs long as it's your turn, Thrun has indestructible."
Blackcleave Cliffs,0.0,None,"['B', 'R']",None,['Land'],None,Rare,PONE,None,None,None,Blackcleave Cliffs enters the battlefield tapped unless you control two or fewer other lands.\n{T}: Add {B} or {R}.
Evolved Spinoderm,4.0,['G'],['G'],None,['Creature'],"['Phyrexian', 'Beast']",Rare,PONE,5,5,None,"Evolved Spinoderm enters the battlefield with four oil counters on it.\nEvolved Spinoderm has trample as long as it has two or fewer oil counters on it. Otherwise, it has hexproof.\nAt the beginning of your upkeep, remove an oil counter from Evolved Spinoderm. Then if it has no oil counters on it, sacrifice it."
Zenith Chronicler,2.0,None,None,None,"['Artifact', 'Creature']","['Phyrexian', 'Construct']",Rare,PONE,3,1,None,"Whenever a player casts their first multicolored spell each turn, each other player draws a card."
Vindictive Flamestoker,1.0,['R'],['R'],None,['Creature'],"['Phyrexian', 'Wizard']",Rare,PONE,1,2,None,"Whenever you cast a noncreature spell, put an oil counter on Vindictive Flamestoker.\n{6}{R}, Sacrifice Vindictive Flamestoker: Discard your hand, then draw four cards. This ability costs {1} less to activate for each oil counter on Vindictive Flamestoker."
Tablet of Compleation,2.0,None,None,None,['Artifact'],None,Rare,PONE,None,None,None,"{T}: Put an oil counter on Tablet of Compleation.\n{T}: Add {C}. Activate only if Tablet of Compleation has two or more oil counters on it.\n{1}, {T}: Draw a card. Activate only if Tablet of Compleation has five or more oil counters on it."
Phyrexian Vindicator,4.0,['W'],['W'],None,['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,5,5,None,"Flying\nIf damage would be dealt to Phyrexian Vindicator, prevent that damage. When damage is prevented this way, Phyrexian Vindicator deals that much damage to any other target."
Mindsplice Apparatus,4.0,['U'],['U'],None,['Artifact'],None,Rare,PONE,None,None,None,"Flash\nAt the beginning of your upkeep, put an oil counter on Mindsplice Apparatus.\nInstant and sorcery spells you cast cost {1} less to cast for each oil counter on Mindsplice Apparatus."
"Slobad, Iron Goblin",3.0,['R'],['R'],['Legendary'],['Creature'],"['Phyrexian', 'Goblin', 'Artificer']",Rare,PONE,3,3,None,"{T}, Sacrifice an artifact: Add an amount of {R} equal to the sacrificed artifact's mana value. Spend this mana only to cast artifact spells or activate abilities of artifacts."
Sword of Forge and Frontier,3.0,None,None,None,['Artifact'],['Equipment'],Mythic,PONE,None,None,None,"Equipped creature gets +2/+2 and has protection from red and from green.\nWhenever equipped creature deals combat damage to a player, exile the top two cards of your library. You may play those cards this turn. You may play an additional land this turn.\nEquip {2}"
Dragonwing Glider,5.0,['R'],['R'],None,['Artifact'],['Equipment'],Rare,PONE,None,None,None,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nEquipped creature gets +2/+2 and has flying and haste.\nEquip {3}{R}{R}"
"Jor Kadeen, First Goldwarden",2.0,"['R', 'W']","['R', 'W']",['Legendary'],['Creature'],"['Human', 'Rebel']",Rare,PONE,2,2,None,"Trample\nWhenever Jor Kadeen, First Goldwarden attacks, it gets +X/+X until end of turn, where X is the number of equipped creatures you control. Then if Jor Kadeen's power is 4 or greater, draw a card."
Glissa Sunslayer,3.0,"['B', 'G']","['B', 'G']",['Legendary'],['Creature'],"['Phyrexian', 'Zombie', 'Elf']",Rare,PONE,3,3,None,"First strike, deathtouch\nWhenever Glissa Sunslayer deals combat damage to a player, choose one —\n• You draw a card and you lose 1 life.\n• Destroy target enchantment.\n• Remove up to three counters from target permanent."
Staff of Compleation,3.0,None,None,None,['Artifact'],None,Mythic,PONE,None,None,None,"{T}, Pay 1 life: Destroy target permanent you own.\n{T}, Pay 2 life: Add one mana of any color.\n{T}, Pay 3 life: Proliferate.\n{T}, Pay 4 life: Draw a card.\n{5}: Untap Staff of Compleation."
"Ezuri, Stalker of Spheres",4.0,"['G', 'U']","['G', 'U']",['Legendary'],['Creature'],"['Phyrexian', 'Elf', 'Warrior']",Rare,PONE,3,3,None,"When Ezuri, Stalker of Spheres enters the battlefield, you may pay {3}. If you do, proliferate twice.\nWhenever you proliferate, draw a card."
Seachrome Coast,0.0,None,"['U', 'W']",None,['Land'],None,Rare,PONE,None,None,None,Seachrome Coast enters the battlefield tapped unless you control two or fewer other lands.\n{T}: Add {W} or {U}.
Norn's Wellspring,2.0,['W'],['W'],None,['Artifact'],None,Rare,PONE,None,None,None,"Whenever a creature you control dies, scry 1 and put an oil counter on Norn's Wellspring.\n{1}, {T}, Remove two oil counters from Norn's Wellspring: Draw a card."
Soulless Jailer,2.0,None,None,None,"['Artifact', 'Creature']","['Phyrexian', 'Golem']",Rare,PONE,0,4,None,Permanent cards in graveyards can't enter the battlefield.\nPlayers can't cast noncreature spells from graveyards or exile.
"Zopandrel, Hunger Dominus",7.0,['G'],['G'],['Legendary'],['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,4,6,None,"Reach\nAt the beginning of each combat, double the power and toughness of each creature you control until end of turn.\n{G/P}{G/P}, Sacrifice two other creatures: Put an indestructible counter on Zopandrel, Hunger Dominus. ({G/P} can be paid with either {G} or 2 life.)"
Monument to Perfection,2.0,None,None,None,['Artifact'],None,Rare,PONE,None,None,None,"{3}, {T}: Search your library for a basic, Sphere, or Locus land card, reveal it, put it into your hand, then shuffle.\n{3}: Monument to Perfection becomes a 9/9 Phyrexian Construct artifact creature, loses all abilities, and gains indestructible and toxic 9. Activate only if there are nine or more lands with different names among the basic, Sphere, and Locus lands you control."
"Geth, Thane of Contracts",3.0,['B'],['B'],['Legendary'],['Creature'],"['Phyrexian', 'Zombie']",Rare,PONE,3,4,None,"Other creatures you control get -1/-1.\n{1}{B}{B}, {T}: Return target creature card from your graveyard to the battlefield. It gains ""If this creature would leave the battlefield, exile it instead of putting it anywhere else."" Activate only as a sorcery."
Venerated Rotpriest,1.0,['G'],['G'],None,['Creature'],"['Phyrexian', 'Druid']",Rare,PONE,1,2,None,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhenever a creature you control becomes the target of a spell, target opponent gets a poison counter."
Black Sun's Twilight,1.0,['B'],['B'],None,['Instant'],None,Rare,PONE,None,None,None,"Up to one target creature gets -X/-X until end of turn. If X is 5 or more, return a creature card with mana value X or less from your graveyard to the battlefield tapped."
Tyrranax Rex,7.0,['G'],['G'],None,['Creature'],"['Phyrexian', 'Dinosaur']",Mythic,PONE,8,8,None,"This spell can't be countered.\nTrample, ward {4}, haste\nToxic 4 (Players dealt combat damage by this creature also get four poison counters.)"
The Eternal Wanderer,6.0,['W'],['W'],['Legendary'],['Planeswalker'],None,Rare,PONE,None,None,5,"No more than one creature can attack The Eternal Wanderer each combat.\n[+1]: Exile up to one target artifact or creature. Return that card to the battlefield under its owner's control at the beginning of that player's next end step.\n[0]: Create a 2/2 white Samurai creature token with double strike.\n[−4]: For each player, choose a creature that player controls. Each player sacrifices all creatures they control not chosen this way."
Razorverge Thicket,0.0,None,"['G', 'W']",None,['Land'],None,Rare,PONE,None,None,None,Razorverge Thicket enters the battlefield tapped unless you control two or fewer other lands.\n{T}: Add {G} or {W}.
Mirran Safehouse,3.0,None,None,None,['Artifact'],None,Rare,PONE,None,None,None,"As long as Mirran Safehouse is on the battlefield, it has all activated abilities of all land cards in all graveyards."
Archfiend of the Dross,4.0,['B'],['B'],None,['Creature'],"['Phyrexian', 'Demon']",Rare,PONE,6,6,None,"Flying\nArchfiend of the Dross enters the battlefield with four oil counters on it.\nAt the beginning of your upkeep, remove an oil counter from Archfiend of the Dross. Then if it has no oil counters on it, you lose the game.\nWhenever a creature an opponent controls dies, its controller loses 2 life."
"Nissa, Ascended Animist",7.0,['G'],['G'],['Legendary'],['Planeswalker'],['Nissa'],Mythic,PONE,None,None,7,"Compleated ({G/P} can be paid with {G} or 2 life. For each {G/P} paid with life, this planeswalker enters with two fewer loyalty counters.)\n[+1]: Create an X/X green Phyrexian Horror creature token, where X is Nissa, Ascended Animist's loyalty.\n[−1]: Destroy target artifact or enchantment.\n[−7]: Until end of turn, creatures you control get +1/+1 for each Forest you control and gain trample."
Bloated Contaminator,3.0,['G'],['G'],None,['Creature'],"['Phyrexian', 'Beast']",Rare,PONE,4,4,None,"Trample\nToxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhenever Bloated Contaminator deals combat damage to a player, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
Green Sun's Twilight,1.0,['G'],['G'],None,['Sorcery'],None,Rare,PONE,None,None,None,"Reveal the top X plus one cards of your library. Choose a creature card and/or a land card from among them. Put those cards into your hand and the rest on the bottom of your library in a random order. If X is 5 or more, instead put the chosen cards onto the battlefield or into your hand and the rest on the bottom of your library in a random order."
"Graaz, Unstoppable Juggernaut",8.0,None,None,['Legendary'],"['Artifact', 'Creature']",['Juggernaut'],Rare,PONE,7,5,None,Juggernauts you control attack each combat if able.\nJuggernauts you control can't be blocked by Walls.\nOther creatures you control have base power and toughness 5/3 and are Juggernauts in addition to their other creature types.
"Mondrak, Glory Dominus",4.0,['W'],['W'],['Legendary'],['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,4,4,None,"If one or more tokens would be created under your control, twice that many of those tokens are created instead.\n{1}{W/P}{W/P}, Sacrifice two other artifacts and/or creatures: Put an indestructible counter on Mondrak, Glory Dominus. ({W/P} can be paid with either {W} or 2 life.)"
"Unctus, Grand Metatect",3.0,['U'],['U'],['Legendary'],"['Artifact', 'Creature']","['Phyrexian', 'Vedalken']",Rare,PONE,2,4,None,"Other blue creatures you control have ""Whenever this creature becomes tapped, draw a card, then discard a card.""\nOther artifact creatures you control get +1/+1.\n{U/P}: Until end of turn, target creature you control becomes a blue artifact in addition to its other colors and types. Activate only as a sorcery. ({U/P} can be paid with either {U} or 2 life.)"
The Filigree Sylex,2.0,None,None,['Legendary'],['Artifact'],None,Rare,PONE,None,None,None,"{T}: Put an oil counter on The Filigree Sylex.\n{T}, Sacrifice The Filigree Sylex: Destroy each nonland permanent with mana value equal to the number of oil counters on The Filigree Sylex.\n{T}, Remove ten oil counters from among permanents you control and sacrifice The Filigree Sylex: It deals 10 damage to any target."
"Tekuthal, Inquiry Dominus",4.0,['U'],['U'],['Legendary'],['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,3,5,None,"Flying\nIf you would proliferate, proliferate twice instead.\n{1}{U/P}{U/P}, Remove three counters from among other artifacts, creatures, and planeswalkers you control: Put an indestructible counter on Tekuthal, Inquiry Dominus. ({U/P} can be paid with either {U} or 2 life.)"
Argentum Masticore,5.0,None,None,None,"['Artifact', 'Creature']","['Phyrexian', 'Masticore']",Rare,PONE,5,5,None,"First strike, protection from multicolored\nAt the beginning of your upkeep, sacrifice Argentum Masticore unless you discard a card. When you discard a card this way, destroy target nonland permanent an opponent controls with mana value less than or equal to the mana value of the discarded card."
Mirrex,0.0,None,None,None,['Land'],['Sphere'],Rare,PONE,None,None,None,"{T}: Add {C}.\n{T}: Add one mana of any color. Activate only if Mirrex entered the battlefield this turn.\n{3}, {T}: Create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and ""This creature can't block."" (Players dealt combat damage by it also get a poison counter.)"
The Seedcore,0.0,None,None,None,['Land'],['Sphere'],Rare,PONE,None,None,None,{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast Phyrexian creature spells.\nCorrupted — {T}: Target 1/1 creature gets +2/+1 until end of turn. Activate only if an opponent has three or more poison counters.
"Elesh Norn, Mother of Machines",5.0,['W'],['W'],['Legendary'],['Creature'],"['Phyrexian', 'Praetor']",Mythic,PONE,4,7,None,"Vigilance\nIf a permanent entering the battlefield causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.\nPermanents entering the battlefield don't cause abilities of permanents your opponents control to trigger."
"Venser, Corpse Puppet",2.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],"['Phyrexian', 'Zombie', 'Wizard']",Rare,PONE,1,3,None,"Lifelink, toxic 1\nWhenever you proliferate, choose one —\n• If you don't control a creature named The Hollow Sentinel, create The Hollow Sentinel, a legendary 3/3 colorless Phyrexian Golem artifact creature token.\n• Target artifact creature you control gains flying and lifelink until end of turn."
Capricious Hellraiser,6.0,['R'],['R'],None,['Creature'],"['Phyrexian', 'Dragon']",Mythic,PONE,4,4,None,"This spell costs {3} less to cast if you have nine or more cards in your graveyard.\nFlying\nWhen Capricious Hellraiser enters the battlefield, exile three cards at random from your graveyard. Choose a noncreature, nonland card from among them and copy it. You may cast the copy without paying its mana cost."
The Mycosynth Gardens,0.0,None,None,None,['Land'],['Sphere'],Rare,PONE,None,None,None,"{T}: Add {C}.\n{1}, {T}: Add one mana of any color.\n{X}, {T}: The Mycosynth Gardens becomes a copy of target nontoken artifact you control with mana value X."
All Will Be One,5.0,['R'],['R'],None,['Enchantment'],None,Mythic,PONE,None,None,None,"Whenever you put one or more counters on a permanent or player, All Will Be One deals that much damage to target opponent, creature an opponent controls, or planeswalker an opponent controls."
"Tyvar, Jubilant Brawler",3.0,"['B', 'G']","['B', 'G']",['Legendary'],['Planeswalker'],['Tyvar'],Rare,PONE,None,None,3,"You may activate abilities of creatures you control as though those creatures had haste.\n[+1]: Untap up to one target creature.\n[−2]: Mill three cards, then you may return a creature card with mana value 2 or less from your graveyard to the battlefield."
"Vraska, Betrayal's Sting",6.0,['B'],['B'],['Legendary'],['Planeswalker'],['Vraska'],Mythic,PONE,None,None,6,"Compleated ({B/P} can be paid with {B} or 2 life. If life was paid, this planeswalker enters with two fewer loyalty counters.)\n[0]: You draw a card and you lose 1 life. Proliferate.\n[−2]: Target creature becomes a Treasure artifact with ""{T}, Sacrifice this artifact: Add one mana of any color"" and loses all other card types and abilities.\n[−9]: If target player has fewer than nine poison counters, they get a number of poison counters equal to the difference."
"Solphim, Mayhem Dominus",4.0,['R'],['R'],['Legendary'],['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,5,4,None,"If a source you control would deal noncombat damage to an opponent or a permanent an opponent controls, it deals double that damage to that player or permanent instead.\n{1}{R/P}{R/P}, Discard two cards: Put an indestructible counter on Solphim, Mayhem Dominus. ({R/P} can be paid with either {R} or 2 life.)"
Phyrexian Obliterator,4.0,['B'],['B'],None,['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,5,5,None,"Trample\nWhenever a source deals damage to Phyrexian Obliterator, that source's controller sacrifices that many permanents."
"Kaya, Intangible Slayer",7.0,"['B', 'W']","['B', 'W']",['Legendary'],['Planeswalker'],['Kaya'],Rare,PONE,None,None,6,"Hexproof\n[+2]: Each opponent loses 3 life and you gain 3 life.\n[0]: You draw two cards. Then each opponent may scry 1.\n[−3]: Exile target creature or enchantment. If it wasn't an Aura, create a token that's a copy of it, except it's a 1/1 white Spirit creature with flying in addition to its other types."
Phyrexian Arena,3.0,['B'],['B'],None,['Enchantment'],None,Rare,PONE,None,None,None,"At the beginning of your upkeep, you draw a card and you lose 1 life."
"Ovika, Enigma Goliath",7.0,"['R', 'U']","['R', 'U']",['Legendary'],['Creature'],"['Phyrexian', 'Nightmare']",Rare,PONE,6,6,None,"Flying\nWard—{3}, Pay 3 life.\nWhenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn."
"Kaito, Dancing Shadow",4.0,"['B', 'U']","['B', 'U']",['Legendary'],['Planeswalker'],['Kaito'],Rare,PONE,None,None,3,"Whenever one or more creatures you control deal combat damage to a player, you may return one of them to its owner's hand. If you do, you may activate loyalty abilities of Kaito twice this turn rather than only once.\n[+1]: Up to one target creature can't attack or block until your next turn.\n[0]: Draw a card.\n[−2]: Create a 2/2 colorless Drone artifact creature token with deathtouch and ""When this creature leaves the battlefield, each opponent loses 2 life and you gain 2 life."""
"Ria Ivor, Bane of Bladehold",4.0,"['B', 'W']","['B', 'W']",['Legendary'],['Creature'],"['Phyrexian', 'Knight']",Rare,PONE,3,4,None,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)\nAt the beginning of combat on your turn, the next time target creature would deal combat damage to one or more players this combat, prevent that damage. If damage is prevented this way, create that many 1/1 colorless Phyrexian Mite artifact creature tokens with toxic 1 and ""This creature can't block."""
"Drivnod, Carnage Dominus",5.0,['B'],['B'],['Legendary'],['Creature'],"['Phyrexian', 'Horror']",Mythic,PONE,8,3,None,"If a creature dying causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.\n{B/P}{B/P}, Exile three creature cards from your graveyard: Put an indestructible counter on Drivnod, Carnage Dominus. ({B/P} can be paid with either {B} or 2 life.)"
Skrelv's Hive,2.0,['W'],['W'],None,['Enchantment'],None,Rare,PONE,None,None,None,"At the beginning of your upkeep, you lose 1 life and create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and ""This creature can't block.""\nCorrupted — As long as an opponent has three or more poison counters, creatures you control with toxic have lifelink."
"Lukka, Bound to Ruin",5.0,"['G', 'R']","['G', 'R']",['Legendary'],['Planeswalker'],['Lukka'],Mythic,PONE,None,None,5,"Compleated ({R/G/P} can be paid with {R}, {G}, or 2 life. If life was paid, this planeswalker enters with two fewer loyalty counters.)\n[+1]: Add {R}{G}. Spend this mana only to cast creature spells or activate abilities of creatures.\n[−1]: Create a 3/3 green Phyrexian Beast creature token with toxic 1.\n[−4]: Lukka deals X damage divided as you choose among any number of target creatures and/or planeswalkers, where X is the greatest power among creatures you controlled as you activated this ability."
"Kemba, Kha Enduring",2.0,['W'],['W'],['Legendary'],['Creature'],"['Cat', 'Cleric']",Rare,PONE,2,2,None,"Whenever Kemba, Kha Enduring or another Cat enters the battlefield under your control, attach up to one target Equipment you control to that creature.\nEquipped creatures you control get +1/+1.\n{3}{W}{W}: Create a 2/2 white Cat creature token."
Conduit of Worlds,4.0,['G'],['G'],None,['Artifact'],None,Rare,PONE,None,None,None,"You may play lands from your graveyard.\n{T}: Choose target nonland permanent card in your graveyard. If you haven't cast a spell this turn, you may cast that card. If you do, you can't cast additional spells this turn. Activate only as a sorcery."
"Nahiri, the Unforgiving",4.0,"['R', 'W']","['R', 'W']",['Legendary'],['Planeswalker'],['Nahiri'],Mythic,PONE,None,None,5,"Compleated ({R/W/P} can be paid with {R}, {W}, or 2 life. If life was paid, this planeswalker enters with two fewer loyalty counters.)\n[+1]: Until your next turn, up to one target creature attacks a player each combat if able.\n[+1]: Discard a card, then draw a card.\n[0]: Exile target creature or Equipment card with mana value less than Nahiri's loyalty from your graveyard. Create a token that's a copy of it. That token gains haste. Exile it at the beginning of the next end step."
"Migloz, Maze Crusher",3.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],"['Phyrexian', 'Beast']",Rare,PONE,4,4,None,"Migloz, Maze Crusher enters the battlefield with five oil counters on it.\n{1}, Remove an oil counter from Migloz: It gains vigilance and menace until end of turn.\n{2}, Remove two oil counters from Migloz: It gets +2/+2 until end of turn.\n{3}, Remove three oil counters from Migloz: Destroy target artifact or enchantment."
Urabrask's Forge,3.0,['R'],['R'],None,['Artifact'],None,Rare,PONE,None,None,None,"At the beginning of combat on your turn, put an oil counter on Urabrask's Forge, then create an X/1 red Phyrexian Horror creature token with trample and haste, where X is the number of oil counters on Urabrask's Forge. Sacrifice that token at the beginning of the next end step."
The Monumental Facade,0.0,None,None,None,['Land'],['Sphere'],Rare,PONE,None,None,None,"The Monumental Facade enters the battlefield with two oil counters on it.\n{T}: Add {C}.\n{T}, Remove an oil counter from The Monumental Facade: Put an oil counter on target artifact or creature you control. Activate only as a sorcery."
"Melira, the Living Cure",2.0,"['G', 'W']","['G', 'W']",['Legendary'],['Creature'],"['Human', 'Scout']",Rare,PONE,3,3,None,"If you would get one or more poison counters, instead you get one poison counter and you can't get additional poison counters this turn.\nExile Melira, the Living Cure: Choose another target creature or artifact. When it's put into a graveyard this turn, return that card to the battlefield under its owner's control."
