Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Tainted Isle,0.0,None,"['B', 'U']",None,['Land'],None,Uncommon,PC2,None,None,None,{T}: Add {C}.\n{T}: Add {U} or {B}. Activate only if you control a Swamp.
"Skarrg, the Rage Pits",0.0,None,"['G', 'R']",None,['Land'],None,Uncommon,PC2,None,None,None,"{T}: Add {C}.\n{R}{G}, {T}: Target creature gets +1/+1 and gains trample until end of turn."
Whispersilk Cloak,3.0,None,None,None,['Artifact'],['Equipment'],Uncommon,PC2,None,None,None,Equipped creature can't be blocked and has shroud. (It can't be the target of spells or abilities.)\nEquip {2}
Throat Slitter,5.0,['B'],['B'],None,['Creature'],"['Rat', 'Ninja']",Uncommon,PC2,2,2,None,"Ninjutsu {2}{B} ({2}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Throat Slitter deals combat damage to a player, destroy target nonblack creature that player controls."
Shimmering Grotto,0.0,None,None,None,['Land'],None,Common,PC2,None,None,None,"{T}: Add {C}.\n{1}, {T}: Add one mana of any color."
Selesnya Sanctuary,0.0,None,"['G', 'W']",None,['Land'],None,Common,PC2,None,None,None,"Selesnya Sanctuary enters the battlefield tapped.\nWhen Selesnya Sanctuary enters the battlefield, return a land you control to its owner's hand.\n{T}: Add {G}{W}."
Okiba-Gang Shinobi,5.0,['B'],['B'],None,['Creature'],"['Rat', 'Ninja']",Common,PC2,3,2,None,"Ninjutsu {3}{B} ({3}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Okiba-Gang Shinobi deals combat damage to a player, that player discards two cards."
Fractured Powerstone,2.0,None,None,None,['Artifact'],None,Common,PC2,None,None,None,{T}: Add {C}.\n{T}: Roll the planar die. Activate only as a sorcery.
Flayer Husk,1.0,None,None,None,['Artifact'],['Equipment'],Common,PC2,None,None,None,"Living weapon (When this Equipment enters the battlefield, create a 0/0 black Phyrexian Germ creature token, then attach this to it.)\nEquipped creature gets +1/+1.\nEquip {2}"
Farsight Mask,5.0,None,None,None,['Artifact'],None,Uncommon,PC2,None,None,None,"Whenever a source an opponent controls deals damage to you, if Farsight Mask is untapped, you may draw a card."
Armillary Sphere,2.0,None,None,None,['Artifact'],None,Common,PC2,None,None,None,"{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle."
Pollenbright Wings,6.0,"['G', 'W']","['G', 'W']",None,['Enchantment'],['Aura'],Uncommon,PC2,None,None,None,"Enchant creature\nEnchanted creature has flying.\nWhenever enchanted creature deals combat damage to a player, create that many 1/1 green Saproling creature tokens."
Vela the Night-Clad,6.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],"['Human', 'Wizard']",Mythic,PC2,4,4,None,"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)\nOther creatures you control have intimidate.\nWhenever Vela the Night-Clad or another creature you control leaves the battlefield, each opponent loses 1 life."
Cadaver Imp,3.0,['B'],['B'],None,['Creature'],['Imp'],Common,PC2,1,1,None,"Flying\nWhen Cadaver Imp enters the battlefield, you may return target creature card from your graveyard to your hand."
Maelstrom Wanderer,8.0,"['G', 'R', 'U']","['G', 'R', 'U']",['Legendary'],['Creature'],['Elemental'],Mythic,PC2,7,5,None,"Creatures you control have haste.\nCascade, cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order. Then do it again.)"
Thromok the Insatiable,5.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],['Hellion'],Mythic,PC2,0,0,None,"Devour X, where X is the number of creatures devoured this way (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with X +1/+1 counters on it for each of those creatures.)"
Whirlpool Warrior,3.0,['U'],"['R', 'U']",None,['Creature'],"['Merfolk', 'Warrior']",Rare,PC2,2,2,None,"When Whirlpool Warrior enters the battlefield, shuffle the cards from your hand into your library, then draw that many cards.\n{R}, Sacrifice Whirlpool Warrior: Each player shuffles the cards from their hand into their library, then draws that many cards."
Silent-Blade Oni,7.0,"['B', 'U']","['B', 'U']",None,['Creature'],"['Demon', 'Ninja']",Rare,PC2,6,5,None,"Ninjutsu {4}{U}{B} ({4}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Silent-Blade Oni deals combat damage to a player, look at that player's hand. You may cast a spell from among those cards without paying its mana cost."
Shardless Agent,3.0,"['G', 'U']","['G', 'U']",None,"['Artifact', 'Creature']","['Human', 'Rogue']",Uncommon,PC2,2,2,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Last Stand,5.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",None,['Sorcery'],None,Rare,PC2,None,None,None,"Target opponent loses 2 life for each Swamp you control. Last Stand deals damage to target creature equal to the number of Mountains you control. Create a 1/1 green Saproling creature token for each Forest you control. You gain 2 life for each Plains you control. Draw a card for each Island you control, then discard that many cards."
Krond the Dawn-Clad,6.0,"['G', 'W']","['G', 'W']",['Legendary'],['Creature'],['Archon'],Mythic,PC2,6,6,None,"Flying, vigilance\nWhenever Krond the Dawn-Clad attacks, if it's enchanted, exile target permanent."
Walker of Secret Ways,3.0,['U'],['U'],None,['Creature'],"['Human', 'Ninja']",Uncommon,PC2,1,2,None,"Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Walker of Secret Ways deals combat damage to a player, look at that player's hand.\n{1}{U}: Return target Ninja you control to its owner's hand. Activate only during your turn."
Kathari Remnant,4.0,"['B', 'U']","['B', 'U']",None,['Creature'],"['Bird', 'Skeleton']",Uncommon,PC2,0,1,None,"Flying\n{B}: Regenerate Kathari Remnant.\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Bloodbraid Elf,4.0,"['G', 'R']","['G', 'R']",None,['Creature'],"['Elf', 'Berserker']",Uncommon,PC2,3,2,None,"Haste\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Sunken Hope,5.0,['U'],['U'],None,['Enchantment'],None,Rare,PC2,None,None,None,"At the beginning of each player's upkeep, that player returns a creature they control to its owner's hand."
Glen Elendra Liege,4.0,"['B', 'U']","['B', 'U']",None,['Creature'],"['Faerie', 'Knight']",Rare,PC2,2,3,None,Flying\nOther blue creatures you control get +1/+1.\nOther black creatures you control get +1/+1.
Indrik Umbra,6.0,"['G', 'W']","['G', 'W']",None,['Enchantment'],['Aura'],Rare,PC2,None,None,None,"Enchant creature\nEnchanted creature gets +4/+4 and has first strike, and all creatures able to block it do so.\nTotem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)"
Rivals' Duel,4.0,['R'],['R'],None,['Sorcery'],None,Uncommon,PC2,None,None,None,Choose two target creatures that share no creature types. Those creatures fight each other. (Each deals damage equal to its power to the other.)
Fires of Yavimaya,3.0,"['G', 'R']","['G', 'R']",None,['Enchantment'],None,Uncommon,PC2,None,None,None,Creatures you control have haste.\nSacrifice Fires of Yavimaya: Target creature gets +2/+2 until end of turn.
See Beyond,2.0,['U'],['U'],None,['Sorcery'],None,Common,PC2,None,None,None,"Draw two cards, then shuffle a card from your hand into your library."
Hellkite Hatchling,4.0,"['G', 'R']","['G', 'R']",None,['Creature'],['Dragon'],Uncommon,PC2,2,2,None,"Devour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)\nHellkite Hatchling has flying and trample if it devoured a creature."
Inkfathom Witch,2.0,"['B', 'U']","['B', 'U']",None,['Creature'],"['Merfolk', 'Wizard']",Uncommon,PC2,1,1,None,Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\n{2}{U}{B}: Each unblocked creature has base power and toughness 4/1 until end of turn.
Sakashima's Student,4.0,['U'],['U'],None,['Creature'],"['Human', 'Ninja']",Rare,PC2,0,0,None,"Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nYou may have Sakashima's Student enter the battlefield as a copy of any creature on the battlefield, except it's a Ninja in addition to its other creature types."
Fusion Elemental,5.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",None,['Creature'],['Elemental'],Uncommon,PC2,8,8,None,None
Etherium-Horn Sorcerer,6.0,"['R', 'U']","['R', 'U']",None,"['Artifact', 'Creature']","['Minotaur', 'Wizard']",Rare,PC2,3,6,None,"{1}{U}{R}: Return Etherium-Horn Sorcerer to its owner's hand.\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Primal Plasma,4.0,['U'],['U'],None,['Creature'],"['Elemental', 'Shapeshifter']",Common,PC2,*,*,None,"As Primal Plasma enters the battlefield, it becomes your choice of a 3/3 creature, a 2/2 creature with flying, or a 1/6 creature with defender."
Enlisted Wurm,6.0,"['G', 'W']","['G', 'W']",None,['Creature'],['Wurm'],Uncommon,PC2,5,5,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Enigma Sphinx,7.0,"['B', 'U', 'W']","['B', 'U', 'W']",None,"['Artifact', 'Creature']",['Sphinx'],Rare,PC2,5,4,None,"Flying\nWhen Enigma Sphinx is put into your graveyard from the battlefield, put it into your library third from the top.\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Thorn-Thrash Viashino,4.0,['R'],"['G', 'R']",None,['Creature'],"['Viashino', 'Warrior']",Common,PC2,2,2,None,"Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)\n{G}: Thorn-Thrash Viashino gains trample until end of turn."
Deny Reality,5.0,"['B', 'U']","['B', 'U']",None,['Sorcery'],None,Common,PC2,None,None,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)\nReturn target permanent to its owner's hand."
Elderwood Scion,5.0,"['G', 'W']","['G', 'W']",None,['Creature'],['Elemental'],Rare,PC2,4,4,None,"Trample, lifelink\nSpells you cast that target Elderwood Scion cost {2} less to cast.\nSpells your opponents cast that target Elderwood Scion cost {2} more to cast."
Ninja of the Deep Hours,4.0,['U'],['U'],None,['Creature'],"['Human', 'Ninja']",Common,PC2,2,2,None,"Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Ninja of the Deep Hours deals combat damage to a player, you may draw a card."
Baleful Strix,2.0,"['B', 'U']","['B', 'U']",None,"['Artifact', 'Creature']",['Bird'],Uncommon,PC2,1,1,None,"Flying, deathtouch\nWhen Baleful Strix enters the battlefield, draw a card."
Bituminous Blast,5.0,"['B', 'R']","['B', 'R']",None,['Instant'],None,Uncommon,PC2,None,None,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)\nBituminous Blast deals 4 damage to target creature."
Dragonlair Spider,6.0,"['G', 'R']","['G', 'R']",None,['Creature'],['Spider'],Rare,PC2,5,6,None,"Reach\nWhenever an opponent casts a spell, create a 1/1 green Insect creature token."
Illusory Angel,3.0,['U'],['U'],None,['Creature'],"['Angel', 'Illusion']",Uncommon,PC2,4,4,None,Cast this spell only if you've cast another spell this turn.\nFlying
Dimir Infiltrator,2.0,"['B', 'U']","['B', 'U']",None,['Creature'],['Spirit'],Common,PC2,1,3,None,"Dimir Infiltrator can't be blocked.\nTransmute {1}{U}{B} ({1}{U}{B}, Discard this card: Search your library for a card with the same mana value as this card, reveal it, put it into your hand, then shuffle. Transmute only as a sorcery.)"
Viridian Emissary,2.0,['G'],['G'],None,['Creature'],"['Phyrexian', 'Elf', 'Scout']",Common,PC2,2,1,None,"When Viridian Emissary dies, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
"Higure, the Still Wind",5.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Ninja']",Rare,PC2,3,4,None,"Ninjutsu {2}{U}{U} ({2}{U}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Higure, the Still Wind deals combat damage to a player, you may search your library for a Ninja card, reveal it, put it into your hand, then shuffle.\n{2}: Target Ninja creature can't be blocked this turn."
Guard Gomazoa,3.0,['U'],['U'],None,['Creature'],['Jellyfish'],Uncommon,PC2,1,3,None,"Defender, flying\nPrevent all combat damage that would be dealt to Guard Gomazoa."
Preyseizer Dragon,6.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,PC2,4,4,None,"Flying\nDevour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)\nWhenever Preyseizer Dragon attacks, it deals damage to any target equal to the number of +1/+1 counters on Preyseizer Dragon."
Auramancer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Wizard']",Common,PC2,2,2,None,"When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand."
Mudbutton Torchrunner,3.0,['R'],['R'],None,['Creature'],"['Goblin', 'Warrior']",Common,PC2,1,1,None,"When Mudbutton Torchrunner dies, it deals 3 damage to any target."
Thunder-Thrash Elder,3.0,['R'],['R'],None,['Creature'],"['Viashino', 'Warrior']",Uncommon,PC2,1,1,None,"Devour 3 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with three times that many +1/+1 counters on it.)"
Cancel,3.0,['U'],['U'],None,['Instant'],None,Common,PC2,None,None,None,Counter target spell.
Snake Umbra,3.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,PC2,None,None,None,"Enchant creature\nEnchanted creature gets +1/+1 and has ""Whenever this creature deals damage to an opponent, you may draw a card.""\nTotem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)"
Armored Griffin,4.0,['W'],['W'],None,['Creature'],['Griffin'],Uncommon,PC2,2,3,None,"Flying, vigilance"
Sigil of the Empty Throne,5.0,['W'],['W'],None,['Enchantment'],None,Rare,PC2,None,None,None,"Whenever you cast an enchantment spell, create a 4/4 white Angel creature token with flying."
Mass Mutiny,5.0,['R'],['R'],None,['Sorcery'],None,Rare,PC2,None,None,None,"For each opponent, gain control of up to one target creature that player controls until end of turn. Untap those creatures. They gain haste until end of turn."
Krosan Verge,0.0,None,None,None,['Land'],None,Uncommon,PC2,None,None,None,"Krosan Verge enters the battlefield tapped.\n{T}: Add {C}.\n{2}, {T}, Sacrifice Krosan Verge: Search your library for a Forest card and a Plains card, put them onto the battlefield tapped, then shuffle."
Silhana Ledgewalker,2.0,['G'],['G'],None,['Creature'],"['Elf', 'Rogue']",Common,PC2,1,1,None,Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nSilhana Ledgewalker can't be blocked except by creatures with flying.
Arc Trail,2.0,['R'],['R'],None,['Sorcery'],None,Uncommon,PC2,None,None,None,Arc Trail deals 2 damage to any target and 1 damage to another target.
Tormented Soul,1.0,['B'],['B'],None,['Creature'],['Spirit'],Common,PC2,1,1,None,Tormented Soul can't block and can't be blocked.
Rancor,1.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,PC2,None,None,None,"Enchant creature\nEnchanted creature gets +2/+0 and has trample.\nWhen Rancor is put into a graveyard from the battlefield, return Rancor to its owner's hand."
Skullsnatcher,2.0,['B'],['B'],None,['Creature'],"['Rat', 'Ninja']",Common,PC2,2,1,None,"Ninjutsu {B} ({B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Skullsnatcher deals combat damage to a player, exile up to two target cards from that player's graveyard."
Quiet Disrepair,2.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,PC2,None,None,None,"Enchant artifact or enchantment\nAt the beginning of your upkeep, choose one —\n• Destroy enchanted permanent.\n• You gain 2 life."
Hissing Iguanar,3.0,['R'],['R'],None,['Creature'],['Lizard'],Common,PC2,3,1,None,"Whenever another creature dies, you may have Hissing Iguanar deal 1 damage to target player or planeswalker."
Liliana's Specter,3.0,['B'],['B'],None,['Creature'],['Specter'],Common,PC2,2,1,None,"Flying\nWhen Liliana's Specter enters the battlefield, each opponent discards a card."
"Ink-Eyes, Servant of Oni",6.0,['B'],['B'],['Legendary'],['Creature'],"['Rat', 'Ninja']",Rare,PC2,5,4,None,"Ninjutsu {3}{B}{B} ({3}{B}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Ink-Eyes, Servant of Oni deals combat damage to a player, you may put target creature card from that player's graveyard onto the battlefield under your control.\n{1}{B}: Regenerate Ink-Eyes."
Dark Hatchling,6.0,['B'],['B'],None,['Creature'],['Horror'],Rare,PC2,3,3,None,"Flying\nWhen Dark Hatchling enters the battlefield, destroy target nonblack creature. It can't be regenerated."
