Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Countersquall,2.0,"['B', 'U']","['B', 'U']",None,['Instant'],None,Uncommon,CON,None,None,None,Counter target noncreature spell. Its controller loses 2 life.
Shard Convergence,4.0,['G'],['G'],None,['Sorcery'],None,Uncommon,CON,None,None,None,"Search your library for a Plains card, an Island card, a Swamp card, and a Mountain card. Reveal those cards, put them into your hand, then shuffle."
Fusion Elemental,5.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",None,['Creature'],['Elemental'],Uncommon,CON,8,8,None,None
Scattershot Archer,1.0,['G'],['G'],None,['Creature'],"['Elf', 'Archer']",Common,CON,1,2,None,{T}: Scattershot Archer deals 1 damage to each creature with flying.
Child of Alara,5.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",['Legendary'],['Creature'],['Avatar'],Mythic,CON,6,6,None,"Trample\nWhen Child of Alara dies, destroy all nonland permanents. They can't be regenerated."
Sacellum Archers,3.0,['G'],"['G', 'R', 'W']",None,['Creature'],"['Elf', 'Archer']",Uncommon,CON,2,3,None,"{R}{W}, {T}: Sacellum Archers deals 2 damage to target attacking or blocking creature."
Exploding Borders,4.0,"['G', 'R']","['G', 'R']",None,['Sorcery'],None,Common,CON,None,None,None,"Domain — Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle. Exploding Borders deals X damage to target player or planeswalker, where X is the number of basic land types among lands you control."
Paleoloth,6.0,['G'],['G'],None,['Creature'],['Beast'],Rare,CON,5,5,None,"Whenever another creature with power 5 or greater enters the battlefield under your control, you may return target creature card from your graveyard to your hand."
Esper Cormorants,4.0,"['U', 'W']","['U', 'W']",None,"['Artifact', 'Creature']",['Bird'],Common,CON,3,3,None,Flying
Noble Hierarch,1.0,['G'],"['G', 'U', 'W']",None,['Creature'],"['Human', 'Druid']",Rare,CON,0,1,None,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {G}, {W}, or {U}."
Nacatl Savage,2.0,['G'],['G'],None,['Creature'],"['Cat', 'Warrior']",Common,CON,2,1,None,Protection from artifacts
Charnelhoard Wurm,7.0,"['B', 'G', 'R']","['B', 'G', 'R']",None,['Creature'],['Wurm'],Rare,CON,6,6,None,"Trample\nWhenever Charnelhoard Wurm deals damage to an opponent, you may return target card from your graveyard to your hand."
Might of Alara,1.0,['G'],['G'],None,['Instant'],None,Common,CON,None,None,None,Domain — Target creature gets +1/+1 until end of turn for each basic land type among lands you control.
Elder Mastery,6.0,"['B', 'R', 'U']","['B', 'R', 'U']",None,['Enchantment'],['Aura'],Uncommon,CON,None,None,None,"Enchant creature\nEnchanted creature gets +3/+3 and has flying.\nWhenever enchanted creature deals damage to a player, that player discards two cards."
Matca Rioters,3.0,['G'],['G'],None,['Creature'],"['Human', 'Warrior']",Common,CON,*,*,None,Domain — Matca Rioters's power and toughness are each equal to the number of basic land types among lands you control.
Apocalypse Hydra,2.0,"['G', 'R']","['G', 'R']",None,['Creature'],['Hydra'],Mythic,CON,0,0,None,"Apocalypse Hydra enters the battlefield with X +1/+1 counters on it. If X is 5 or more, it enters the battlefield with an additional X +1/+1 counters on it.\n{1}{R}, Remove a +1/+1 counter from Apocalypse Hydra: It deals 1 damage to any target."
Gluttonous Slime,3.0,['G'],['G'],None,['Creature'],['Ooze'],Uncommon,CON,2,2,None,"Flash\nDevour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)"
Tukatongue Thallid,1.0,['G'],['G'],None,['Creature'],['Fungus'],Common,CON,1,1,None,"When Tukatongue Thallid dies, create a 1/1 green Saproling creature token."
Filigree Fracture,3.0,['G'],['G'],None,['Instant'],None,Uncommon,CON,None,None,None,"Destroy target artifact or enchantment. If that permanent was blue or black, draw a card."
Blood Tyrant,7.0,"['B', 'R', 'U']","['B', 'R', 'U']",None,['Creature'],['Vampire'],Rare,CON,5,5,None,"Flying, trample\nAt the beginning of your upkeep, each player loses 1 life. Put a +1/+1 counter on Blood Tyrant for each 1 life lost this way.\nWhenever a player loses the game, put five +1/+1 counters on Blood Tyrant."
Ember Weaver,3.0,['G'],['G'],None,['Creature'],['Spider'],Common,CON,2,3,None,"Reach (This creature can block creatures with flying.)\nAs long as you control a red permanent, Ember Weaver gets +1/+0 and has first strike."
Thornling,5.0,['G'],['G'],None,['Creature'],"['Elemental', 'Shapeshifter']",Mythic,CON,4,4,None,{G}: Thornling gains haste until end of turn.\n{G}: Thornling gains trample until end of turn.\n{G}: Thornling gains indestructible until end of turn.\n{1}: Thornling gets +1/-1 until end of turn.\n{1}: Thornling gets -1/+1 until end of turn.
Cylian Sunsinger,2.0,['G'],"['G', 'R', 'W']",None,['Creature'],"['Elf', 'Shaman']",Rare,CON,2,2,None,{R}{G}{W}: Cylian Sunsinger and each other creature with the same name as it get +3/+3 until end of turn.
Cliffrunner Behemoth,4.0,['G'],['G'],None,['Creature'],"['Rhino', 'Beast']",Rare,CON,5,3,None,Cliffrunner Behemoth has haste as long as you control a red permanent.\nCliffrunner Behemoth has lifelink as long as you control a white permanent.
Beacon Behemoth,5.0,['G'],['G'],None,['Creature'],['Beast'],Common,CON,5,3,None,{1}: Target creature with power 5 or greater gains vigilance until end of turn.
Worldheart Phoenix,4.0,['R'],"['B', 'G', 'R', 'U', 'W']",None,['Creature'],['Phoenix'],Rare,CON,2,2,None,"Flying\nYou may cast Worldheart Phoenix from your graveyard by paying {W}{U}{B}{R}{G} rather than paying its mana cost. If you do, it enters the battlefield with two +1/+1 counters on it."
Wandering Goblins,3.0,['R'],['R'],None,['Creature'],"['Goblin', 'Warrior']",Common,CON,0,3,None,Domain — {3}: Wandering Goblins gets +1/+0 until end of turn for each basic land type among lands you control.
Voracious Dragon,5.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,CON,4,4,None,"Flying\nDevour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)\nWhen Voracious Dragon enters the battlefield, it deals damage to any target equal to twice the number of Goblins it devoured."
Volcanic Fallout,3.0,['R'],['R'],None,['Instant'],None,Uncommon,CON,None,None,None,This spell can't be countered.\nVolcanic Fallout deals 2 damage to each creature and each player.
Viashino Slaughtermaster,2.0,['R'],"['B', 'G', 'R']",None,['Creature'],"['Viashino', 'Warrior']",Uncommon,CON,1,1,None,Double strike\n{B}{G}: Viashino Slaughtermaster gets +1/+1 until end of turn. Activate only once each turn.
Toxic Iguanar,1.0,['R'],['R'],None,['Creature'],['Lizard'],Common,CON,1,1,None,Toxic Iguanar has deathtouch as long as you control a green permanent. (Any amount of damage a creature with deathtouch deals to a creature is enough to destroy it.)
Rakka Mar,4.0,['R'],['R'],['Legendary'],['Creature'],"['Human', 'Shaman']",Rare,CON,2,2,None,"Haste\n{R}, {T}: Create a 3/1 red Elemental creature token with haste."
Quenchable Fire,4.0,['R'],"['R', 'U']",None,['Sorcery'],None,Common,CON,None,None,None,Quenchable Fire deals 3 damage to target player or planeswalker. It deals an additional 3 damage to that player or planeswalker at the beginning of your next upkeep step unless that player or that planeswalker's controller pays {U} before that step.
Molten Frame,2.0,['R'],['R'],None,['Instant'],None,Common,CON,None,None,None,"Destroy target artifact creature.\nCycling {2} ({2}, Discard this card: Draw a card.)"
Maniacal Rage,2.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,CON,None,None,None,Enchant creature\nEnchanted creature gets +2/+2 and can't block.
Kranioceros,5.0,['R'],"['R', 'W']",None,['Creature'],['Beast'],Common,CON,5,2,None,{1}{W}: Kranioceros gets +0/+3 until end of turn.
Ignite Disorder,2.0,['R'],['R'],None,['Instant'],None,Uncommon,CON,None,None,None,"Ignite Disorder deals 3 damage divided as you choose among one, two, or three target white and/or blue creatures."
Hellspark Elemental,2.0,['R'],['R'],None,['Creature'],['Elemental'],Uncommon,CON,3,1,None,"Trample, haste\nAt the beginning of the end step, sacrifice Hellspark Elemental.\nUnearth {1}{R} ({1}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Goblin Razerunners,4.0,['R'],['R'],None,['Creature'],"['Goblin', 'Warrior']",Rare,CON,3,4,None,"{1}{R}, Sacrifice a land: Put a +1/+1 counter on Goblin Razerunners.\nAt the beginning of your end step, you may have Goblin Razerunners deal damage equal to the number of +1/+1 counters on it to target player or planeswalker."
Fiery Fall,6.0,['R'],['R'],None,['Instant'],None,Common,CON,None,None,None,"Fiery Fall deals 5 damage to target creature.\nBasic landcycling {1}{R} ({1}{R}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)"
Dragonsoul Knight,3.0,['R'],"['B', 'G', 'R', 'U', 'W']",None,['Creature'],"['Human', 'Knight']",Uncommon,CON,2,2,None,"First strike\n{W}{U}{B}{R}{G}: Until end of turn, Dragonsoul Knight becomes a Dragon, gets +5/+3, and gains flying and trample."
Dark Temper,3.0,['R'],['R'],None,['Instant'],None,Common,CON,None,None,None,"Dark Temper deals 2 damage to target creature. If you control a black permanent, destroy the creature instead."
Canyon Minotaur,4.0,['R'],['R'],None,['Creature'],"['Minotaur', 'Warrior']",Common,CON,3,3,None,None
Bloodhall Ooze,1.0,['R'],['R'],None,['Creature'],['Ooze'],Rare,CON,1,1,None,"At the beginning of your upkeep, if you control a black permanent, you may put a +1/+1 counter on Bloodhall Ooze.\nAt the beginning of your upkeep, if you control a green permanent, you may put a +1/+1 counter on Bloodhall Ooze."
Banefire,1.0,['R'],['R'],None,['Sorcery'],None,Rare,CON,None,None,None,"Banefire deals X damage to any target.\nIf X is 5 or more, this spell can't be countered and the damage can't be prevented."
Yoke of the Damned,2.0,['B'],['B'],None,['Enchantment'],['Aura'],Common,CON,None,None,None,"Enchant creature\nWhen a creature dies, destroy enchanted creature."
Wretched Banquet,1.0,['B'],['B'],None,['Sorcery'],None,Common,CON,None,None,None,Destroy target creature if it has the least power or is tied for least power among creatures on the battlefield.
Voices from the Void,5.0,['B'],['B'],None,['Sorcery'],None,Uncommon,CON,None,None,None,Domain — Target player discards a card for each basic land type among lands you control.
Sedraxis Alchemist,3.0,['B'],['B'],None,['Creature'],"['Zombie', 'Wizard']",Common,CON,2,2,None,"When Sedraxis Alchemist enters the battlefield, if you control a blue permanent, return target nonland permanent to its owner's hand."
Scepter of Fugue,2.0,['B'],['B'],None,['Artifact'],None,Rare,CON,None,None,None,"{1}{B}, {T}: Target player discards a card. Activate only during your turn."
Salvage Slasher,2.0,['B'],['B'],None,"['Artifact', 'Creature']","['Human', 'Rogue']",Common,CON,1,1,None,Salvage Slasher gets +1/+0 for each artifact card in your graveyard.
Rotting Rats,2.0,['B'],['B'],None,['Creature'],"['Zombie', 'Rat']",Common,CON,1,1,None,"When Rotting Rats enters the battlefield, each player discards a card.\nUnearth {1}{B} ({1}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Pestilent Kathari,3.0,['B'],"['B', 'R']",None,['Creature'],"['Bird', 'Warrior']",Common,CON,1,1,None,Flying\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.)\n{2}{R}: Pestilent Kathari gains first strike until end of turn.
Nyxathid,3.0,['B'],['B'],None,['Creature'],['Elemental'],Rare,CON,7,7,None,"As Nyxathid enters the battlefield, choose an opponent.\nNyxathid gets -1/-1 for each card in the chosen player's hand."
Kederekt Parasite,1.0,['B'],['B'],None,['Creature'],['Horror'],Rare,CON,1,1,None,"Whenever an opponent draws a card, if you control a red permanent, you may have Kederekt Parasite deal 1 damage to that player."
Infectious Horror,4.0,['B'],['B'],None,['Creature'],"['Zombie', 'Horror']",Common,CON,2,2,None,"Whenever Infectious Horror attacks, each opponent loses 2 life."
Grixis Slavedriver,6.0,['B'],['B'],None,['Creature'],"['Zombie', 'Giant']",Uncommon,CON,4,4,None,"When Grixis Slavedriver leaves the battlefield, create a 2/2 black Zombie creature token.\nUnearth {3}{B} ({3}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Fleshformer,3.0,['B'],"['B', 'G', 'R', 'U', 'W']",None,['Creature'],"['Human', 'Wizard']",Uncommon,CON,2,2,None,{W}{U}{B}{R}{G}: Fleshformer gets +2/+2 and gains fear until end of turn. Target creature gets -2/-2 until end of turn. Activate only during your turn. (A creature with fear can't be blocked except by artifact creatures and/or black creatures.)
Extractor Demon,6.0,['B'],['B'],None,['Creature'],['Demon'],Rare,CON,5,5,None,"Flying\nWhenever another creature leaves the battlefield, you may have target player mill two cards.\nUnearth {2}{B} ({2}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Dreadwing,1.0,['B'],"['B', 'R', 'U']",None,['Creature'],['Zombie'],Uncommon,CON,1,1,None,{1}{U}{R}: Dreadwing gets +3/+0 and gains flying until end of turn.
Drag Down,3.0,['B'],['B'],None,['Instant'],None,Common,CON,None,None,None,Domain — Target creature gets -1/-1 until end of turn for each basic land type among lands you control.
Corrupted Roots,1.0,['B'],['B'],None,['Enchantment'],['Aura'],Uncommon,CON,None,None,None,"Enchant Forest or Plains\nWhenever enchanted land becomes tapped, its controller loses 2 life."
Absorb Vis,7.0,['B'],['B'],None,['Sorcery'],None,Common,CON,None,None,None,"Target player loses 4 life and you gain 4 life.\nBasic landcycling {1}{B} ({1}{B}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)"
Worldly Counsel,2.0,['U'],['U'],None,['Instant'],None,Common,CON,None,None,None,"Domain — Look at the top X cards of your library, where X is the number of basic land types among lands you control. Put one of those cards into your hand and the rest on the bottom of your library in any order."
View from Above,2.0,['U'],['U'],None,['Instant'],None,Uncommon,CON,None,None,None,"Target creature gains flying until end of turn. If you control a white permanent, return View from Above to its owner's hand."
Unsummon,1.0,['U'],['U'],None,['Instant'],None,Common,CON,None,None,None,Return target creature to its owner's hand.
Traumatic Visions,5.0,['U'],['U'],None,['Instant'],None,Common,CON,None,None,None,"Counter target spell.\nBasic landcycling {1}{U} ({1}{U}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)"
Telemin Performance,5.0,['U'],['U'],None,['Sorcery'],None,Rare,CON,None,None,None,"Target opponent reveals cards from the top of their library until they reveal a creature card. That player puts all noncreature cards revealed this way into their graveyard, then you put the creature card onto the battlefield under your control."
Scornful Aether-Lich,4.0,['U'],"['B', 'U', 'W']",None,"['Artifact', 'Creature']","['Zombie', 'Wizard']",Uncommon,CON,2,4,None,"{W}{B}: Scornful Aether-Lich gains fear and vigilance until end of turn. (Attacking doesn't cause it to tap, and it can't be blocked except by artifact creatures and/or black creatures.)"
Scepter of Insight,3.0,['U'],['U'],None,['Artifact'],None,Rare,CON,None,None,None,"{3}{U}, {T}: Draw a card."
Parasitic Strix,3.0,['U'],['U'],None,"['Artifact', 'Creature']",['Bird'],Common,CON,2,2,None,"Flying\nWhen Parasitic Strix enters the battlefield, if you control a black permanent, target player loses 2 life and you gain 2 life."
Master Transmuter,4.0,['U'],['U'],None,"['Artifact', 'Creature']","['Human', 'Artificer']",Rare,CON,1,2,None,"{U}, {T}, Return an artifact you control to its owner's hand: You may put an artifact card from your hand onto the battlefield."
Inkwell Leviathan,9.0,['U'],['U'],None,"['Artifact', 'Creature']",['Leviathan'],Rare,CON,7,11,None,Trample\nIslandwalk (This creature can't be blocked as long as defending player controls an Island.)\nShroud (This creature can't be the target of spells or abilities.)
Grixis Illusionist,1.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,CON,1,1,None,{T}: Target land you control becomes the basic land type of your choice until end of turn.
Frontline Sage,3.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,CON,0,1,None,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{U}, {T}: Draw a card, then discard a card."
Faerie Mechanist,4.0,['U'],['U'],None,"['Artifact', 'Creature']","['Faerie', 'Artificer']",Common,CON,2,2,None,"Flying\nWhen Faerie Mechanist enters the battlefield, look at the top three cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in any order."
Ethersworn Adjudicator,5.0,['U'],"['B', 'U', 'W']",None,"['Artifact', 'Creature']","['Vedalken', 'Knight']",Mythic,CON,4,4,None,"Flying\n{1}{W}{B}, {T}: Destroy target creature or enchantment.\n{2}{U}: Untap Ethersworn Adjudicator."
Esperzoa,3.0,['U'],['U'],None,"['Artifact', 'Creature']",['Jellyfish'],Uncommon,CON,4,3,None,"Flying\nAt the beginning of your upkeep, return an artifact you control to its owner's hand."
Cumber Stone,4.0,['U'],['U'],None,['Artifact'],None,Uncommon,CON,None,None,None,Creatures your opponents control get -1/-0.
Controlled Instincts,1.0,['U'],['U'],None,['Enchantment'],['Aura'],Uncommon,CON,None,None,None,Enchant red or green creature\nEnchanted creature doesn't untap during its controller's untap step.
Constricting Tendrils,1.0,['U'],['U'],None,['Instant'],None,Common,CON,None,None,None,"Target creature gets -3/-0 until end of turn.\nCycling {2} ({2}, Discard this card: Draw a card.)"
Brackwater Elemental,3.0,['U'],['U'],None,['Creature'],['Elemental'],Common,CON,4,4,None,"When Brackwater Elemental attacks or blocks, sacrifice it at the beginning of the next end step.\nUnearth {2}{U} ({2}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Wall of Reverence,4.0,['W'],['W'],None,['Creature'],"['Spirit', 'Wall']",Rare,CON,1,6,None,"Defender, flying\nAt the beginning of your end step, you may gain life equal to the power of target creature you control."
Valiant Guard,1.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,CON,0,3,None,None
Sigil of the Empty Throne,5.0,['W'],['W'],None,['Enchantment'],None,Rare,CON,None,None,None,"Whenever you cast an enchantment spell, create a 4/4 white Angel creature token with flying."
Scepter of Dominance,3.0,['W'],['W'],None,['Artifact'],None,Rare,CON,None,None,None,"{W}, {T}: Tap target permanent."
Asha's Favor,3.0,['W'],['W'],None,['Enchantment'],['Aura'],Common,CON,None,None,None,"Enchant creature\nEnchanted creature has flying, first strike, and vigilance."
Nacatl Hunt-Pride,6.0,['W'],"['G', 'R', 'W']",None,['Creature'],"['Cat', 'Warrior']",Uncommon,CON,5,4,None,"Vigilance\n{R}, {T}: Target creature can't block this turn.\n{G}, {T}: Target creature blocks this turn if able."
Sphinx Summoner,5.0,"['B', 'U']","['B', 'U']",None,"['Artifact', 'Creature']",['Sphinx'],Rare,CON,3,3,None,"Flying\nWhen Sphinx Summoner enters the battlefield, you may search your library for an artifact creature card, reveal it, put it into your hand, then shuffle."
Unstable Frontier,0.0,None,None,None,['Land'],None,Uncommon,CON,None,None,None,{T}: Add {C}.\n{T}: Target land you control becomes the basic land type of your choice until end of turn.
Rupture Spire,0.0,None,None,None,['Land'],None,Common,CON,None,None,None,"Rupture Spire enters the battlefield tapped.\nWhen Rupture Spire enters the battlefield, sacrifice it unless you pay {1}.\n{T}: Add one mana of any color."
Reliquary Tower,0.0,None,None,None,['Land'],None,Uncommon,CON,None,None,None,You have no maximum hand size.\n{T}: Add {C}.
Exotic Orchard,0.0,None,None,None,['Land'],None,Rare,CON,None,None,None,{T}: Add one mana of any color that a land an opponent controls could produce.
Ancient Ziggurat,0.0,None,None,None,['Land'],None,Uncommon,CON,None,None,None,{T}: Add one mana of any color. Spend this mana only to cast a creature spell.
Obelisk of Alara,6.0,None,"['B', 'G', 'R', 'U', 'W']",None,['Artifact'],None,Rare,CON,None,None,None,"{1}{W}, {T}: You gain 5 life.\n{1}{U}, {T}: Draw a card, then discard a card.\n{1}{B}, {T}: Target creature gets -2/-2 until end of turn.\n{1}{R}, {T}: Obelisk of Alara deals 3 damage to target player or planeswalker.\n{1}{G}, {T}: Target creature gets +4/+4 until end of turn."
Path to Exile,1.0,['W'],['W'],None,['Instant'],None,Uncommon,CON,None,None,None,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle."
Manaforce Mace,4.0,None,None,None,['Artifact'],['Equipment'],Uncommon,CON,None,None,None,Domain — Equipped creature gets +1/+1 for each basic land type among lands you control.\nEquip {3}
Mana Cylix,1.0,None,None,None,['Artifact'],None,Common,CON,None,None,None,"{1}, {T}: Add one mana of any color."
Kaleidostone,2.0,None,"['B', 'G', 'R', 'U', 'W']",None,['Artifact'],None,Common,CON,None,None,None,"When Kaleidostone enters the battlefield, draw a card.\n{5}, {T}, Sacrifice Kaleidostone: Add {W}{U}{B}{R}{G}."
Font of Mythos,4.0,None,None,None,['Artifact'],None,Rare,CON,None,None,None,"At the beginning of each player's draw step, that player draws two additional cards."
Bone Saw,0.0,None,None,None,['Artifact'],['Equipment'],Common,CON,None,None,None,Equipped creature gets +1/+0.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
Armillary Sphere,2.0,None,None,None,['Artifact'],None,Common,CON,None,None,None,"{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle."
Zombie Outlander,2.0,"['B', 'U']","['B', 'U']",None,['Creature'],"['Zombie', 'Scout']",Common,CON,2,2,None,Protection from green
Rhox Meditant,4.0,['W'],['W'],None,['Creature'],"['Rhino', 'Monk']",Common,CON,2,4,None,"When Rhox Meditant enters the battlefield, if you control a green permanent, draw a card."
"Nicol Bolas, Planeswalker",8.0,"['B', 'R', 'U']","['B', 'R', 'U']",['Legendary'],['Planeswalker'],['Bolas'],Mythic,CON,None,None,5,"[+3]: Destroy target noncreature permanent.\n[−2]: Gain control of target creature.\n[−9]: Nicol Bolas, Planeswalker deals 7 damage to target player or planeswalker. That player or that planeswalker's controller discards seven cards, then sacrifices seven permanents."
Vedalken Outlander,2.0,"['U', 'W']","['U', 'W']",None,"['Artifact', 'Creature']","['Vedalken', 'Scout']",Common,CON,2,2,None,Protection from red
Paragon of the Amesha,3.0,['W'],"['B', 'G', 'R', 'U', 'W']",None,['Creature'],"['Human', 'Knight']",Uncommon,CON,2,2,None,"First strike\n{W}{U}{B}{R}{G}: Until end of turn, Paragon of the Amesha becomes an Angel, gets +3/+3, and gains flying and lifelink."
Vectis Agents,5.0,"['B', 'U']","['B', 'U']",None,"['Artifact', 'Creature']","['Human', 'Rogue']",Common,CON,4,3,None,{U}{B}: Vectis Agents gets -2/-0 until end of turn and can't be blocked this turn.
Mirror-Sigil Sergeant,6.0,['W'],['W'],None,['Creature'],"['Rhino', 'Soldier']",Mythic,CON,4,4,None,"Trample\nAt the beginning of your upkeep, if you control a blue permanent, you may create a token that's a copy of Mirror-Sigil Sergeant."
Valeron Outlander,2.0,"['G', 'W']","['G', 'W']",None,['Creature'],"['Human', 'Scout']",Common,CON,2,2,None,Protection from black
Martial Coup,2.0,['W'],['W'],None,['Sorcery'],None,Rare,CON,None,None,None,"Create X 1/1 white Soldier creature tokens. If X is 5 or more, destroy all other creatures."
Vagrant Plowbeasts,7.0,"['G', 'W']","['G', 'W']",None,['Creature'],['Beast'],Uncommon,CON,6,6,None,{1}: Regenerate target creature with power 5 or greater.
Suicidal Charge,5.0,"['B', 'R']","['B', 'R']",None,['Enchantment'],None,Common,CON,None,None,None,Sacrifice Suicidal Charge: Creatures your opponents control get -1/-1 until end of turn. Those creatures attack this turn if able.
Mark of Asylum,2.0,['W'],['W'],None,['Enchantment'],None,Rare,CON,None,None,None,Prevent all noncombat damage that would be dealt to creatures you control.
Lapse of Certainty,3.0,['W'],['W'],None,['Instant'],None,Common,CON,None,None,None,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard."
Nacatl Outlander,2.0,"['G', 'R']","['G', 'R']",None,['Creature'],"['Cat', 'Scout']",Common,CON,2,2,None,Protection from blue
Gleam of Resistance,5.0,['W'],['W'],None,['Instant'],None,Common,CON,None,None,None,"Creatures you control get +1/+2 until end of turn. Untap those creatures.\nBasic landcycling {1}{W} ({1}{W}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)"
Aven Squire,2.0,['W'],['W'],None,['Creature'],"['Bird', 'Soldier']",Common,CON,1,1,None,"Flying\nExalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)"
Sludge Strider,4.0,"['B', 'U', 'W']","['B', 'U', 'W']",None,"['Artifact', 'Creature']",['Insect'],Uncommon,CON,3,3,None,"Whenever another artifact enters the battlefield under your control or another artifact you control leaves the battlefield, you may pay {1}. If you do, target player loses 1 life and you gain 1 life."
Darklit Gargoyle,2.0,['W'],"['B', 'W']",None,"['Artifact', 'Creature']",['Gargoyle'],Common,CON,1,2,None,Flying\n{B}: Darklit Gargoyle gets +2/-1 until end of turn.
Aerie Mystics,5.0,['W'],"['G', 'U', 'W']",None,['Creature'],"['Bird', 'Wizard']",Uncommon,CON,3,3,None,Flying\n{1}{G}{U}: Creatures you control gain shroud until end of turn. (They can't be the targets of spells or abilities.)
