Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Willow Geist,1.0,['G'],['G'],None,['Creature'],"['Treefolk', 'Spirit']",Rare,PMID,1,1,None,"Trample\nWhenever one or more cards leave your graveyard, put a +1/+1 counter on Willow Geist.\nWhen Willow Geist dies, you gain life equal to its power."
Unnatural Growth,5.0,['G'],['G'],None,['Enchantment'],None,Rare,PMID,None,None,None,"At the beginning of each combat, double the power and toughness of each creature you control until end of turn."
Storm the Festival,6.0,['G'],['G'],None,['Sorcery'],None,Rare,PMID,None,None,None,Look at the top five cards of your library. You may put up to two permanent cards with mana value 5 or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.\nFlashback {7}{G}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Primal Adversary,3.0,['G'],['G'],None,['Creature'],['Wolf'],Mythic,PMID,4,3,None,"Trample\nWhen Primal Adversary enters the battlefield, you may pay {1}{G} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Primal Adversary, then up to that many target lands you control become 3/3 Wolf creatures with haste that are still lands."
Curse of Shaken Faith,2.0,['R'],['R'],None,['Enchantment'],"['Aura', 'Curse']",Rare,PMID,None,None,None,"Enchant player\nWhenever enchanted player casts a spell other than the first spell they cast each turn or copies a spell, Curse of Shaken Faith deals 2 damage to them."
Consuming Blob,5.0,['G'],['G'],None,['Creature'],['Ooze'],Mythic,PMID,*,*+1,None,"Consuming Blob's power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number plus 1.\nAt the beginning of your end step, create a green Ooze creature token with ""This creature's power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number plus 1."""
Augur of Autumn,3.0,['G'],['G'],None,['Creature'],"['Human', 'Druid']",Rare,PMID,2,3,None,"You may look at the top card of your library any time.\nYou may play lands from the top of your library.\nCoven — As long as you control three or more creatures with different powers, you may cast creature spells from the top of your library."
Burn Down the House,5.0,['R'],['R'],None,['Sorcery'],None,Rare,PMID,None,None,None,"Choose one —\n• Burn Down the House deals 5 damage to each creature and each planeswalker.\n• Create three 1/1 red Devil creature tokens with ""When this creature dies, it deals 1 damage to any target."" They gain haste until end of turn."
Bloodthirsty Adversary,2.0,['R'],['R'],None,['Creature'],['Vampire'],Mythic,PMID,2,2,None,"Haste\nWhen Bloodthirsty Adversary enters the battlefield, you may pay {2}{R} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Bloodthirsty Adversary, then exile up to that many target instant and/or sorcery cards with mana value 3 or less from your graveyard and copy them. You may cast any number of the copies without paying their mana costs."
"Teferi, Who Slows the Sunset",4.0,"['U', 'W']","['U', 'W']",['Legendary'],['Planeswalker'],['Teferi'],Mythic,PMID,None,None,4,"[+1]: Choose up to one target artifact, up to one target creature, and up to one target land. Untap the chosen permanents you control. Tap the chosen permanents you don't control. You gain 2 life.\n[−2]: Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.\n[−7]: You get an emblem with ""Untap all permanents you control during each opponent's untap step"" and ""You draw a card during each opponent's draw step."""
Tainted Adversary,2.0,['B'],['B'],None,['Creature'],['Zombie'],Mythic,PMID,2,3,None,"Deathtouch\nWhen Tainted Adversary enters the battlefield, you may pay {2}{B} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Tainted Adversary, then create twice that many 2/2 black Zombie creature tokens with decayed. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)"
Slaughter Specialist,2.0,['B'],['B'],None,['Creature'],"['Vampire', 'Warrior']",Rare,PMID,3,3,None,"When Slaughter Specialist enters the battlefield, each opponent creates a 1/1 white Human creature token.\nWhenever a creature an opponent controls dies, put a +1/+1 counter on Slaughter Specialist."
The Meathook Massacre,2.0,['B'],['B'],['Legendary'],['Enchantment'],None,Mythic,PMID,None,None,None,"When The Meathook Massacre enters the battlefield, each creature gets -X/-X until end of turn.\nWhenever a creature you control dies, each opponent loses 1 life.\nWhenever a creature an opponent controls dies, you gain 1 life."
Mask of Griselbrand,3.0,['B'],['B'],['Legendary'],['Artifact'],['Equipment'],Rare,PMID,None,None,None,"Equipped creature has flying and lifelink.\nWhenever equipped creature dies, you may pay X life, where X is its power. If you do, draw X cards.\nEquip {3}"
Rite of Harmony,2.0,"['G', 'W']","['G', 'W']",None,['Instant'],None,Rare,PMID,None,None,None,"Whenever a creature or enchantment enters the battlefield under your control this turn, draw a card.\nFlashback {2}{G}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Lord of the Forsaken,6.0,['B'],['B'],None,['Creature'],['Demon'],Mythic,PMID,6,6,None,"Flying, trample\n{B}, Sacrifice another creature: Target player mills three cards.\nPay 1 life: Add {C}. Spend this mana only to cast a spell from your graveyard."
Old Stickfingers,2.0,"['B', 'G']","['B', 'G']",['Legendary'],['Creature'],['Horror'],Rare,PMID,*,*,None,"When you cast this spell, reveal cards from the top of your library until you reveal X creature cards. Put all creature cards revealed this way into your graveyard, then put the rest on the bottom of your library in a random order.\nOld Stickfingers's power and toughness are each equal to the number of creature cards in your graveyard."
"Ludevic, Necrogenius // Olag, Ludevic's Hubris",2.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,PMID,2,3,None,"Whenever Ludevic, Necrogenius enters the battlefield or attacks, mill a card.\n{X}{U}{U}{B}{B}, Exile X creature cards from your graveyard: Transform Ludevic. X can't be 0. Activate only as a sorcery."
"Jerren, Corrupted Bishop // Ormendahl, the Corrupter",3.0,['B'],['B'],['Legendary'],['Creature'],"['Human', 'Cleric']",Mythic,PMID,2,3,None,"Whenever Jerren, Corrupted Bishop enters the battlefield or another nontoken Human you control dies, you lose 1 life and create a 1/1 white Human creature token.\n{2}: Target Human you control gains lifelink until end of turn.\nAt the beginning of your end step, if you have exactly 13 life, you may pay {4}{B}{B}. If you do, transform Jerren."
"Jadar, Ghoulcaller of Nephalia",2.0,['B'],['B'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,PMID,1,1,None,"At the beginning of your end step, if you control no creatures with decayed, create a 2/2 black Zombie creature token with decayed. (It can't block. When it attacks, sacrifice it at end of combat.)"
"Katilda, Dawnhart Prime",2.0,"['G', 'W']","['G', 'W']",['Legendary'],['Creature'],"['Human', 'Warlock']",Rare,PMID,1,1,None,"Protection from Werewolves\nHuman creatures you control have ""{T}: Add one mana of any of this creature's colors.""\n{4}{G}{W}, {T}: Put a +1/+1 counter on each creature you control."
Graveyard Trespasser // Graveyard Glutton,3.0,['B'],['B'],None,['Creature'],"['Human', 'Werewolf']",Rare,PMID,3,3,None,"Ward—Discard a card.\nWhenever Graveyard Trespasser enters the battlefield or attacks, exile up to one target card from a graveyard. If a creature card was exiled this way, each opponent loses 1 life and you gain 1 life.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Ghoulcaller's Harvest,2.0,"['B', 'G']","['B', 'G']",None,['Sorcery'],None,Rare,PMID,None,None,None,"Create X 2/2 black Zombie creature tokens with decayed, where X is half the number of creature cards in your graveyard, rounded up. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)\nFlashback {3}{B}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Hostile Hostel // Creeping Inn,0.0,None,['B'],None,['Land'],None,Mythic,PMID,None,None,None,"{T}: Add {C}.\n{1}, {T}, Sacrifice a creature: Put a soul counter on Hostile Hostel. Then if there are three or more soul counters on it, remove those counters, transform it, then untap it. Activate only as a sorcery."
Croaking Counterpart,3.0,"['G', 'U']","['G', 'U']",None,['Sorcery'],None,Rare,PMID,None,None,None,"Create a token that's a copy of target non-Frog creature, except it's a 1/1 green Frog.\nFlashback {3}{G}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
"Gisa, Glorious Resurrector",4.0,['B'],['B'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,PMID,4,4,None,"If a creature an opponent controls would die, exile it instead.\nAt the beginning of your upkeep, put all creature cards exiled with Gisa, Glorious Resurrector onto the battlefield under your control. They gain decayed. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)"
"Dennick, Pious Apprentice // Dennick, Pious Apparition",2.0,"['U', 'W']","['U', 'W']",['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,PMID,2,3,None,Lifelink\nCards in graveyards can't be the targets of spells or abilities.\nDisturb {2}{W}{U} (You may cast this card from your graveyard transformed for its disturb cost.)
Curse of Leeches // Leeching Lurker,3.0,['B'],['B'],None,['Enchantment'],"['Aura', 'Curse']",Rare,PMID,None,None,None,"Enchant player\nAs this permanent transforms into Curse of Leeches, attach it to a player.\nAt the beginning of enchanted player's upkeep, they lose 1 life and you gain 1 life.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
"Arlinn, the Pack's Hope // Arlinn, the Moon's Fury",4.0,"['G', 'R']","['G', 'R']",['Legendary'],['Planeswalker'],['Arlinn'],Mythic,PMID,None,None,4,"Daybound (If a player casts no spells during their own turn, it becomes night next turn.)\n[+1]: Until your next turn, you may cast creature spells as though they had flash, and each creature you control enters the battlefield with an additional +1/+1 counter on it.\n[−3]: Create two 2/2 green Wolf creature tokens."
The Celestus,3.0,None,None,['Legendary'],['Artifact'],None,Rare,PMID,None,None,None,"If it's neither day nor night, it becomes day as The Celestus enters the battlefield.\n{T}: Add one mana of any color.\n{3}, {T}: If it's night, it becomes day. Otherwise, it becomes night. Activate only as a sorcery.\nWhenever day becomes night or night becomes day, you gain 1 life. You may draw a card. If you do, discard a card."
Champion of the Perished,1.0,['B'],['B'],None,['Creature'],['Zombie'],Rare,PMID,1,1,None,"Whenever another Zombie enters the battlefield under your control, put a +1/+1 counter on Champion of the Perished."
Angelfire Ignition,3.0,"['R', 'W']","['R', 'W']",None,['Sorcery'],None,Rare,PMID,None,None,None,"Put two +1/+1 counters on target creature. It gains vigilance, trample, lifelink, indestructible, and haste until end of turn.\nFlashback {2}{R}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Wake to Slaughter,5.0,"['B', 'R']","['B', 'R']",None,['Sorcery'],None,Rare,PMID,None,None,None,Choose up to two target creature cards in your graveyard. An opponent chooses one of them. Return that card to your hand. Return the other to the battlefield under your control. It gains haste. Exile it at the beginning of the next end step.\nFlashback {4}{B}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Bloodline Culling,3.0,['B'],['B'],None,['Instant'],None,Rare,PMID,None,None,None,Choose one —\n• Target creature gets -5/-5 until end of turn.\n• Creature tokens get -2/-2 until end of turn.
"Vadrik, Astral Archmage",3.0,"['R', 'U']","['R', 'U']",['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,PMID,1,2,None,"If it's neither day nor night, it becomes day as Vadrik, Astral Archmage enters the battlefield.\nInstant and sorcery spells you cast cost {X} less to cast, where X is Vadrik's power.\nWhenever day becomes night or night becomes day, put a +1/+1 counter on Vadrik."
Triskaidekaphile,2.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Rare,PMID,1,3,None,"You have no maximum hand size.\nAt the beginning of your upkeep, if you have exactly thirteen cards in your hand, you win the game.\n{3}{U}: Draw a card."
Suspicious Stowaway // Seafaring Werewolf,2.0,['U'],"['G', 'U']",None,['Creature'],"['Human', 'Rogue', 'Werewolf']",Rare,PMID,1,1,None,"Suspicious Stowaway can't be blocked.\nWhenever Suspicious Stowaway deals combat damage to a player, draw a card, then discard a card.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Spectral Adversary,2.0,['U'],['U'],None,['Creature'],['Spirit'],Mythic,PMID,2,1,None,"Flash\nFlying\nWhen Spectral Adversary enters the battlefield, you may pay {1}{U} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Spectral Adversary, then up to that many other target artifacts, creatures, and/or enchantments phase out."
Sludge Monster,5.0,['U'],['U'],None,['Creature'],['Horror'],Rare,PMID,5,5,None,"Whenever Sludge Monster enters the battlefield or attacks, put a slime counter on up to one other target creature.\nNon-Horror creatures with slime counters on them lose all abilities and have base power and toughness 2/2."
Poppet Stitcher // Poppet Factory,3.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Mythic,PMID,2,3,None,"Whenever you cast an instant or sorcery spell, create a 2/2 black Zombie creature token with decayed. (It can't block. When it attacks, sacrifice it at end of combat.)\nAt the beginning of your upkeep, if you control three or more creature tokens, you may transform Poppet Stitcher."
Patrician Geist,3.0,['U'],['U'],None,['Creature'],"['Spirit', 'Knight']",Rare,PMID,2,2,None,Flying\nOther Spirits you control get +1/+1.\nSpells you cast from your graveyard cost {1} less to cast.
Memory Deluge,4.0,['U'],['U'],None,['Instant'],None,Rare,PMID,None,None,None,"Look at the top X cards of your library, where X is the amount of mana spent to cast this spell. Put two of them into your hand and the rest on the bottom of your library in a random order.\nFlashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Briarbridge Tracker,3.0,['G'],['G'],None,['Creature'],"['Human', 'Scout']",Rare,PMID,2,3,None,"Vigilance\nWhen Briarbridge Tracker enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nAs long as you control a token, Briarbridge Tracker gets +2/+0."
"Sigarda, Champion of Light",4.0,"['G', 'W']","['G', 'W']",['Legendary'],['Creature'],['Angel'],Mythic,PMID,4,4,None,"Flying, trample\nHumans you control get +1/+1.\nCoven — Whenever Sigarda attacks, if you control three or more creatures with different powers, look at the top five cards of your library. You may reveal a Human creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
Malevolent Hermit // Benevolent Geist,2.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Rare,PMID,2,1,None,"{U}, Sacrifice Malevolent Hermit: Counter target noncreature spell unless its controller pays {3}.\nDisturb {2}{U} (You may cast this card from your graveyard transformed for its disturb cost.)"
"Lier, Disciple of the Drowned",5.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Wizard']",Mythic,PMID,3,4,None,Spells can't be countered.\nEach instant and sorcery card in your graveyard has flashback. The flashback cost is equal to that card's mana cost.
"Rem Karolus, Stalwart Slayer",3.0,"['R', 'W']","['R', 'W']",['Legendary'],['Creature'],"['Human', 'Knight']",Rare,PMID,2,3,None,"Flying, haste\nIf a spell would deal damage to you or another permanent you control, prevent that damage.\nIf a spell would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 1 instead."
Grafted Identity,4.0,['U'],['U'],None,['Enchantment'],['Aura'],Rare,PMID,None,None,None,"As an additional cost to cast this spell, sacrifice a creature.\nEnchant creature\nYou control enchanted creature.\nEnchanted creature gets +1/+1."
Curse of Surveillance,5.0,['U'],['U'],None,['Enchantment'],"['Aura', 'Curse']",Rare,PMID,None,None,None,"Enchant player\nAt the beginning of enchanted player's upkeep, any number of target players other than that player each draw cards equal to the number of Curses attached to that player."
"Liesa, Forgotten Archangel",5.0,"['B', 'W']","['B', 'W']",['Legendary'],['Creature'],['Angel'],Rare,PMID,4,5,None,"Flying, lifelink\nWhenever another nontoken creature you control dies, return that card to its owner's hand at the beginning of the next end step.\nIf a creature an opponent controls would die, exile it instead."
Vanquish the Horde,8.0,['W'],['W'],None,['Sorcery'],None,Rare,PMID,None,None,None,This spell costs {1} less to cast for each creature on the battlefield.\nDestroy all creatures.
Hallowed Respite,2.0,"['U', 'W']","['U', 'W']",None,['Sorcery'],None,Rare,PMID,None,None,None,"Exile target nonlegendary creature, then return it to the battlefield under its owner's control. If it entered under your control, put a +1/+1 counter on it. Otherwise, tap it.\nFlashback {1}{W}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Sungold Sentinel,2.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,PMID,3,2,None,"Whenever Sungold Sentinel enters the battlefield or attacks, exile up to one target card from a graveyard.\nCoven — {1}{W}: Choose a color. Sungold Sentinel gains hexproof from that color until end of turn and can't be blocked by creatures of that color this turn. Activate only if you control three or more creatures with different powers."
Sunstreak Phoenix,4.0,['R'],['R'],None,['Creature'],['Phoenix'],Mythic,PMID,4,2,None,"Flying\nIf it's neither day nor night, it becomes day as Sunstreak Phoenix enters the battlefield.\nWhenever day becomes night or night becomes day, you may pay {1}{R}. If you do, return Sunstreak Phoenix from your graveyard to the battlefield tapped."
Sigarda's Splendor,4.0,['W'],['W'],None,['Enchantment'],None,Rare,PMID,None,None,None,"As Sigarda's Splendor enters the battlefield, note your life total.\nAt the beginning of your upkeep, draw a card if your life total is greater than or equal to the last noted life total for Sigarda's Splendor. Then note your life total.\nWhenever you cast a white spell, you gain 1 life."
Sigardian Savior,5.0,['W'],['W'],None,['Creature'],['Angel'],Mythic,PMID,3,3,None,"Flying\nWhen Sigardian Savior enters the battlefield, if you cast it, return up to two target creature cards with mana value 2 or less from your graveyard to the battlefield."
Dire-Strain Rampage,3.0,"['G', 'R']","['G', 'R']",None,['Sorcery'],None,Rare,PMID,None,None,None,"Destroy target artifact, enchantment, or land. If a land was destroyed this way, its controller may search their library for up to two basic land cards, put them onto the battlefield tapped, then shuffle. Otherwise, its controller may search their library for a basic land card, put it onto the battlefield tapped, then shuffle.\nFlashback {3}{R}{G}"
Deserted Beach,0.0,None,"['U', 'W']",None,['Land'],None,Rare,PMID,None,None,None,Deserted Beach enters the battlefield tapped unless you control two or more other lands.\n{T}: Add {W} or {U}.
Pithing Needle,1.0,None,None,None,['Artifact'],None,Rare,PMID,None,None,None,"As Pithing Needle enters the battlefield, choose a card name.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities."
Can't Stay Away,2.0,"['B', 'W']","['B', 'W']",None,['Sorcery'],None,Rare,PMID,None,None,None,"Return target creature card with mana value 3 or less from your graveyard to the battlefield. It gains ""If this creature would die, exile it instead.""\nFlashback {3}{W}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Intrepid Adversary,2.0,['W'],['W'],None,['Creature'],"['Human', 'Scout']",Mythic,PMID,3,1,None,"Lifelink\nWhen Intrepid Adversary enters the battlefield, you may pay {1}{W} any number of times. When you pay this cost one or more times, put that many valor counters on Intrepid Adversary.\nCreatures you control get +1/+1 for each valor counter on Intrepid Adversary."
Wrenn and Seven,5.0,['G'],['G'],['Legendary'],['Planeswalker'],['Wrenn'],Mythic,PMID,None,None,5,"[+1]: Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.\n[0]: Put any number of land cards from your hand onto the battlefield tapped.\n[−3]: Create a green Treefolk creature token with reach and ""This creature's power and toughness are each equal to the number of lands you control.""\n[−8]: Return all permanent cards from your graveyard to your hand. You get an emblem with ""You have no maximum hand size."""
Tovolar's Huntmaster // Tovolar's Packleader,6.0,['G'],['G'],None,['Creature'],"['Human', 'Werewolf']",Rare,PMID,6,6,None,"When Tovolar's Huntmaster enters the battlefield, create two 2/2 green Wolf creature tokens.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Fateful Absence,2.0,['W'],['W'],None,['Instant'],None,Rare,PMID,None,None,None,"Destroy target creature or planeswalker. Its controller investigates. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Brutal Cathar // Moonrage Brute,3.0,['W'],"['R', 'W']",None,['Creature'],"['Human', 'Soldier', 'Werewolf']",Rare,PMID,2,2,None,"When this creature enters the battlefield or transforms into Brutal Cathar, exile target creature an opponent controls until this creature leaves the battlefield.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Siphon Insight,2.0,"['B', 'U']","['B', 'U']",None,['Instant'],None,Rare,PMID,None,None,None,"Look at the top two cards of target opponent's library. Exile one of them face down and put the other on the bottom of that library. You may play the exiled card for as long as it remains exiled, and you may spend mana as though it were mana of any color to cast that spell.\nFlashback {1}{U}{B}"
Smoldering Egg // Ashmouth Dragon,2.0,['R'],['R'],None,['Creature'],"['Dragon', 'Egg']",Rare,PMID,0,4,None,"Defender\nWhenever you cast an instant or sorcery spell, put a number of ember counters on Smoldering Egg equal to the amount of mana spent to cast that spell. Then if Smoldering Egg has seven or more ember counters on it, remove them and transform Smoldering Egg."
"Saryth, the Viper's Fang",4.0,['G'],['G'],['Legendary'],['Creature'],"['Human', 'Warlock']",Rare,PMID,3,4,None,"Other tapped creatures you control have deathtouch.\nOther untapped creatures you control have hexproof.\n{1}, {T}: Untap another target creature or land you control."
Enduring Angel // Angelic Enforcer,5.0,['W'],['W'],None,['Creature'],['Angel'],Mythic,PMID,3,3,None,"Flying, double strike\nYou have hexproof.\nIf your life total would be reduced to 0 or less, instead transform Enduring Angel and your life total becomes 3. Then if Enduring Angel didn't transform this way, you lose the game."
"Tovolar, Dire Overlord // Tovolar, the Midnight Scourge",3.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],"['Human', 'Werewolf']",Rare,PMID,3,3,None,"Whenever a Wolf or Werewolf you control deals combat damage to a player, draw a card.\nAt the beginning of your upkeep, if you control three or more Wolves and/or Werewolves, it becomes night. Then transform any number of Human Werewolves you control.\nDaybound"
"Adeline, Resplendent Cathar",3.0,['W'],['W'],['Legendary'],['Creature'],"['Human', 'Knight']",Rare,PMID,*,4,None,"Vigilance\nAdeline, Resplendent Cathar's power is equal to the number of creatures you control.\nWhenever you attack, for each opponent, create a 1/1 white Human creature token that's tapped and attacking that player or a planeswalker they control."
Curse of Silence,1.0,['W'],['W'],None,['Enchantment'],"['Aura', 'Curse']",Rare,PMID,None,None,None,"Enchant player\nAs Curse of Silence enters the battlefield, choose a card name.\nSpells with the chosen name enchanted player casts cost {2} more to cast.\nWhenever enchanted player casts a spell with the chosen name, you may sacrifice Curse of Silence. If you do, draw a card."
"Slogurk, the Overslime",3.0,"['G', 'U']","['G', 'U']",['Legendary'],['Creature'],['Ooze'],Rare,PMID,3,3,None,"Trample\nWhenever a land card is put into your graveyard from anywhere, put a +1/+1 counter on Slogurk, the Overslime.\nRemove three +1/+1 counters from Slogurk: Return it to its owner's hand.\nWhen Slogurk leaves the battlefield, return up to three target land cards from your graveyard to your hand."
"Florian, Voldaren Scion",3.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Vampire', 'Noble']",Rare,PMID,3,3,None,"First strike\nAt the beginning of your postcombat main phase, look at the top X cards of your library, where X is the total amount of life your opponents lost this turn. Exile one of those cards and put the rest on the bottom of your library in a random order. You may play the exiled card this turn."
