Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Fomori Nomad,5.0,['R'],['R'],None,['Creature'],"['Nomad', 'Giant']",Common,FUT,4,4,None,None
Emblem of the Warmind,2.0,['R'],['R'],None,['Enchantment'],['Aura'],Uncommon,FUT,None,None,None,Enchant creature you control\nCreatures you control have haste.
Boldwyr Intimidator,7.0,['R'],['R'],None,['Creature'],"['Giant', 'Warrior']",Uncommon,FUT,5,5,None,Cowards can't block Warriors.\n{R}: Target creature becomes a Coward until end of turn.\n{2}{R}: Target creature becomes a Warrior until end of turn.
Bloodshot Trainee,4.0,['R'],['R'],None,['Creature'],"['Goblin', 'Warrior']",Uncommon,FUT,2,3,None,{T}: Bloodshot Trainee deals 4 damage to target creature. Activate only if Bloodshot Trainee's power is 4 or greater.
Sparkspitter,3.0,['R'],['R'],None,['Creature'],"['Elemental', 'Spellshaper']",Uncommon,FUT,1,3,None,"{R}, {T}, Discard a card: Create a 3/1 red Elemental creature token named Spark Elemental. It has trample, haste, and ""At the beginning of the end step, sacrifice Spark Elemental."""
Quagnoth,6.0,['G'],['G'],None,['Creature'],['Beast'],Rare,FUT,4,5,None,"Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)\nShroud (This creature can't be the target of spells or abilities.)\nWhen a spell or ability an opponent controls causes you to discard Quagnoth, return it to your hand."
Shivan Sand-Mage,4.0,['R'],['R'],None,['Creature'],"['Viashino', 'Shaman']",Uncommon,FUT,3,2,None,"When Shivan Sand-Mage enters the battlefield, choose one —\n• Remove two time counters from target permanent or suspended card.\n• Put two time counters on target permanent with a time counter on it or suspended card.\nSuspend 4—{R}"
Pact of the Titan,0.0,['R'],['R'],None,['Instant'],None,Rare,FUT,None,None,None,"Create a 4/4 red Giant creature token.\nAt the beginning of your next upkeep, pay {4}{R}. If you don't, you lose the game."
Angel of Salvation,8.0,['W'],['W'],None,['Creature'],['Angel'],Rare,FUT,5,5,None,"Flash; convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nFlying\nWhen Angel of Salvation enters the battlefield, prevent the next 5 damage that would be dealt this turn to any number of targets, divided as you choose."
Scourge of Kher Ridges,8.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,FUT,6,6,None,Flying\n{1}{R}: Scourge of Kher Ridges deals 2 damage to each creature without flying.\n{5}{R}: Scourge of Kher Ridges deals 6 damage to each other creature with flying.
Magus of the Moon,3.0,['R'],['R'],None,['Creature'],"['Human', 'Wizard']",Rare,FUT,2,2,None,Nonbasic lands are Mountains.
Rift Elemental,1.0,['R'],['R'],None,['Creature'],['Elemental'],Common,FUT,1,1,None,"{1}{R}, Remove a time counter from a permanent you control or suspended card you own: Rift Elemental gets +2/+0 until end of turn."
Riddle of Lightning,5.0,['R'],['R'],None,['Instant'],None,Common,FUT,None,None,None,"Choose any target. Scry 3, then reveal the top card of your library. Riddle of Lightning deals damage equal to that card's mana value to that permanent or player."
Pyromancer's Swath,3.0,['R'],['R'],None,['Enchantment'],None,Rare,FUT,None,None,None,"If an instant or sorcery source you control would deal damage to a permanent or player, it deals that much damage plus 2 to that permanent or player instead.\nAt the beginning of each end step, discard your hand."
Haze of Rage,2.0,['R'],['R'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.)\nCreatures you control get +1/+0 until end of turn.\nStorm (When you cast this spell, copy it for each spell cast before it this turn.)"
Gathan Raiders,5.0,['R'],['R'],None,['Creature'],"['Human', 'Warrior']",Common,FUT,3,3,None,Hellbent — Gathan Raiders gets +2/+2 as long as you have no cards in hand.\nMorph—Discard a card. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Edge of Autumn,2.0,['G'],['G'],None,['Sorcery'],None,Common,FUT,None,None,None,"If you control four or fewer lands, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.\nCycling—Sacrifice a land. (Sacrifice a land, Discard this card: Draw a card.)"
Centaur Omenreader,4.0,['G'],['G'],['Snow'],['Creature'],"['Centaur', 'Shaman']",Uncommon,FUT,3,3,None,"As long as Centaur Omenreader is tapped, creature spells you cast cost {2} less to cast."
"Baru, Fist of Krosa",5.0,['G'],['G'],['Legendary'],['Creature'],"['Human', 'Druid']",Rare,FUT,4,4,None,"Whenever a Forest enters the battlefield, green creatures you control get +1/+1 and gain trample until end of turn.\nGrandeur — Discard another card named Baru, Fist of Krosa: Create an X/X green Wurm creature token, where X is the number of lands you control."
Wrap in Vigor,2.0,['G'],['G'],None,['Instant'],None,Common,FUT,None,None,None,Regenerate each creature you control.
Utopia Mycon,1.0,['G'],['G'],None,['Creature'],['Fungus'],Uncommon,FUT,0,2,None,"At the beginning of your upkeep, put a spore counter on Utopia Mycon.\nRemove three spore counters from Utopia Mycon: Create a 1/1 green Saproling creature token.\nSacrifice a Saproling: Add one mana of any color."
Thunderblade Charge,3.0,['R'],['R'],None,['Sorcery'],None,Rare,FUT,None,None,None,"Thunderblade Charge deals 3 damage to any target.\nWhenever one or more creatures you control deal combat damage to a player, if Thunderblade Charge is in your graveyard, you may pay {2}{R}{R}{R}. If you do, you may cast it without paying its mana cost."
Rites of Flourishing,3.0,['G'],['G'],None,['Enchantment'],None,Rare,FUT,None,None,None,"At the beginning of each player's draw step, that player draws an additional card.\nEach player may play an additional land on each of their turns."
Cyclical Evolution,5.0,['G'],['G'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"Target creature gets +3/+3 until end of turn. Exile Cyclical Evolution with three time counters on it.\nSuspend 3—{2}{G} (Rather than cast this card from your hand, you may pay {2}{G} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
Fatal Attraction,3.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,FUT,None,None,None,"Enchant creature\nWhen Fatal Attraction enters the battlefield, it deals 2 damage to enchanted creature.\nAt the beginning of your upkeep, Fatal Attraction deals 4 damage to enchanted creature."
Summoner's Pact,0.0,['G'],['G'],None,['Instant'],None,Rare,FUT,None,None,None,"Search your library for a green creature card, reveal it, put it into your hand, then shuffle.\nAt the beginning of your next upkeep, pay {2}{G}{G}. If you don't, you lose the game."
Ravaging Riftwurm,3.0,['G'],['G'],None,['Creature'],['Wurm'],Uncommon,FUT,6,6,None,"Kicker {4} (You may pay an additional {4} as you cast this spell.)\nVanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nIf Ravaging Riftwurm was kicked, it enters the battlefield with three additional time counters on it."
Emberwilde Augur,2.0,['R'],['R'],None,['Creature'],"['Goblin', 'Shaman']",Common,FUT,2,1,None,Sacrifice Emberwilde Augur: It deals 3 damage to target player or planeswalker. Activate only during your upkeep.
Char-Rumbler,4.0,['R'],['R'],None,['Creature'],['Elemental'],Uncommon,FUT,-1,3,None,Double strike\n{R}: Char-Rumbler gets +1/+0 until end of turn.
Sprout Swarm,2.0,['G'],['G'],None,['Instant'],None,Common,FUT,None,None,None,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nBuyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)\nCreate a 1/1 green Saproling creature token."
Bogardan Lancer,2.0,['R'],['R'],None,['Creature'],"['Human', 'Knight']",Common,FUT,1,1,None,"Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)\nFlanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)"
Arc Blade,5.0,['R'],['R'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"Arc Blade deals 2 damage to any target. Exile Arc Blade with three time counters on it.\nSuspend 3—{2}{R} (Rather than cast this card from your hand, you may pay {2}{R} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
Riftsweeper,2.0,['G'],['G'],None,['Creature'],"['Elf', 'Shaman']",Uncommon,FUT,2,2,None,"When Riftsweeper enters the battlefield, choose target face-up exiled card. Its owner shuffles it into their library."
Yixlid Jailer,2.0,['B'],['B'],None,['Creature'],"['Zombie', 'Wizard']",Uncommon,FUT,2,1,None,Cards in graveyards lose all abilities.
Llanowar Augur,1.0,['G'],['G'],None,['Creature'],"['Elf', 'Shaman']",Common,FUT,0,3,None,Sacrifice Llanowar Augur: Target creature gets +3/+3 and gains trample until end of turn. Activate only during your upkeep.
Petrified Plating,3.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,FUT,None,None,None,"Enchant creature\nEnchanted creature gets +2/+2.\nSuspend 2—{G} (Rather than cast this card from your hand, you may pay {G} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
Witch's Mist,3.0,['B'],['B'],None,['Enchantment'],None,Uncommon,FUT,None,None,None,"{2}{B}, {T}: Destroy target creature that was dealt damage this turn."
Quiet Disrepair,2.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,FUT,None,None,None,"Enchant artifact or enchantment\nAt the beginning of your upkeep, choose one —\n• Destroy enchanted permanent.\n• You gain 2 life."
Magus of the Vineyard,1.0,['G'],['G'],None,['Creature'],"['Human', 'Wizard']",Rare,FUT,1,1,None,"At the beginning of each player's precombat main phase, that player adds {G}{G}."
Llanowar Mentor,1.0,['G'],['G'],None,['Creature'],"['Elf', 'Spellshaper']",Uncommon,FUT,1,1,None,"{G}, {T}, Discard a card: Create a 1/1 green Elf Druid creature token named Llanowar Elves. It has ""{T}: Add {G}."""
Kavu Primarch,4.0,['G'],['G'],None,['Creature'],['Kavu'],Common,FUT,3,3,None,"Kicker {4} (You may pay an additional {4} as you cast this spell.)\nConvoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nIf Kavu Primarch was kicked, it enters the battlefield with four +1/+1 counters on it."
Llanowar Empath,4.0,['G'],['G'],None,['Creature'],"['Elf', 'Shaman']",Common,FUT,2,2,None,"When Llanowar Empath enters the battlefield, scry 2, then reveal the top card of your library. If it's a creature card, put it into your hand. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)"
Force of Savagery,3.0,['G'],['G'],None,['Creature'],['Elemental'],Rare,FUT,8,0,None,Trample
Heartwood Storyteller,3.0,['G'],['G'],None,['Creature'],['Treefolk'],Rare,FUT,2,3,None,"Whenever a player casts a noncreature spell, each of that player's opponents may draw a card."
Tombstalker,8.0,['B'],['B'],None,['Creature'],['Demon'],Rare,FUT,5,5,None,Flying\nDelve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Street Wraith,5.0,['B'],['B'],None,['Creature'],['Wraith'],Uncommon,FUT,3,4,None,"Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)\nCycling—Pay 2 life. (Pay 2 life, Discard this card: Draw a card.)"
Snake Cult Initiation,4.0,['B'],['B'],None,['Enchantment'],['Aura'],Uncommon,FUT,None,None,None,"Enchant creature\nEnchanted creature has poisonous 3. (Whenever it deals combat damage to a player, that player gets three poison counters. A player with ten or more poison counters loses the game.)"
Mass of Ghouls,5.0,['B'],['B'],None,['Creature'],"['Zombie', 'Warrior']",Common,FUT,5,3,None,None
"Korlash, Heir to Blackblade",4.0,['B'],['B'],['Legendary'],['Creature'],"['Zombie', 'Warrior']",Rare,FUT,*,*,None,"Korlash, Heir to Blackblade's power and toughness are each equal to the number of Swamps you control.\n{1}{B}: Regenerate Korlash.\nGrandeur — Discard another card named Korlash, Heir to Blackblade: Search your library for up to two Swamp cards, put them onto the battlefield tapped, then shuffle."
Grave Scrabbler,4.0,['B'],['B'],None,['Creature'],['Zombie'],Common,FUT,2,2,None,"Madness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)\nWhen Grave Scrabbler enters the battlefield, if its madness cost was paid, you may return target creature card from a graveyard to its owner's hand."
Frenzy Sliver,2.0,['B'],['B'],None,['Creature'],['Sliver'],Common,FUT,1,1,None,"All Sliver creatures have frenzy 1. (Whenever a Sliver attacks and isn't blocked, it gets +1/+0 until end of turn.)"
Fleshwrither,4.0,['B'],['B'],None,['Creature'],['Horror'],Uncommon,FUT,3,3,None,"Transfigure {1}{B}{B} ({1}{B}{B}, Sacrifice this creature: Search your library for a creature card with the same mana value as this creature, put that card onto the battlefield, then shuffle. Transfigure only as a sorcery.)"
Deepcavern Imp,3.0,['B'],['B'],None,['Creature'],"['Imp', 'Rebel']",Common,FUT,2,2,None,"Flying, haste\nEcho—Discard a card. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)"
Death Rattle,6.0,['B'],['B'],None,['Instant'],None,Common,FUT,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nDestroy target nongreen creature. It can't be regenerated.
Bridge from Below,3.0,['B'],['B'],None,['Enchantment'],None,Rare,FUT,None,None,None,"Whenever a nontoken creature is put into your graveyard from the battlefield, if Bridge from Below is in your graveyard, create a 2/2 black Zombie creature token.\nWhen a creature is put into an opponent's graveyard from the battlefield, if Bridge from Below is in your graveyard, exile Bridge from Below."
Bitter Ordeal,3.0,['B'],['B'],None,['Sorcery'],None,Rare,FUT,None,None,None,"Search target player's library for a card and exile it. Then that player shuffles.\nGravestorm (When you cast this spell, copy it for each permanent put into a graveyard this turn. You may choose new targets for the copies.)"
Stronghold Rats,3.0,['B'],['B'],None,['Creature'],['Rat'],Uncommon,FUT,2,1,None,"Shadow (This creature can block or be blocked by only creatures with shadow.)\nWhenever Stronghold Rats deals combat damage to a player, each player discards a card."
Slaughter Pact,0.0,['B'],['B'],None,['Instant'],None,Rare,FUT,None,None,None,"Destroy target nonblack creature.\nAt the beginning of your next upkeep, pay {2}{B}. If you don't, you lose the game."
Skirk Ridge Exhumer,2.0,['B'],['B'],None,['Creature'],"['Zombie', 'Spellshaper']",Uncommon,FUT,1,1,None,"{B}, {T}, Discard a card: Create a 1/1 black Zombie Goblin creature token named Festering Goblin. It has ""When Festering Goblin dies, target creature gets -1/-1 until end of turn."""
Shimian Specter,4.0,['B'],['B'],None,['Creature'],['Specter'],Rare,FUT,2,2,None,"Flying\nWhenever Shimian Specter deals combat damage to a player, that player reveals their hand. You choose a nonland card from it. Search that player's graveyard, hand, and library for all cards with the same name as that card and exile them. Then that player shuffles."
Putrid Cyclops,3.0,['B'],['B'],None,['Creature'],"['Zombie', 'Cyclops']",Common,FUT,3,3,None,"When Putrid Cyclops enters the battlefield, scry 1, then reveal the top card of your library. Putrid Cyclops gets -X/-X until end of turn, where X is that card's mana value. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)"
Pooling Venom,2.0,['B'],['B'],None,['Enchantment'],['Aura'],Uncommon,FUT,None,None,None,"Enchant land\nWhenever enchanted land becomes tapped, its controller loses 2 life.\n{3}{B}: Destroy enchanted land."
Oblivion Crown,2.0,['B'],['B'],None,['Enchantment'],['Aura'],Common,FUT,None,None,None,"Flash (You may cast this spell any time you could cast an instant.)\nEnchant creature\nEnchanted creature has ""Discard a card: This creature gets +1/+1 until end of turn."""
Nihilith,6.0,['B'],['B'],None,['Creature'],['Horror'],Rare,FUT,4,4,None,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nSuspend 7—{1}{B} (Rather than cast this card from your hand, you may pay {1}{B} and exile it with seven time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)\nWhenever a card is put into an opponent's graveyard from anywhere, if Nihilith is suspended, you may remove a time counter from Nihilith."
Minions' Murmurs,4.0,['B'],['B'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"You draw X cards and you lose X life, where X is the number of creatures you control."
Magus of the Abyss,4.0,['B'],['B'],None,['Creature'],"['Human', 'Wizard']",Rare,FUT,4,3,None,"At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of their choice. It can't be regenerated."
Lost Hours,2.0,['B'],['B'],None,['Sorcery'],None,Common,FUT,None,None,None,Target player reveals their hand. You choose a nonland card from it. That player puts that card into their library third from the top.
Ichor Slick,3.0,['B'],['B'],None,['Sorcery'],None,Common,FUT,None,None,None,"Target creature gets -3/-3 until end of turn.\nCycling {2} ({2}, Discard this card: Draw a card.)\nMadness {3}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Grave Peril,2.0,['B'],['B'],None,['Enchantment'],None,Common,FUT,None,None,None,"When a nonblack creature enters the battlefield, sacrifice Grave Peril. If you do, destroy that creature."
Gibbering Descent,6.0,['B'],['B'],None,['Enchantment'],None,Rare,FUT,None,None,None,"At the beginning of each player's upkeep, that player loses 1 life and discards a card.\nHellbent — Skip your upkeep step if you have no cards in hand.\nMadness {2}{B}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Nacatl War-Pride,6.0,['G'],['G'],None,['Creature'],"['Cat', 'Warrior']",Uncommon,FUT,3,3,None,"Nacatl War-Pride must be blocked by exactly one creature if able.\nWhenever Nacatl War-Pride attacks, create X tokens that are copies of Nacatl War-Pride and that are tapped and attacking, where X is the number of creatures defending player controls. Exile the tokens at the beginning of the next end step."
Festering March,5.0,['B'],['B'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"Creatures your opponents control get -1/-1 until end of turn. Exile Festering March with three time counters on it.\nSuspend 3—{2}{B} (Rather than cast this card from your hand, you may pay {2}{B} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
Cutthroat il-Dal,4.0,['B'],['B'],None,['Creature'],"['Human', 'Rogue']",Common,FUT,4,1,None,Hellbent — Cutthroat il-Dal has shadow as long as you have no cards in hand. (It can block or be blocked by only creatures with shadow.)
Augur of Skulls,2.0,['B'],['B'],None,['Creature'],"['Skeleton', 'Wizard']",Common,FUT,1,1,None,{1}{B}: Regenerate Augur of Skulls.\nSacrifice Augur of Skulls: Target player discards two cards. Activate only during your upkeep.
Whip-Spine Drake,5.0,['U'],"['U', 'W']",None,['Creature'],['Drake'],Common,FUT,3,3,None,Flying\nMorph {2}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Nessian Courser,3.0,['G'],['G'],None,['Creature'],"['Centaur', 'Warrior']",Common,FUT,3,3,None,None
Vedalken Aethermage,2.0,['U'],['U'],None,['Creature'],"['Vedalken', 'Wizard']",Common,FUT,1,2,None,"Flash (You may cast this spell any time you could cast an instant.)\nWhen Vedalken Aethermage enters the battlefield, return target Sliver to its owner's hand.\nWizardcycling {3} ({3}, Discard this card: Search your library for a Wizard card, reveal it, put it into your hand, then shuffle.)"
Phosphorescent Feast,5.0,['G'],['G'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,Chroma — Reveal any number of cards in your hand. You gain 2 life for each green mana symbol in those cards' mana costs.
Spin into Myth,5.0,['U'],['U'],None,['Instant'],None,Uncommon,FUT,None,None,None,"Put target creature on top of its owner's library, then fateseal 2. (To fateseal 2, look at the top two cards of an opponent's library, then put any number of them on the bottom of that player's library and the rest on top in any order.)"
Spellweaver Volute,5.0,['U'],['U'],None,['Enchantment'],['Aura'],Rare,FUT,None,None,None,"Enchant instant card in a graveyard\nWhenever you cast a sorcery spell, copy the enchanted instant card. You may cast the copy without paying its mana cost. If you do, exile the enchanted card and attach Spellweaver Volute to another instant card in a graveyard."
Shapeshifter's Marrow,4.0,['U'],['U'],None,['Enchantment'],None,Rare,FUT,None,None,None,"At the beginning of each opponent's upkeep, that player reveals the top card of their library. If it's a creature card, the player puts the card into their graveyard and Shapeshifter's Marrow becomes a copy of that card. (If it does, it loses this ability.)"
Second Wind,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Uncommon,FUT,None,None,None,Enchant creature\n{T}: Tap enchanted creature.\n{T}: Untap enchanted creature.
Sarcomite Myr,3.0,['U'],['U'],None,"['Artifact', 'Creature']","['Phyrexian', 'Myr']",Common,FUT,2,1,None,"{2}: Sarcomite Myr gains flying until end of turn.\n{2}, Sacrifice Sarcomite Myr: Draw a card."
Nix,1.0,['U'],['U'],None,['Instant'],None,Rare,FUT,None,None,None,Counter target spell if no mana was spent to cast it.
Narcomoeba,2.0,['U'],['U'],None,['Creature'],['Illusion'],Uncommon,FUT,1,1,None,"Flying\nWhen Narcomoeba is put into your graveyard from your library, you may put it onto the battlefield."
Mesmeric Sliver,4.0,['U'],['U'],None,['Creature'],['Sliver'],Common,FUT,2,2,None,"All Slivers have ""When this permanent enters the battlefield, you may fateseal 1."" (To fateseal 1, its controller looks at the top card of an opponent's library, then they may put that card on the bottom of that library.)"
Logic Knot,2.0,['U'],['U'],None,['Instant'],None,Common,FUT,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nCounter target spell unless its controller pays {X}.
"Linessa, Zephyr Mage",4.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,FUT,3,3,None,"{X}{U}{U}, {T}: Return target creature with mana value X to its owner's hand.\nGrandeur — Discard another card named Linessa, Zephyr Mage: Target player returns a creature they control to its owner's hand, then repeats this process for an artifact, an enchantment, and a land."
Bonded Fetch,3.0,['U'],['U'],None,['Creature'],['Homunculus'],Uncommon,FUT,0,2,None,"Defender, haste\n{T}: Draw a card, then discard a card."
Blind Phantasm,3.0,['U'],['U'],None,['Creature'],['Illusion'],Common,FUT,2,3,None,None
Arcanum Wings,2.0,['U'],['U'],None,['Enchantment'],['Aura'],Uncommon,FUT,None,None,None,Enchant creature\nEnchanted creature has flying.\nAura swap {2}{U} ({2}{U}: Exchange this Aura with an Aura card in your hand.)
Venser's Diffusion,3.0,['U'],['U'],None,['Instant'],None,Common,FUT,None,None,None,Return target nonland permanent or suspended card to its owner's hand.
"Venser, Shaper Savant",4.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,FUT,2,2,None,"Flash\nWhen Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand."
Unblinking Bleb,4.0,['U'],['U'],None,['Creature'],['Illusion'],Common,FUT,1,3,None,"Morph {2}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhenever Unblinking Bleb or another permanent is turned face up, you may scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)"
Take Possession,7.0,['U'],['U'],None,['Enchantment'],['Aura'],Rare,FUT,None,None,None,"Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)\nEnchant permanent\nYou control enchanted permanent."
Gift of Granite,1.0,['W'],['W'],None,['Enchantment'],['Aura'],Common,FUT,None,None,None,Flash (You may cast this spell any time you could cast an instant.)\nEnchant creature\nEnchanted creature gets +0/+2.
Reality Strobe,6.0,['U'],['U'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"Return target permanent to its owner's hand. Exile Reality Strobe with three time counters on it.\nSuspend 3—{2}{U} (Rather than cast this card from your hand, you may pay {2}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
Pact of Negation,0.0,['U'],['U'],None,['Instant'],None,Rare,FUT,None,None,None,"Counter target spell.\nAt the beginning of your next upkeep, pay {3}{U}{U}. If you don't, you lose the game."
Even the Odds,3.0,['W'],['W'],None,['Instant'],None,Uncommon,FUT,None,None,None,Cast this spell only if you control fewer creatures than each opponent.\nCreate three 1/1 white Soldier creature tokens.
Mystic Speculation,1.0,['U'],['U'],None,['Sorcery'],None,Uncommon,FUT,None,None,None,"Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.)\nScry 3. (Look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)"
Magus of the Future,5.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Rare,FUT,2,3,None,Play with the top card of your library revealed.\nYou may play lands and cast spells from the top of your library.
Maelstrom Djinn,8.0,['U'],['U'],None,['Creature'],['Djinn'],Rare,FUT,5,6,None,"Flying\nMorph {2}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Maelstrom Djinn is turned face up, put two time counters on it and it gains vanishing. (At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)"
Leaden Fists,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,FUT,None,None,None,Flash (You may cast this spell any time you could cast an instant.)\nEnchant creature\nEnchanted creature gets +3/+3 and doesn't untap during its controller's untap step.
Infiltrator il-Kor,5.0,['U'],['U'],None,['Creature'],"['Kor', 'Rogue']",Common,FUT,3,1,None,"Shadow (This creature can block or be blocked by only creatures with shadow.)\nSuspend 2—{1}{U} (Rather than cast this card from your hand, you may pay {1}{U} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)"
Foresee,4.0,['U'],['U'],None,['Sorcery'],None,Common,FUT,None,None,None,"Scry 4, then draw two cards."
