Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Psychic Theft,2.0,['U'],['U'],None,['Sorcery'],None,Rare,PCY,None,None,None,"Target player reveals their hand. You choose an instant or sorcery card from it and exile that card. You may cast that card for as long as it remains exiled. At the beginning of the next end step, if you haven't cast the card, return it to its owner's hand."
Overburden,2.0,['U'],['U'],None,['Enchantment'],None,Rare,PCY,None,None,None,"Whenever a player puts a nontoken creature onto the battlefield, that player returns a land they control to its owner's hand."
Foil,4.0,['U'],['U'],None,['Instant'],None,Uncommon,PCY,None,None,None,You may discard an Island card and another card rather than pay this spell's mana cost.\nCounter target spell.
Excavation,2.0,['U'],['U'],None,['Enchantment'],None,Uncommon,PCY,None,None,None,"{1}, Sacrifice a land: Draw a card. Any player may activate this ability."
Denying Wind,9.0,['U'],['U'],None,['Sorcery'],None,Rare,PCY,None,None,None,Search target player's library for up to seven cards and exile them. Then that player shuffles.
Coastal Hornclaw,5.0,['U'],['U'],None,['Creature'],['Bird'],Common,PCY,3,3,None,Sacrifice a land: Coastal Hornclaw gains flying until end of turn.
Avatar of Will,8.0,['U'],['U'],None,['Creature'],['Avatar'],Rare,PCY,5,6,None,"If an opponent has no cards in hand, this spell costs {6} less to cast.\nFlying"
Alexi's Cloak,2.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,PCY,None,None,None,Flash\nEnchant creature\nEnchanted creature has shroud. (It can't be the target of spells or abilities.)
"Alexi, Zephyr Mage",5.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Spellshaper']",Rare,PCY,3,3,None,"{X}{U}, {T}, Discard two cards: Return X target creatures to their owners' hands."
Troubled Healer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Cleric']",Common,PCY,1,2,None,Sacrifice a land: Prevent the next 2 damage that would be dealt to any target this turn.
Trenching Steed,4.0,['W'],['W'],None,['Creature'],"['Horse', 'Rebel']",Common,PCY,2,3,None,Sacrifice a land: Trenching Steed gets +0/+3 until end of turn.
Sword Dancer,2.0,['W'],['W'],None,['Creature'],"['Human', 'Rebel']",Uncommon,PCY,1,2,None,{W}{W}: Target attacking creature gets -1/-0 until end of turn.
Soul Charmer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Rebel']",Common,PCY,2,2,None,"Whenever Soul Charmer deals combat damage to a creature, you gain 2 life unless that creature's controller pays {2}."
Shield Dancer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Rebel']",Uncommon,PCY,1,3,None,"{2}{W}: The next time target attacking creature would deal combat damage to Shield Dancer this turn, that creature deals that damage to itself instead."
Sheltering Prayers,1.0,['W'],['W'],None,['Enchantment'],None,Rare,PCY,None,None,None,Basic lands each player controls have shroud as long as that player controls three or fewer lands. (They can't be the targets of spells or abilities.)
Wintermoon Mesa,0.0,None,None,None,['Land'],None,Rare,PCY,None,None,None,"Wintermoon Mesa enters the battlefield tapped.\n{T}: Add {C}.\n{2}, {T}, Sacrifice Wintermoon Mesa: Tap two target lands."
Rhystic Cave,0.0,None,None,None,['Land'],None,Uncommon,PCY,None,None,None,{T}: Choose a color. Add one mana of that color unless any player pays {1}. Activate only as an instant.
Well of Life,4.0,None,None,None,['Artifact'],None,Uncommon,PCY,None,None,None,"At the beginning of your end step, if you control no untapped lands, you gain 2 life."
Well of Discovery,6.0,None,None,None,['Artifact'],None,Rare,PCY,None,None,None,"At the beginning of your end step, if you control no untapped lands, draw a card."
Keldon Battlewagon,5.0,None,None,None,"['Artifact', 'Creature']",['Juggernaut'],Rare,PCY,0,3,None,"Trample\nKeldon Battlewagon can't block.\nWhen Keldon Battlewagon attacks, sacrifice it at end of combat.\nTap an untapped creature you control: Keldon Battlewagon gets +X/+0 until end of turn, where X is the power of the creature tapped this way."
Hollow Warrior,4.0,None,None,None,"['Artifact', 'Creature']","['Golem', 'Warrior']",Uncommon,PCY,4,4,None,Hollow Warrior can't attack or block unless you tap an untapped creature you control not declared as an attacking or blocking creature this combat. (This cost is paid as attackers or blockers are declared.)
Copper-Leaf Angel,5.0,None,None,None,"['Artifact', 'Creature']",['Angel'],Rare,PCY,2,2,None,"Flying\n{T}, Sacrifice X lands: Put X +1/+1 counters on Copper-Leaf Angel."
Samite Sanctuary,3.0,['W'],['W'],None,['Enchantment'],None,Rare,PCY,None,None,None,{2}: Prevent the next 1 damage that would be dealt to target creature this turn. Any player may activate this ability.
Chimeric Idol,3.0,None,None,None,['Artifact'],None,Uncommon,PCY,None,None,None,{0}: Tap all lands you control. Chimeric Idol becomes a 3/3 Turtle artifact creature until end of turn.
Wing Storm,3.0,['G'],['G'],None,['Sorcery'],None,Uncommon,PCY,None,None,None,Wing Storm deals damage to each player equal to twice the number of creatures with flying that player controls.
Wild Might,2.0,['G'],['G'],None,['Instant'],None,Common,PCY,None,None,None,Target creature gets +1/+1 until end of turn. That creature gets an additional +4/+4 until end of turn unless any player pays {2}.
Vitalizing Wind,9.0,['G'],['G'],None,['Instant'],None,Rare,PCY,None,None,None,Creatures you control get +7/+7 until end of turn.
Vintara Snapper,2.0,['G'],['G'],None,['Creature'],['Turtle'],Uncommon,PCY,2,2,None,Vintara Snapper has shroud as long as you control no untapped lands. (It can't be the target of spells or abilities.)
Vintara Elephant,5.0,['G'],['G'],None,['Creature'],['Elephant'],Common,PCY,4,3,None,Trample\n{3}: Vintara Elephant loses trample until end of turn. Any player may activate this ability.
Verdant Field,3.0,['G'],['G'],None,['Enchantment'],['Aura'],Uncommon,PCY,None,None,None,"Enchant land\nEnchanted land has ""{T}: Target creature gets +1/+1 until end of turn."""
Thrive,1.0,['G'],['G'],None,['Sorcery'],None,Common,PCY,None,None,None,Put a +1/+1 counter on each of X target creatures.
Thresher Beast,5.0,['G'],['G'],None,['Creature'],['Beast'],Common,PCY,4,4,None,"Whenever Thresher Beast becomes blocked, defending player sacrifices a land."
Squirrel Wrangler,4.0,['G'],['G'],None,['Creature'],"['Human', 'Druid']",Rare,PCY,2,2,None,"{1}{G}, Sacrifice a land: Create two 1/1 green Squirrel creature tokens.\n{1}{G}, Sacrifice a land: Squirrel creatures get +1/+1 until end of turn."
Spore Frog,1.0,['G'],['G'],None,['Creature'],['Frog'],Common,PCY,1,1,None,Sacrifice Spore Frog: Prevent all combat damage that would be dealt this turn.
Spitting Spider,5.0,['G'],['G'],None,['Creature'],['Spider'],Uncommon,PCY,3,5,None,Reach (This creature can block creatures with flying.)\nSacrifice a land: Spitting Spider deals 1 damage to each creature with flying.
Snag,4.0,['G'],['G'],None,['Instant'],None,Uncommon,PCY,None,None,None,You may discard a Forest card rather than pay this spell's mana cost.\nPrevent all combat damage that would be dealt by unblocked creatures this turn.
Silt Crawler,3.0,['G'],['G'],None,['Creature'],['Beast'],Common,PCY,3,3,None,"When Silt Crawler enters the battlefield, tap all lands you control."
Root Cage,2.0,['G'],['G'],None,['Enchantment'],None,Uncommon,PCY,None,None,None,Mercenaries don't untap during their controllers' untap steps.
Rib Cage Spider,3.0,['G'],['G'],None,['Creature'],['Spider'],Common,PCY,1,4,None,Reach (This creature can block creatures with flying.)
Pygmy Razorback,2.0,['G'],['G'],None,['Creature'],['Boar'],Common,PCY,2,1,None,Trample
Mungha Wurm,4.0,['G'],['G'],None,['Creature'],['Wurm'],Rare,PCY,6,5,None,You can't untap more than one land during your untap step.
Marsh Boa,1.0,['G'],['G'],None,['Creature'],['Snake'],Common,PCY,1,1,None,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)
Living Terrain,4.0,['G'],['G'],None,['Enchantment'],['Aura'],Uncommon,PCY,None,None,None,Enchant land\nEnchanted land is a 5/6 green Treefolk creature that's still a land.
Jolrael's Favor,2.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,PCY,None,None,None,Flash\nEnchant creature\n{1}{G}: Regenerate enchanted creature.
Scoria Cat,5.0,['R'],['R'],None,['Creature'],['Cat'],Uncommon,PCY,3,3,None,Scoria Cat gets +3/+3 as long as you control no untapped lands.
Dual Nature,6.0,['G'],['G'],None,['Enchantment'],None,Rare,PCY,None,None,None,"Whenever a nontoken creature enters the battlefield, its controller creates a token that's a copy of that creature.\nWhenever a nontoken creature leaves the battlefield, exile all tokens with the same name as that creature.\nWhen Dual Nature leaves the battlefield, exile all tokens created with Dual Nature."
Forgotten Harvest,2.0,['G'],['G'],None,['Enchantment'],None,Rare,PCY,None,None,None,"At the beginning of your upkeep, you may exile a land card from your graveyard. If you do, put a +1/+1 counter on target creature."
"Jolrael, Empress of Beasts",5.0,['G'],['G'],['Legendary'],['Creature'],"['Human', 'Spellshaper']",Rare,PCY,3,3,None,"{2}{G}, {T}, Discard two cards: All lands target player controls become 3/3 creatures until end of turn. They're still lands."
Rhystic Shield,2.0,['W'],['W'],None,['Instant'],None,Common,PCY,None,None,None,Creatures you control get +0/+1 until end of turn. They get an additional +0/+2 until end of turn unless any player pays {2}.
Elephant Resurgence,2.0,['G'],['G'],None,['Sorcery'],None,Rare,PCY,None,None,None,"Each player creates a green Elephant creature token. Those creatures have ""This creature's power and toughness are each equal to the number of creature cards in its controller's graveyard."""
Darba,4.0,['G'],['G'],None,['Creature'],"['Bird', 'Beast']",Uncommon,PCY,5,4,None,"At the beginning of your upkeep, sacrifice Darba unless you pay {G}{G}."
Calming Verse,4.0,['G'],['G'],None,['Sorcery'],None,Common,PCY,None,None,None,"Destroy all enchantments you don't control. Then if you control an untapped land, destroy all enchantments you control."
Avatar of Might,8.0,['G'],['G'],None,['Creature'],['Avatar'],Rare,PCY,8,8,None,"If an opponent controls at least four more creatures than you, this spell costs {6} less to cast.\nTrample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)"
Zerapa Minotaur,4.0,['R'],['R'],None,['Creature'],['Minotaur'],Common,PCY,3,3,None,First strike\n{2}: Zerapa Minotaur loses first strike until end of turn. Any player may activate this ability.
Rhystic Circle,4.0,['W'],['W'],None,['Enchantment'],None,Common,PCY,None,None,None,"{1}: Any player may pay {1}. If no one does, the next time a source of your choice would deal damage to you this turn, prevent that damage."
Whip Sergeant,3.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier']",Uncommon,PCY,2,1,None,{R}: Target creature gains haste until end of turn. (It can attack this turn.)
Search for Survivors,3.0,['R'],['R'],None,['Sorcery'],None,Rare,PCY,None,None,None,"Reorder your graveyard at random. An opponent chooses a card at random in your graveyard. If it's a creature card, put it onto the battlefield. Otherwise, exile it."
Veteran Brawlers,2.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier']",Rare,PCY,4,4,None,Veteran Brawlers can't attack if defending player controls an untapped land.\nVeteran Brawlers can't block if you control an untapped land.
Reveille Squad,4.0,['W'],['W'],None,['Creature'],"['Human', 'Rebel']",Uncommon,PCY,3,3,None,"Whenever one or more creatures attack you, if Reveille Squad is untapped, you may untap all creatures you control."
Ridgeline Rager,3.0,['R'],['R'],None,['Creature'],['Beast'],Common,PCY,1,2,None,{R}: Ridgeline Rager gets +1/+0 until end of turn.
Task Mage Assembly,3.0,['R'],['R'],None,['Enchantment'],None,Rare,PCY,None,None,None,"When there are no creatures on the battlefield, sacrifice Task Mage Assembly.\n{2}: Task Mage Assembly deals 1 damage to target creature. Any player may activate this ability but only as a sorcery."
Spur Grappler,3.0,['R'],['R'],None,['Creature'],['Beast'],Common,PCY,2,1,None,Spur Grappler gets +2/+1 as long as you control no untapped lands.
Mirror Strike,4.0,['W'],['W'],None,['Instant'],None,Uncommon,PCY,None,None,None,All combat damage that would be dealt to you this turn by target unblocked creature is dealt to its controller instead.
Searing Wind,9.0,['R'],['R'],None,['Instant'],None,Rare,PCY,None,None,None,Searing Wind deals 10 damage to any target.
Rhystic Lightning,3.0,['R'],['R'],None,['Instant'],None,Common,PCY,None,None,None,"Rhystic Lightning deals 4 damage to any target unless that permanent's controller or that player pays {2}. If they do, Rhystic Lightning deals 2 damage to the permanent or player."
Panic Attack,3.0,['R'],['R'],None,['Sorcery'],None,Common,PCY,None,None,None,Up to three target creatures can't block this turn.
Lesser Gargadon,4.0,['R'],['R'],None,['Creature'],['Beast'],Uncommon,PCY,6,4,None,"Whenever Lesser Gargadon attacks or blocks, sacrifice a land."
Latulla's Orders,2.0,['R'],['R'],None,['Enchantment'],['Aura'],Common,PCY,None,None,None,"Flash\nEnchant creature\nWhenever enchanted creature deals combat damage to defending player, you may destroy target artifact that player controls."
"Latulla, Keldon Overseer",5.0,['R'],['R'],['Legendary'],['Creature'],"['Human', 'Spellshaper']",Rare,PCY,3,3,None,"{X}{R}, {T}, Discard two cards: Latulla, Keldon Overseer deals X damage to any target."
Keldon Firebombers,5.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier']",Rare,PCY,3,3,None,"When Keldon Firebombers enters the battlefield, each player sacrifices all lands they control except for three."
Rethink,3.0,['U'],['U'],None,['Instant'],None,Common,PCY,None,None,None,"Counter target spell unless its controller pays {X}, where X is its mana value."
Keldon Berserker,4.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier', 'Berserker']",Common,PCY,2,3,None,"Whenever Keldon Berserker attacks, if you control no untapped lands, it gets +3/+0 until end of turn."
Aura Fracture,3.0,['W'],['W'],None,['Enchantment'],None,Common,PCY,None,None,None,Sacrifice a land: Destroy target enchantment.
Keldon Arsonist,3.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier']",Uncommon,PCY,1,1,None,"{1}, Sacrifice two lands: Destroy target land."
Inflame,1.0,['R'],['R'],None,['Instant'],None,Common,PCY,None,None,None,Inflame deals 2 damage to each creature dealt damage this turn.
Mageta the Lion,5.0,['W'],['W'],['Legendary'],['Creature'],"['Human', 'Spellshaper']",Rare,PCY,3,3,None,"{2}{W}{W}, {T}, Discard two cards: Destroy all creatures except for Mageta the Lion. Those creatures can't be regenerated."
Flameshot,4.0,['R'],['R'],None,['Sorcery'],None,Uncommon,PCY,None,None,None,"You may discard a Mountain card rather than pay this spell's mana cost.\nFlameshot deals 3 damage divided as you choose among one, two, or three target creatures."
Mercenary Informer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Rebel', 'Mercenary']",Rare,PCY,2,1,None,Mercenary Informer can't be the target of black spells or abilities from black sources.\n{2}{W}: Put target nontoken Mercenary on the bottom of its owner's library.
Fickle Efreet,4.0,['R'],['R'],None,['Creature'],['Efreet'],Rare,PCY,5,2,None,"Whenever Fickle Efreet attacks or blocks, flip a coin at end of combat. If you lose the flip, an opponent gains control of Fickle Efreet."
Fault Riders,3.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier']",Common,PCY,2,2,None,Sacrifice a land: Fault Riders gets +2/+0 and gains first strike until end of turn. Activate only once each turn.
Devastate,5.0,['R'],['R'],None,['Sorcery'],None,Common,PCY,None,None,None,Destroy target land. Devastate deals 1 damage to each creature and each player.
Citadel of Pain,3.0,['R'],['R'],None,['Enchantment'],None,Uncommon,PCY,None,None,None,"At the beginning of each player's end step, Citadel of Pain deals X damage to that player, where X is the number of untapped lands they control."
Mine Bearer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,PCY,1,1,None,"{T}, Sacrifice Mine Bearer: Destroy target attacking creature."
Brutal Suppression,1.0,['R'],['R'],None,['Enchantment'],None,Uncommon,PCY,None,None,None,"Activated abilities of nontoken Rebels cost an additional ""Sacrifice a land"" to activate."
Branded Brawlers,1.0,['R'],['R'],None,['Creature'],"['Human', 'Soldier']",Common,PCY,2,2,None,Branded Brawlers can't attack if defending player controls an untapped land.\nBranded Brawlers can't block if you control an untapped land.
Barbed Field,4.0,['R'],['R'],None,['Enchantment'],['Aura'],Uncommon,PCY,None,None,None,"Enchant land\nEnchanted land has ""{T}: This land deals 1 damage to any target."""
Avatar of Fury,8.0,['R'],['R'],None,['Creature'],['Avatar'],Rare,PCY,6,6,None,"If an opponent controls seven or more lands, this spell costs {6} less to cast.\nFlying\n{R}: Avatar of Fury gets +1/+0 until end of turn."
Infernal Genesis,6.0,['B'],['B'],None,['Enchantment'],None,Rare,PCY,None,None,None,"At the beginning of each player's upkeep, that player mills a card. Then they create X 1/1 black Minion creature tokens, where X is the milled card's mana value."
Jeweled Spirit,5.0,['W'],['W'],None,['Creature'],['Spirit'],Rare,PCY,3,3,None,Flying\nSacrifice two lands: Jeweled Spirit gains protection from artifacts or from the color of your choice until end of turn.
Mageta's Boon,2.0,['W'],['W'],None,['Enchantment'],['Aura'],Common,PCY,None,None,None,Flash\nEnchant creature\nEnchanted creature gets +1/+2.
Soul Strings,1.0,['B'],['B'],None,['Sorcery'],None,Common,PCY,None,None,None,Return two target creature cards from your graveyard to your hand unless any player pays {X}.
Rhystic Deluge,3.0,['U'],['U'],None,['Enchantment'],None,Common,PCY,None,None,None,{U}: Tap target creature unless its controller pays {1}.
Glittering Lynx,1.0,['W'],['W'],None,['Creature'],['Cat'],Common,PCY,1,1,None,"Prevent all damage that would be dealt to Glittering Lynx.\n{2}: Until end of turn, Glittering Lynx loses ""Prevent all damage that would be dealt to Glittering Lynx."" Any player may activate this ability."
Glittering Lion,3.0,['W'],['W'],None,['Creature'],['Cat'],Uncommon,PCY,2,2,None,"Prevent all damage that would be dealt to Glittering Lion.\n{3}: Until end of turn, Glittering Lion loses ""Prevent all damage that would be dealt to Glittering Lion."" Any player may activate this ability."
Wall of Vipers,3.0,['B'],['B'],None,['Creature'],"['Snake', 'Wall']",Uncommon,PCY,2,4,None,Defender (This creature can't attack.)\n{3}: Destroy Wall of Vipers and target creature it's blocking. Any player may activate this ability.
Mana Vapors,2.0,['U'],['U'],None,['Sorcery'],None,Uncommon,PCY,None,None,None,Lands target player controls don't untap during their next untap step.
Whipstitched Zombie,2.0,['B'],['B'],None,['Creature'],['Zombie'],Common,PCY,2,2,None,"At the beginning of your upkeep, sacrifice Whipstitched Zombie unless you pay {B}."
Rebel Informer,3.0,['B'],['B'],None,['Creature'],"['Human', 'Mercenary', 'Rebel']",Rare,PCY,1,2,None,Rebel Informer can't be the target of white spells or abilities from white sources.\n{3}: Put target nontoken Rebel on the bottom of its owner's library.
Abolish,3.0,['W'],['W'],None,['Instant'],None,Uncommon,PCY,None,None,None,You may discard a Plains card rather than pay this spell's mana cost.\nDestroy target artifact or enchantment.
Flowering Field,2.0,['W'],['W'],None,['Enchantment'],['Aura'],Uncommon,PCY,None,None,None,"Enchant land\nEnchanted land has ""{T}: Prevent the next 1 damage that would be dealt to any target this turn."""
Rhystic Tutor,3.0,['B'],['B'],None,['Sorcery'],None,Rare,PCY,None,None,None,"Unless any player pays {2}, search your library for a card, put that card into your hand, then shuffle."
Gulf Squid,4.0,['U'],['U'],None,['Creature'],"['Squid', 'Beast']",Common,PCY,2,2,None,"When Gulf Squid enters the battlefield, tap all lands target player controls."
Steal Strength,2.0,['B'],['B'],None,['Instant'],None,Common,PCY,None,None,None,Target creature gets +1/+1 until end of turn. Another target creature gets -1/-1 until end of turn.
Celestial Convergence,4.0,['W'],['W'],None,['Enchantment'],None,Rare,PCY,None,None,None,"Celestial Convergence enters the battlefield with seven omen counters on it.\nAt the beginning of your upkeep, remove an omen counter from Celestial Convergence. If there are no omen counters on Celestial Convergence, the player with the highest life total wins the game. If two or more players are tied for highest life total, the game is a draw."
Rhystic Syphon,5.0,['B'],['B'],None,['Sorcery'],None,Uncommon,PCY,None,None,None,"Unless target player pays {3}, that player loses 5 life and you gain 5 life."
Diving Griffin,3.0,['W'],['W'],None,['Creature'],['Griffin'],Common,PCY,2,2,None,"Flying, vigilance"
Plague Wind,9.0,['B'],['B'],None,['Sorcery'],None,Rare,PCY,None,None,None,Destroy all creatures you don't control. They can't be regenerated.
Plague Fiend,2.0,['B'],['B'],None,['Creature'],['Insect'],Common,PCY,1,1,None,"Whenever Plague Fiend deals combat damage to a creature, destroy that creature unless its controller pays {2}."
Nakaya Shade,2.0,['B'],['B'],None,['Creature'],['Shade'],Uncommon,PCY,1,1,None,{B}: Nakaya Shade gets +1/+1 until end of turn unless any player pays {2}.
Pit Raptor,4.0,['B'],['B'],None,['Creature'],"['Bird', 'Mercenary']",Uncommon,PCY,4,3,None,"Flying, first strike\nAt the beginning of your upkeep, sacrifice Pit Raptor unless you pay {2}{B}{B}."
Blessed Wind,9.0,['W'],['W'],None,['Sorcery'],None,Rare,PCY,None,None,None,Target player's life total becomes 20.
Greel's Caress,2.0,['B'],['B'],None,['Enchantment'],['Aura'],Common,PCY,None,None,None,Flash\nEnchant creature\nEnchanted creature gets -3/-0.
Avatar of Hope,8.0,['W'],['W'],None,['Creature'],['Avatar'],Rare,PCY,4,9,None,"If you have 3 or less life, this spell costs {6} less to cast.\nFlying\nAvatar of Hope can block any number of creatures."
Entangler,4.0,['W'],['W'],None,['Enchantment'],['Aura'],Uncommon,PCY,None,None,None,Enchant creature\nEnchanted creature can block any number of creatures.
Outbreak,4.0,['B'],['B'],None,['Sorcery'],None,Uncommon,PCY,None,None,None,You may discard a Swamp card rather than pay this spell's mana cost.\nChoose a creature type. All creatures of that type get -1/-1 until end of turn.
Flay,4.0,['B'],['B'],None,['Sorcery'],None,Common,PCY,None,None,None,Target player discards a card at random. Then that player discards another card at random unless they pay {1}.
Noxious Field,3.0,['B'],['B'],None,['Enchantment'],['Aura'],Uncommon,PCY,None,None,None,"Enchant land\nEnchanted land has ""{T}: This land deals 1 damage to each creature and each player."""
"Greel, Mind Raker",5.0,['B'],['B'],['Legendary'],['Creature'],"['Horror', 'Spellshaper']",Rare,PCY,3,3,None,"{X}{B}, {T}, Discard two cards: Target player discards X cards at random."
Excise,1.0,['W'],['W'],None,['Instant'],None,Common,PCY,None,None,None,Exile target attacking creature unless its controller pays {X}.
Heightened Awareness,5.0,['U'],['U'],None,['Enchantment'],None,Rare,PCY,None,None,None,"As Heightened Awareness enters the battlefield, discard your hand.\nAt the beginning of your draw step, draw an additional card."
Fen Stalker,4.0,['B'],['B'],None,['Creature'],['Nightstalker'],Common,PCY,3,2,None,Fen Stalker has fear as long as you control no untapped lands. (It can't be blocked except by artifact creatures and/or black creatures.)
