Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Calculating Lich,6.0,['B'],['B'],None,['Creature'],"['Zombie', 'Wizard']",Mythic,CLB,5,5,None,"Menace\nWhenever a creature attacks one of your opponents, that player loses 1 life."
"Lulu, Loyal Hollyphant",4.0,['W'],['W'],['Legendary'],['Creature'],"['Elephant', 'Angel']",Uncommon,CLB,3,2,None,"Flying\nAt the beginning of your end step, if a permanent you controlled left the battlefield this turn, put a +1/+1 counter on each tapped creature you control, then untap them.\nChoose a Background (You can have a Background as a second commander.)"
Dream Pillager,7.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,CLB,4,4,None,"Flying\nWhenever Dream Pillager deals combat damage to a player, exile that many cards from the top of your library. Until end of turn, you may cast spells from among those exiled cards."
Legion Loyalty,8.0,['W'],['W'],None,['Enchantment'],None,Mythic,CLB,None,None,None,"Creatures you control have myriad. (Whenever a creature with myriad attacks, for each opponent other than defending player, you may create a token that's a copy of that creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)"
End-Raze Forerunners,8.0,['G'],['G'],None,['Creature'],['Boar'],Rare,CLB,7,7,None,"Vigilance, trample, haste\nWhen End-Raze Forerunners enters the battlefield, other creatures you control get +2/+2 and gain vigilance and trample until end of turn."
Lae'zel's Acrobatics,4.0,['W'],['W'],None,['Instant'],None,Rare,CLB,None,None,None,"Exile all nontoken creatures you control, then roll a d20.\n1—9 | Return those cards to the battlefield under their owner's control at the beginning of the next end step.\n10—20 | Return those cards to the battlefield under their owner's control, then exile them again. Return those cards to the battlefield under their owner's control at the beginning of the next end step."
Bothersome Quasit,3.0,['R'],['R'],None,['Creature'],['Demon'],Rare,CLB,3,2,None,"Menace\nGoaded creatures your opponents control can't block.\nWhenever you cast a noncreature spell, goad target creature an opponent controls. (Until your next turn, that creature attacks each combat if able and attacks a player other than you if able.)"
"Lae'zel, Vlaakith's Champion",3.0,['W'],['W'],['Legendary'],['Creature'],"['Gith', 'Warrior']",Rare,CLB,3,3,None,"If you would put one or more counters on a creature or planeswalker you control or on yourself, put that many plus one of each of those kinds of counters on that permanent or player instead.\nChoose a Background (You can have a Background as a second commander.)"
"Drakuseth, Maw of Flames",7.0,['R'],['R'],['Legendary'],['Creature'],['Dragon'],Rare,CLB,7,7,None,"Flying\nWhenever Drakuseth, Maw of Flames attacks, it deals 4 damage to any target and 3 damage to each of up to two other targets."
Inspiring Leader,3.0,['W'],['W'],['Legendary'],['Enchantment'],['Background'],Uncommon,CLB,None,None,None,"Commander creatures you own have ""Creature tokens you control get +2/+2."""
"Baeloth Barrityl, Entertainer",5.0,['R'],['R'],['Legendary'],['Creature'],"['Elf', 'Shaman']",Mythic,CLB,2,5,None,"Creatures your opponents control with power less than Baeloth Barrityl's power are goaded. (They attack each combat if able and attack a player other than you if able.)\nWhenever a goaded attacking or blocking creature dies, you create a Treasure token.\nChoose a Background (You can have a Background as a second commander.)"
Icewind Stalwart,4.0,['W'],['W'],None,['Creature'],"['Tiefling', 'Warrior']",Common,CLB,3,3,None,"Protection Fighting Style — When Icewind Stalwart enters the battlefield, exile up to one target non-Warrior creature you control, then return it to the battlefield under its owner's control."
Butcher of Malakir,7.0,['B'],['B'],None,['Creature'],"['Vampire', 'Warrior']",Rare,CLB,5,4,None,"Flying\nWhenever Butcher of Malakir or another creature you control dies, each opponent sacrifices a creature."
Uchuulon,4.0,['B'],['B'],None,['Creature'],"['Crab', 'Ooze', 'Horror']",Rare,CLB,*,4,None,"Uchuulon's power is equal to the number of Crabs, Oozes, and/or Horrors you control.\nHorrific Symbiosis — At the beginning of your end step, exile up to one target creature card from an opponent's graveyard. If you do, create a token that's a copy of Uchuulon."
Horn of Valhalla // Ysgard's Call,2.0,['W'],['W'],None,['Artifact'],['Equipment'],Rare,CLB,None,None,None,Equipped creature gets +1/+1 for each creature you control.\nEquip {3}
Solemn Doomguide,5.0,['B'],['B'],None,['Creature'],"['Tiefling', 'Cleric']",Rare,CLB,4,5,None,"Flying\nEach creature card in your graveyard that's a Cleric, Rogue, Warrior, and/or Wizard has unearth {1}{B}. ({1}{B}: Return the card to the battlefield. The creature gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Hammers of Moradin,3.0,['W'],['W'],None,['Creature'],"['Dwarf', 'Cleric']",Uncommon,CLB,3,3,None,"Myriad (Whenever this creature attacks, for each opponent other than defending player, you may create a token that's a copy of this creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)\nWhenever Hammers of Moradin attacks, for each opponent, tap up to one target creature that player controls."
Disrupt Decorum,4.0,['R'],['R'],None,['Sorcery'],None,Rare,CLB,None,None,None,"Goad all creatures you don't control. (Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)"
Guiding Bolt,3.0,['W'],['W'],None,['Instant'],None,Common,CLB,None,None,None,"Destroy target creature with power 4 or greater.\nScry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)"
Bloodsoaked Champion,1.0,['B'],['B'],None,['Creature'],"['Human', 'Warrior']",Rare,CLB,2,1,None,Bloodsoaked Champion can't block.\nRaid — {1}{B}: Return Bloodsoaked Champion from your graveyard to the battlefield. Activate only if you attacked this turn.
Cultivate,3.0,['G'],['G'],None,['Sorcery'],None,Uncommon,CLB,None,None,None,"Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle."
Amber Gristle O'Maul,4.0,['R'],['R'],['Legendary'],['Creature'],"['Dwarf', 'Cleric']",Uncommon,CLB,3,3,None,"Haste\nWhenever Amber Gristle O'Maul attacks, you may discard your hand. If you do, draw a card for each player being attacked.\nChoose a Background (You can have a Background as a second commander.)"
Black Market,5.0,['B'],['B'],None,['Enchantment'],None,Rare,CLB,None,None,None,"Whenever a creature dies, put a charge counter on Black Market.\nAt the beginning of your precombat main phase, add {B} for each charge counter on Black Market."
Haunted One,3.0,['B'],['B'],['Legendary'],['Enchantment'],['Background'],Mythic,CLB,None,None,None,"Commander creatures you own have ""Whenever this creature becomes tapped, it and other creatures you control that share a creature type with it each get +2/+0 and gain undying until end of turn."" (When a creature with undying dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)"
"Viconia, Drow Apostate",3.0,['B'],['B'],['Legendary'],['Creature'],"['Elf', 'Cleric']",Uncommon,CLB,2,3,None,"At the beginning of your upkeep, if there are four or more creature cards in your graveyard, return a creature card at random from your graveyard to your hand.\nChoose a Background (You can have a Background as a second commander.)"
Will Kenrith,6.0,['U'],['U'],['Legendary'],['Planeswalker'],['Will'],Mythic,CLB,None,None,4,"[+2]: Until your next turn, up to two target creatures each have base power and toughness 0/3 and lose all abilities.\n[−2]: Target player draws two cards. Until your next turn, instant, sorcery, and planeswalker spells that player casts cost {2} less to cast.\n[−8]: Target player gets an emblem with ""Whenever you cast an instant or sorcery spell, copy it. You may choose new targets for the copy.""\nPartner with Rowan Kenrith\nWill Kenrith can be your commander."
Underdark Explorer,5.0,['B'],['B'],None,['Creature'],"['Lizard', 'Warrior']",Common,CLB,5,3,None,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Underdark Explorer enters the battlefield, you take the initiative."
From the Catacombs,5.0,['B'],['B'],None,['Sorcery'],None,Rare,CLB,None,None,None,"Put target creature card from a graveyard onto the battlefield under your control with a corpse counter on it. If that creature would leave the battlefield, exile it instead of putting it anywhere else.\nYou take the initiative.\nEscape—{3}{B}{B}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)"
Topaz Dragon // Entropic Cloud,6.0,['B'],['B'],None,['Creature'],['Dragon'],Uncommon,CLB,4,4,None,"Flying, deathtouch"
Lovestruck Beast // Heart's Desire,3.0,['G'],['G'],None,['Creature'],"['Beast', 'Noble']",Rare,CLB,5,5,None,Lovestruck Beast can't attack unless you control a 1/1 creature.
Summon Undead,5.0,['B'],['B'],None,['Sorcery'],None,Common,CLB,None,None,None,"You may mill three cards. Then return a creature card from your graveyard to the battlefield. (To mill a card, put the top card of your library into your graveyard.)"
Wharf Infiltrator,2.0,['U'],['U'],None,['Creature'],"['Human', 'Horror']",Rare,CLB,1,1,None,"Skulk (This creature can't be blocked by creatures with greater power.)\nWhenever Wharf Infiltrator deals combat damage to a player, you may draw a card. If you do, discard a card.\nWhenever you discard a creature card, you may pay {2}. If you do, create a 3/2 colorless Eldrazi Horror creature token."
Skullport Merchant,3.0,['B'],['B'],None,['Creature'],"['Dwarf', 'Citizen']",Uncommon,CLB,1,4,None,"When Skullport Merchant enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\n{1}{B}, Sacrifice another creature or a Treasure: Draw a card."
Dire Fleet Daredevil,2.0,['R'],['R'],None,['Creature'],"['Human', 'Pirate']",Rare,CLB,2,1,None,"First strike\nWhen Dire Fleet Daredevil enters the battlefield, exile target instant or sorcery card from an opponent's graveyard. You may cast it this turn, and mana of any type can be spent to cast that spell. If that spell would be put into a graveyard, exile it instead."
Sigil of Myrkul,3.0,['B'],['B'],None,['Enchantment'],None,Uncommon,CLB,None,None,None,"At the beginning of combat on your turn, mill a card. When you do, if there are four or more creature cards in your graveyard, put a +1/+1 counter on target creature you control and it gains deathtouch until end of turn. (To mill a card, put the top card of your library into your graveyard.)"
Beast Within,3.0,['G'],['G'],None,['Instant'],None,Uncommon,CLB,None,None,None,Destroy target permanent. Its controller creates a 3/3 green Beast creature token.
Scion of Halaster,2.0,['B'],['B'],['Legendary'],['Enchantment'],['Background'],Common,CLB,None,None,None,"Commander creatures you own have ""The first time you would draw a card each turn, instead look at the top two cards of your library. Put one of them into your graveyard and the other back on top of your library. Then draw a card."""
Sly Instigator,4.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Rare,CLB,2,4,None,"{U}, {T}: Until your next turn, target creature an opponent controls can't be blocked. Goad that creature. (Until your next turn, that creature attacks each combat if able and attacks a player other than you if able.)"
"Safana, Calimport Cutthroat",3.0,['B'],['B'],['Legendary'],['Creature'],"['Human', 'Rogue']",Uncommon,CLB,3,2,None,"Menace\nAt the beginning of your end step, if you have the initiative, create a Treasure token. Create three of those tokens instead if you've completed a dungeon.\nChoose a Background (You can have a Background as a second commander.)"
Sludge Monster,5.0,['U'],['U'],None,['Creature'],['Horror'],Rare,CLB,5,5,None,"Whenever Sludge Monster enters the battlefield or attacks, put a slime counter on up to one other target creature.\nNon-Horror creatures with slime counters on them lose all abilities and have base power and toughness 2/2."
Guardian Naga // Banishing Coils,7.0,['W'],['W'],None,['Creature'],['Naga'],Common,CLB,5,6,None,"Vigilance\nAs long as it's your turn, prevent all damage that would be dealt to Guardian Naga."
"Burakos, Party Leader",4.0,['B'],['B'],['Legendary'],['Creature'],['Orc'],Mythic,CLB,2,4,None,"Burakos, Party Leader is also a Cleric, Rogue, Warrior, and Wizard.\nWhenever Burakos attacks, defending player loses X life and you create X Treasure tokens, where X is the number of creatures in your party.\nChoose a Background (You can have a Background as a second commander.)"
Parasitic Impetus,3.0,['B'],['B'],None,['Enchantment'],['Aura'],Common,CLB,None,None,None,"Enchant creature\nEnchanted creature gets +2/+2 and is goaded. (It attacks each combat if able and attacks a player other than you if able.)\nWhenever enchanted creature attacks, its controller loses 2 life and you gain 2 life."
Brainstealer Dragon,7.0,['B'],['B'],None,['Creature'],"['Dragon', 'Horror']",Rare,CLB,6,6,None,"Flying\nAt the beginning of your end step, exile the top card of each opponent's library. You may play those cards for as long as they remain exiled. If you cast a spell this way, you may spend mana as though it were mana of any color to cast it.\nWhenever a nonland permanent an opponent owns enters the battlefield under your control, they lose life equal to its mana value."
Nothic,5.0,['B'],['B'],None,['Creature'],['Horror'],Uncommon,CLB,4,3,None,"Weird Insight — When Nothic dies, roll a d20.\n1—9 | You draw a card and you lose 1 life.\n10—19 | You draw two cards and you lose 2 life.\n20 | You draw seven cards and you lose 7 life."
Reins of Power,4.0,['U'],['U'],None,['Instant'],None,Rare,CLB,None,None,None,Untap all creatures you control and all creatures target opponent controls. You and that opponent each gain control of all creatures the other controls until end of turn. Those creatures gain haste until end of turn.
Myrkul's Invoker,3.0,['B'],['B'],None,['Creature'],"['Cat', 'Rogue']",Common,CLB,2,3,None,Psychic Blades — {8}: Creatures you control get +2/+0 and gain menace until end of turn. (A creature with menace can't be blocked except by two or more creatures.)
Demon Bolt,3.0,['R'],['R'],None,['Instant'],None,Common,CLB,None,None,None,"Demon Bolt deals 4 damage to target creature or planeswalker.\nForetell {R} (During your turn, you may pay {2} and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)"
Murder,3.0,['B'],['B'],None,['Instant'],None,Common,CLB,None,None,None,Destroy target creature.
Intellect Devourer,4.0,['B'],['B'],None,['Creature'],['Horror'],Rare,CLB,2,4,None,"Devour Intellect — When Intellect Devourer enters the battlefield, each opponent exiles a card from their hand until Intellect Devourer leaves the battlefield.\nBody Thief — You may play lands and cast spells from among cards exiled with Intellect Devourer. If you cast a spell this way, you may spend mana as though it were mana of any color to cast it."
Black Market Connections,3.0,['B'],['B'],None,['Enchantment'],None,Rare,CLB,None,None,None,"At the beginning of your precombat main phase, choose one or more —\n• Sell Contraband — Create a Treasure token. You lose 1 life.\n• Buy Information — Draw a card. You lose 2 life.\n• Hire a Mercenary — Create a 3/2 colorless Shapeshifter creature token with changeling. You lose 3 life. (It has every creature type.)"
Hezrou // Demonic Stench,7.0,['B'],['B'],None,['Creature'],"['Frog', 'Demon']",Common,CLB,6,6,None,"Whenever one or more creatures you control become blocked, each blocking creature gets -1/-1 until end of turn."
Reflections of Littjara,5.0,['U'],['U'],None,['Enchantment'],None,Rare,CLB,None,None,None,"As Reflections of Littjara enters the battlefield, choose a creature type.\nWhenever you cast a spell of the chosen type, copy that spell. (A copy of a permanent spell becomes a token.)"
Hornet Queen,7.0,['G'],['G'],None,['Creature'],['Insect'],Rare,CLB,2,2,None,"Flying, deathtouch\nWhen Hornet Queen enters the battlefield, create four 1/1 green Insect creature tokens with flying and deathtouch."
"Zellix, Sanity Flayer",3.0,['U'],['U'],['Legendary'],['Creature'],['Horror'],Mythic,CLB,2,3,None,"Hive Mind — Whenever a player mills one or more creature cards, you create a 1/1 black Horror creature token.\n{1}, {T}: Target player mills three cards.\nChoose a Background (You can have a Background as a second commander.)"
Ghastly Death Tyrant,6.0,['B'],['B'],None,['Creature'],"['Beholder', 'Skeleton']",Common,CLB,6,5,None,"When Ghastly Death Tyrant enters the battlefield, choose one —\n• Disintegration Ray — Destroy target enchantment an opponent controls. You lose life equal to its mana value.\n• Death Ray — Creatures you control gain deathtouch until end of turn."
Psionic Ritual,6.0,['U'],['U'],None,['Sorcery'],None,Rare,CLB,None,None,None,"Replicate—Tap an untapped Horror you control. (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)\nExile target instant or sorcery card from a graveyard and copy it. You may cast the copy without paying its mana cost.\nExile Psionic Ritual."
Elder Brain,7.0,['B'],['B'],None,['Creature'],['Horror'],Rare,CLB,6,6,None,"Menace\nWhenever Elder Brain attacks a player, exile all cards from that player's hand, then they draw that many cards. You may play lands and cast spells from among the exiled cards for as long as they remain exiled. If you cast a spell this way, you may spend mana as though it were mana of any color to cast it."
Pursued Whale,7.0,['U'],['U'],None,['Creature'],['Whale'],Rare,CLB,8,8,None,"When Pursued Whale enters the battlefield, each opponent creates a 1/1 red Pirate creature token with ""This creature can't block"" and ""Creatures you control attack each combat if able.""\nSpells your opponents cast that target Pursued Whale cost {3} more to cast."
Cultist of the Absolute,1.0,['B'],['B'],['Legendary'],['Enchantment'],['Background'],Rare,CLB,None,None,None,"Commander creatures you own get +3/+3 and have flying, deathtouch, ""Ward—Pay 3 life,"" and ""At the beginning of your upkeep, sacrifice a creature."""
Curse of Opulence,1.0,['R'],['R'],None,['Enchantment'],"['Aura', 'Curse']",Uncommon,CLB,None,None,None,"Enchant player\nWhenever enchanted player is attacked, create a Gold token. Each opponent attacking that player does the same. (A Gold token is an artifact with ""Sacrifice this artifact: Add one mana of any color."")"
Cloudkill,6.0,['B'],['B'],None,['Sorcery'],None,Uncommon,CLB,None,None,None,"All creatures get -X/-X until end of turn, where X is the greatest mana value of a commander you own on the battlefield or in the command zone."
Mocking Doppelganger,4.0,['U'],['U'],None,['Creature'],['Shapeshifter'],Rare,CLB,0,0,None,"Flash\nYou may have Mocking Doppelganger enter the battlefield as a copy of a creature an opponent controls, except it has ""Other creatures with the same name as this creature are goaded."" (They attack each combat if able and attack a player other than you if able.)"
Cast Down,2.0,['B'],['B'],None,['Instant'],None,Uncommon,CLB,None,None,None,Destroy target nonlegendary creature.
Pull from Tomorrow,2.0,['U'],['U'],None,['Instant'],None,Rare,CLB,None,None,None,"Draw X cards, then discard a card."
Bonecaller Cleric,2.0,['B'],['B'],None,['Creature'],"['Human', 'Cleric']",Uncommon,CLB,2,1,None,"{3}{B}, Sacrifice Bonecaller Cleric: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery."
Beanstalk Giant // Fertile Footsteps,7.0,['G'],['G'],None,['Creature'],['Giant'],Uncommon,CLB,*,*,None,Beanstalk Giant's power and toughness are each equal to the number of lands you control.
Atrocious Experiment,3.0,['B'],['B'],None,['Sorcery'],None,Common,CLB,None,None,None,"Target player mills two cards, draws two cards, and loses 2 life. (To mill a card, a player puts the top card of their library into their graveyard.)"
Propaganda,3.0,['U'],['U'],None,['Enchantment'],None,Uncommon,CLB,None,None,None,Creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.
Arms of Hadar,4.0,['B'],['B'],None,['Sorcery'],None,Common,CLB,None,None,None,Creatures target player controls get -2/-2 until end of turn.
Grell Philosopher,3.0,['U'],['U'],None,['Creature'],"['Horror', 'Wizard']",Rare,CLB,1,4,None,"Aberrant Tinkering — When Grell Philosopher enters the battlefield and at the beginning of your upkeep, each Horror you control gains all activated abilities of target artifact an opponent controls until end of turn. You may spend blue mana as though it were mana of any color to activate those abilities."
Armor of Shadows,1.0,['B'],['B'],None,['Instant'],None,Common,CLB,None,None,None,"Until end of turn, target creature gets +1/+0 and gains indestructible. (Damage and effects that say ""destroy"" don't destroy it.)"
Chaos Warp,3.0,['R'],['R'],None,['Instant'],None,Rare,CLB,None,None,None,"The owner of target permanent shuffles it into their library, then reveals the top card of their library. If it's a permanent card, they put it onto the battlefield."
Ambition's Cost,4.0,['B'],['B'],None,['Sorcery'],None,Uncommon,CLB,None,None,None,You draw three cards and you lose 3 life.
Endless Evil,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Rare,CLB,None,None,None,"Enchant creature you control\nAt the beginning of your upkeep, create a token that's a copy of enchanted creature, except the token is 1/1.\nWhen enchanted creature dies, if that creature was a Horror, return Endless Evil to its owner's hand."
Altar of Bhaal // Bone Offering,2.0,['B'],['B'],None,['Artifact'],None,Rare,CLB,None,None,None,"{2}{B}, {T}, Exile a creature you control: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery."
Clan Crafter,2.0,['U'],['U'],['Legendary'],['Enchantment'],['Background'],Mythic,CLB,None,None,None,"Commander creatures you own have ""{2}, Sacrifice an artifact: Put a +1/+1 counter on this creature and draw a card."""
Agent of the Iron Throne,3.0,['B'],['B'],['Legendary'],['Enchantment'],['Background'],Uncommon,CLB,None,None,None,"Commander creatures you own have ""Whenever an artifact or creature you control is put into a graveyard from the battlefield, each opponent loses 1 life."""
Overcharged Amalgam,4.0,['U'],['U'],None,['Creature'],"['Zombie', 'Horror']",Rare,CLB,3,3,None,"Flash\nFlying\nExploit (When this creature enters the battlefield, you may sacrifice a creature.)\nWhen Overcharged Amalgam exploits a creature, counter target spell, activated ability, or triggered ability."
Astral Dragon,8.0,['U'],['U'],None,['Creature'],['Dragon'],Rare,CLB,4,4,None,"Flying\nProject Image — When Astral Dragon enters the battlefield, create two tokens that are copies of target noncreature permanent, except they're 3/3 Dragon creatures in addition to their other types, and they have flying."
Wizards of Thay,4.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Rare,CLB,3,3,None,"Myriad (Whenever this creature attacks, for each opponent other than defending player, you may create a token that's a copy of this creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)\nInstant and sorcery spells you cast cost {1} less to cast.\nYou may cast sorcery spells as though they had flash."
Managorger Hydra,3.0,['G'],['G'],None,['Creature'],['Hydra'],Rare,CLB,1,1,None,"Trample\nWhenever a player casts a spell, put a +1/+1 counter on Managorger Hydra."
Winter Eladrin,3.0,['U'],['U'],None,['Creature'],"['Faerie', 'Elf', 'Wizard']",Common,CLB,2,2,None,"Gust of Wind — When Winter Eladrin enters the battlefield, return up to one other target creature to its owner's hand."
Chaos Dragon,3.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,CLB,4,4,None,"Flying, haste\nChaos Dragon attacks each combat if able.\nAt the beginning of combat on your turn, each player rolls a d20. If one or more opponents had the highest result, Chaos Dragon can't attack those players or planeswalkers they control this combat."
Tymora's Invoker,2.0,['U'],['U'],None,['Creature'],"['Orc', 'Rogue']",Common,CLB,1,3,None,Sleight of Hand — {8}: Draw two cards.
Mind Flayer,5.0,['U'],['U'],None,['Creature'],['Horror'],Rare,CLB,3,3,None,"Dominate Monster — When Mind Flayer enters the battlefield, gain control of target creature for as long as you control Mind Flayer."
Aboleth Spawn,3.0,['U'],['U'],None,['Creature'],"['Fish', 'Horror']",Rare,CLB,2,3,None,"Flash\nWard {2}\nProbing Telepathy — Whenever a creature entering the battlefield under an opponent's control causes a triggered ability of that creature to trigger, you may copy that ability. You may choose new targets for the copy."
Sea Hag // Aquatic Ingress,5.0,['U'],['U'],None,['Creature'],['Hag'],Common,CLB,3,5,None,"When Sea Hag enters the battlefield, creatures your opponents control get -4/-0 until end of turn."
Midnight Clock,3.0,['U'],['U'],None,['Artifact'],None,Rare,CLB,None,None,None,"{T}: Add {U}.\n{2}{U}: Put an hour counter on Midnight Clock.\nAt the beginning of each upkeep, put an hour counter on Midnight Clock.\nWhen the twelfth hour counter is put on Midnight Clock, shuffle your hand and graveyard into your library, then draw seven cards. Exile Midnight Clock."
Sapphire Dragon // Psionic Pulse,7.0,['U'],['U'],None,['Creature'],['Dragon'],Uncommon,CLB,5,6,None,"Flying\nWhenever Sapphire Dragon attacks or blocks, scry 2."
