Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
"Yorvo, Lord of Garenbrig",3.0,['G'],['G'],['Legendary'],['Creature'],"['Giant', 'Noble']",Rare,PELD,0,0,None,"Yorvo, Lord of Garenbrig enters the battlefield with four +1/+1 counters on it.\nWhenever another green creature enters the battlefield under your control, put a +1/+1 counter on Yorvo. Then if that creature's power is greater than Yorvo's power, put another +1/+1 counter on Yorvo."
Oathsworn Knight,3.0,['B'],['B'],None,['Creature'],"['Human', 'Knight']",Rare,PELD,0,0,None,"Oathsworn Knight enters the battlefield with four +1/+1 counters on it.\nOathsworn Knight attacks each combat if able.\nIf damage would be dealt to Oathsworn Knight while it has a +1/+1 counter on it, prevent that damage and remove a +1/+1 counter from it."
Irencrag Pyromancer,3.0,['R'],['R'],None,['Creature'],"['Human', 'Wizard']",Rare,PELD,0,4,None,"Whenever you draw your second card each turn, Irencrag Pyromancer deals 3 damage to any target."
Dance of the Manse,2.0,"['U', 'W']","['U', 'W']",None,['Sorcery'],None,Rare,PELD,None,None,None,"Return up to X target artifact and/or non-Aura enchantment cards each with mana value X or less from your graveyard to the battlefield. If X is 6 or more, those permanents are 4/4 creatures in addition to their other types."
"Ayara, First of Locthwain",3.0,['B'],['B'],['Legendary'],['Creature'],"['Elf', 'Noble']",Rare,PELD,2,3,None,"Whenever Ayara, First of Locthwain or another black creature enters the battlefield under your control, each opponent loses 1 life and you gain 1 life.\n{T}, Sacrifice another black creature: Draw a card."
Fae of Wishes // Granted,2.0,['U'],['U'],None,['Creature'],"['Faerie', 'Wizard']",Rare,PELD,1,4,None,"Flying\n{1}{U}, Discard two cards: Return Fae of Wishes to its owner's hand."
Stolen by the Fae,2.0,['U'],['U'],None,['Sorcery'],None,Rare,PELD,None,None,None,Return target creature with mana value X to its owner's hand. You create X 1/1 blue Faerie creature tokens with flying.
Irencrag Feat,4.0,['R'],['R'],None,['Sorcery'],None,Rare,PELD,None,None,None,Add seven {R}. You can cast only one more spell this turn.
Bonecrusher Giant // Stomp,3.0,['R'],['R'],None,['Creature'],['Giant'],Rare,PELD,4,3,None,"Whenever Bonecrusher Giant becomes the target of a spell, Bonecrusher Giant deals 2 damage to that spell's controller."
Witch's Vengeance,3.0,['B'],['B'],None,['Sorcery'],None,Rare,PELD,None,None,None,Creatures of the creature type of your choice get -3/-3 until end of turn.
Mirrormade,3.0,['U'],['U'],None,['Enchantment'],None,Rare,PELD,None,None,None,You may have Mirrormade enter the battlefield as a copy of any artifact or enchantment on the battlefield.
The Great Henge,9.0,['G'],['G'],['Legendary'],['Artifact'],None,Mythic,PELD,None,None,None,"This spell costs {X} less to cast, where X is the greatest power among creatures you control.\n{T}: Add {G}{G}. You gain 2 life.\nWhenever a nontoken creature enters the battlefield under your control, put a +1/+1 counter on it and draw a card."
Fabled Passage,0.0,None,None,None,['Land'],None,Rare,PELD,None,None,None,"{T}, Sacrifice Fabled Passage: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. Then if you control four or more lands, untap that land."
The Cauldron of Eternity,12.0,['B'],['B'],['Legendary'],['Artifact'],None,Mythic,PELD,None,None,None,"This spell costs {2} less to cast for each creature card in your graveyard.\nWhenever a creature you control dies, put it on the bottom of its owner's library.\n{2}{B}, {T}, Pay 2 life: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery."
Murderous Rider // Swift End,3.0,['B'],['B'],None,['Creature'],"['Zombie', 'Knight']",Rare,PELD,2,3,None,"Lifelink\nWhen Murderous Rider dies, put it on the bottom of its owner's library."
Wicked Wolf,4.0,['G'],['G'],None,['Creature'],['Wolf'],Rare,PELD,3,3,None,"When Wicked Wolf enters the battlefield, it fights up to one target creature you don't control.\nSacrifice a Food: Put a +1/+1 counter on Wicked Wolf. It gains indestructible until end of turn. Tap it."
"Emry, Lurker of the Loch",3.0,['U'],['U'],['Legendary'],['Creature'],"['Merfolk', 'Wizard']",Rare,PELD,1,2,None,"This spell costs {1} less to cast for each artifact you control.\nWhen Emry, Lurker of the Loch enters the battlefield, mill four cards.\n{T}: Choose target artifact card in your graveyard. You may cast that card this turn. (You still pay its costs. Timing rules still apply.)"
Castle Vantress,0.0,None,['U'],None,['Land'],None,Rare,PELD,None,None,None,"Castle Vantress enters the battlefield tapped unless you control an Island.\n{T}: Add {U}.\n{2}{U}{U}, {T}: Scry 2."
Clackbridge Troll,5.0,['B'],['B'],None,['Creature'],['Troll'],Rare,PELD,8,8,None,"Trample, haste\nWhen Clackbridge Troll enters the battlefield, target opponent creates three 0/1 white Goat creature tokens.\nAt the beginning of combat on your turn, any opponent may sacrifice a creature. If a player does, tap Clackbridge Troll, you gain 3 life, and you draw a card."
Midnight Clock,3.0,['U'],['U'],None,['Artifact'],None,Rare,PELD,None,None,None,"{T}: Add {U}.\n{2}{U}: Put an hour counter on Midnight Clock.\nAt the beginning of each upkeep, put an hour counter on Midnight Clock.\nWhen the twelfth hour counter is put on Midnight Clock, shuffle your hand and graveyard into your library, then draw seven cards. Exile Midnight Clock."
Brazen Borrower // Petty Theft,3.0,['U'],['U'],None,['Creature'],"['Faerie', 'Rogue']",Mythic,PELD,3,1,None,Flash\nFlying\nBrazen Borrower can block only creatures with flying.
Castle Locthwain,0.0,None,['B'],None,['Land'],None,Rare,PELD,None,None,None,"Castle Locthwain enters the battlefield tapped unless you control a Swamp.\n{T}: Add {B}.\n{1}{B}{B}, {T}: Draw a card, then you lose life equal to the number of cards in your hand."
Wildborn Preserver,2.0,['G'],['G'],None,['Creature'],"['Elf', 'Archer']",Rare,PELD,2,2,None,"Flash\nReach\nWhenever another non-Human creature enters the battlefield under your control, you may pay {X}. When you do, put X +1/+1 counters on Wildborn Preserver."
Worthy Knight,2.0,['W'],['W'],None,['Creature'],"['Human', 'Knight']",Rare,PELD,2,2,None,"Whenever you cast a Knight spell, create a 1/1 white Human creature token."
Lovestruck Beast // Heart's Desire,3.0,['G'],['G'],None,['Creature'],"['Beast', 'Noble']",Rare,PELD,5,5,None,Lovestruck Beast can't attack unless you control a 1/1 creature.
Once Upon a Time,2.0,['G'],['G'],None,['Instant'],None,Rare,PELD,None,None,None,"If this spell is the first spell you've cast this game, you may cast it without paying its mana cost.\nLook at the top five cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
Blacklance Paragon,2.0,['B'],['B'],None,['Creature'],"['Human', 'Knight']",Rare,PELD,3,1,None,"Flash\nWhen Blacklance Paragon enters the battlefield, target Knight gains deathtouch and lifelink until end of turn."
Return of the Wildspeaker,5.0,['G'],['G'],None,['Instant'],None,Rare,PELD,None,None,None,Choose one —\n• Draw cards equal to the greatest power among non-Human creatures you control.\n• Non-Human creatures you control get +3/+3 until end of turn.
Castle Garenbrig,0.0,None,['G'],None,['Land'],None,Rare,PELD,None,None,None,"Castle Garenbrig enters the battlefield tapped unless you control a Forest.\n{T}: Add {G}.\n{2}{G}{G}, {T}: Add six {G}. Spend this mana only to cast creature spells or activate abilities of creatures."
Questing Beast,4.0,['G'],['G'],['Legendary'],['Creature'],['Beast'],Mythic,PELD,4,4,None,"Vigilance, deathtouch, haste\nQuesting Beast can't be blocked by creatures with power 2 or less.\nCombat damage that would be dealt by creatures you control can't be prevented.\nWhenever Questing Beast deals combat damage to an opponent, it deals that much damage to target planeswalker that player controls."
Castle Embereth,0.0,None,['R'],None,['Land'],None,Rare,PELD,None,None,None,"Castle Embereth enters the battlefield tapped unless you control a Mountain.\n{T}: Add {R}.\n{1}{R}{R}, {T}: Creatures you control get +1/+0 until end of turn."
Fires of Invention,4.0,['R'],['R'],None,['Enchantment'],None,Rare,PELD,None,None,None,You can cast spells only during your turn and you can cast no more than two spells each turn.\nYou may cast spells with mana value less than or equal to the number of lands you control without paying their mana costs.
Realm-Cloaked Giant // Cast Off,7.0,['W'],['W'],None,['Creature'],['Giant'],Mythic,PELD,7,7,None,Vigilance
Gilded Goose,1.0,['G'],['G'],None,['Creature'],['Bird'],Rare,PELD,0,2,None,"Flying\nWhen Gilded Goose enters the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")\n{1}{G}, {T}: Create a Food token.\n{T}, Sacrifice a Food: Add one mana of any color."
Vantress Gargoyle,2.0,['U'],['U'],None,"['Artifact', 'Creature']",['Gargoyle'],Rare,PELD,5,4,None,Flying\nVantress Gargoyle can't attack unless defending player has seven or more cards in their graveyard.\nVantress Gargoyle can't block unless you have four or more cards in hand.\n{T}: Each player mills a card.
"Linden, the Steadfast Queen",3.0,['W'],['W'],['Legendary'],['Creature'],"['Human', 'Noble']",Rare,PELD,3,3,None,"Vigilance\nWhenever a white creature you control attacks, you gain 1 life."
Wishclaw Talisman,2.0,['B'],['B'],None,['Artifact'],None,Rare,PELD,None,None,None,"Wishclaw Talisman enters the battlefield with three wish counters on it.\n{1}, {T}, Remove a wish counter from Wishclaw Talisman: Search your library for a card, put it into your hand, then shuffle. An opponent gains control of Wishclaw Talisman. Activate only during your turn."
Castle Ardenvale,0.0,None,['W'],None,['Land'],None,Rare,PELD,None,None,None,"Castle Ardenvale enters the battlefield tapped unless you control a Plains.\n{T}: Add {W}.\n{2}{W}{W}, {T}: Create a 1/1 white Human creature token."
Harmonious Archon,6.0,['W'],['W'],None,['Creature'],['Archon'],Mythic,PELD,4,5,None,"Flying\nNon-Archon creatures have base power and toughness 3/3.\nWhen Harmonious Archon enters the battlefield, create two 1/1 white Human creature tokens."
Stonecoil Serpent,0.0,None,None,None,"['Artifact', 'Creature']",['Snake'],Rare,PELD,0,0,None,"Reach, trample, protection from multicolored\nStonecoil Serpent enters the battlefield with X +1/+1 counters on it."
Hushbringer,2.0,['W'],['W'],None,['Creature'],['Faerie'],Rare,PELD,1,2,None,"Flying, lifelink\nCreatures entering the battlefield or dying don't cause abilities to trigger."
Happily Ever After,3.0,['W'],['W'],None,['Enchantment'],None,Rare,PELD,None,None,None,"When Happily Ever After enters the battlefield, each player gains 5 life and draws a card.\nAt the beginning of your upkeep, if there are five colors among permanents you control, there are six or more card types among permanents you control and/or cards in your graveyard, and your life total is greater than or equal to your starting life total, you win the game."
Sorcerous Spyglass,2.0,None,None,None,['Artifact'],None,Rare,PELD,None,None,None,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities."
Stormfist Crusader,2.0,"['B', 'R']","['B', 'R']",None,['Creature'],"['Human', 'Knight']",Rare,PELD,2,2,None,"Menace\nAt the beginning of your upkeep, each player draws a card and loses 1 life."
Charming Prince,2.0,['W'],['W'],None,['Creature'],"['Human', 'Noble']",Rare,PELD,2,2,None,"When Charming Prince enters the battlefield, choose one —\n• Scry 2.\n• You gain 3 life.\n• Exile another target creature you own. Return it to the battlefield under your control at the beginning of the next end step."
Giant Killer // Chop Down,1.0,['W'],['W'],None,['Creature'],"['Human', 'Peasant']",Rare,PELD,1,2,None,"{1}{W}, {T}: Tap target creature."
Acclaimed Contender,3.0,['W'],['W'],None,['Creature'],"['Human', 'Knight']",Rare,PELD,3,3,None,"When Acclaimed Contender enters the battlefield, if you control another Knight, look at the top five cards of your library. You may reveal a Knight, Aura, Equipment, or legendary artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
The Circle of Loyalty,6.0,['W'],['W'],['Legendary'],['Artifact'],None,Mythic,PELD,None,None,None,"This spell costs {1} less to cast for each Knight you control.\nCreatures you control get +1/+1.\nWhenever you cast a legendary spell, create a 2/2 white Knight creature token with vigilance.\n{3}{W}, {T}: Create a 2/2 white Knight creature token with vigilance."
Fervent Champion,1.0,['R'],['R'],None,['Creature'],"['Human', 'Knight']",Rare,PELD,1,1,None,"First strike, haste\nWhenever Fervent Champion attacks, another target attacking Knight you control gets +1/+0 until end of turn.\nEquip abilities you activate that target Fervent Champion cost {3} less to activate."
The Royal Scions,3.0,"['R', 'U']","['R', 'U']",['Legendary'],['Planeswalker'],"['Will', 'Rowan']",Mythic,PELD,None,None,5,"[+1]: Draw a card, then discard a card.\n[+1]: Target creature gets +2/+0 and gains first strike and trample until end of turn.\n[−8]: Draw four cards. When you do, The Royal Scions deals damage to any target equal to the number of cards in your hand."
Outlaws' Merriment,4.0,"['R', 'W']","['R', 'W']",None,['Enchantment'],None,Mythic,PELD,None,None,None,"At the beginning of your upkeep, choose one at random. Create a red and white creature token with those characteristics.\n• 3/1 Human Warrior with trample and haste.\n• 2/1 Human Cleric with lifelink and haste.\n• 1/2 Human Rogue with haste and ""When this creature enters the battlefield, it deals 1 damage to any target."""
"Oko, Thief of Crowns",3.0,"['G', 'U']","['G', 'U']",['Legendary'],['Planeswalker'],['Oko'],Mythic,PELD,None,None,4,"[+2]: Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")\n[+1]: Target artifact or creature loses all abilities and becomes a green Elk creature with base power and toughness 3/3.\n[−5]: Exchange control of target artifact or creature you control and target creature an opponent controls with power 3 or less."
Feasting Troll King,6.0,['G'],['G'],None,['Creature'],"['Troll', 'Noble']",Rare,PELD,7,6,None,"Vigilance, trample\nWhen Feasting Troll King enters the battlefield, if you cast it from your hand, create three Food tokens. (They're artifacts with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")\nSacrifice three Foods: Return Feasting Troll King from your graveyard to the battlefield. Activate only during your turn."
