Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Air Elemental,5.0,['U'],['U'],None,['Creature'],['Elemental'],Uncommon,DD2,4,4,None,Flying
Rakdos Pit Dragon,4.0,['R'],['R'],None,['Creature'],['Dragon'],Rare,DD2,3,3,None,{R}{R}: Rakdos Pit Dragon gains flying until end of turn.\n{R}: Rakdos Pit Dragon gets +1/+0 until end of turn.\nHellbent — Rakdos Pit Dragon has double strike as long as you have no cards in hand.
Riftwing Cloudskate,5.0,['U'],['U'],None,['Creature'],['Illusion'],Uncommon,DD2,2,2,None,"Flying\nWhen Riftwing Cloudskate enters the battlefield, return target permanent to its owner's hand.\nSuspend 3—{1}{U} (Rather than cast this card from your hand, you may pay {1}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)"
Furnace Whelp,4.0,['R'],['R'],None,['Creature'],['Dragon'],Uncommon,DD2,2,2,None,Flying\n{R}: Furnace Whelp gets +1/+0 until end of turn.
Spire Golem,6.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Common,DD2,2,4,None,Affinity for Islands (This spell costs {1} less to cast for each Island you control.)\nFlying
Flametongue Kavu,4.0,['R'],['R'],None,['Creature'],['Kavu'],Uncommon,DD2,4,2,None,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature."
Guile,6.0,['U'],['U'],None,['Creature'],"['Elemental', 'Incarnation']",Rare,DD2,6,6,None,"Guile can't be blocked except by three or more creatures.\nIf a spell or ability you control would counter a spell, instead exile that spell and you may play that card without paying its mana cost.\nWhen Guile is put into a graveyard from anywhere, shuffle it into its owner's library."
Inner-Flame Acolyte,3.0,['R'],['R'],None,['Creature'],"['Elemental', 'Shaman']",Common,DD2,2,2,None,"When Inner-Flame Acolyte enters the battlefield, target creature gets +2/+0 and gains haste until end of turn.\nEvoke {R} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)"
Mulldrifter,5.0,['U'],['U'],None,['Creature'],['Elemental'],Common,DD2,2,2,None,"Flying\nWhen Mulldrifter enters the battlefield, draw two cards.\nEvoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)"
Flamewave Invoker,3.0,['R'],['R'],None,['Creature'],"['Goblin', 'Mutant']",Uncommon,DD2,2,2,None,{7}{R}: Flamewave Invoker deals 5 damage to target player or planeswalker.
Waterspout Djinn,4.0,['U'],['U'],None,['Creature'],['Djinn'],Uncommon,DD2,4,4,None,"Flying\nAt the beginning of your upkeep, sacrifice Waterspout Djinn unless you return an untapped Island you control to its owner's hand."
Slith Firewalker,2.0,['R'],['R'],None,['Creature'],['Slith'],Uncommon,DD2,1,1,None,"Haste\nWhenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it."
Pyre Charger,2.0,['R'],['R'],None,['Creature'],"['Elemental', 'Warrior']",Uncommon,DD2,1,1,None,Haste\n{R}: Pyre Charger gets +1/+0 until end of turn.
Fledgling Mawcor,4.0,['U'],['U'],None,['Creature'],['Beast'],Uncommon,DD2,2,2,None,Flying\n{T}: Fledgling Mawcor deals 1 damage to any target.\nMorph {U}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Ophidian,3.0,['U'],['U'],None,['Creature'],['Snake'],Common,DD2,1,3,None,"Whenever Ophidian attacks and isn't blocked, you may draw a card. If you do, Ophidian assigns no combat damage this turn."
Soulbright Flamekin,2.0,['R'],['R'],None,['Creature'],"['Elemental', 'Shaman']",Common,DD2,2,1,None,"{2}: Target creature gains trample until end of turn. If this is the third time this ability has resolved this turn, you may add {R}{R}{R}{R}{R}{R}{R}{R}."
Man-o'-War,3.0,['U'],['U'],None,['Creature'],['Jellyfish'],Common,DD2,2,2,None,"When Man-o'-War enters the battlefield, return target creature to its owner's hand."
Fireslinger,2.0,['R'],['R'],None,['Creature'],"['Human', 'Wizard']",Common,DD2,1,1,None,{T}: Fireslinger deals 1 damage to any target and 1 damage to you.
Bottle Gnomes,3.0,None,None,None,"['Artifact', 'Creature']",['Gnome'],Uncommon,DD2,1,3,None,Sacrifice Bottle Gnomes: You gain 3 life.
Flamekin Brawler,1.0,['R'],['R'],None,['Creature'],"['Elemental', 'Warrior']",Common,DD2,0,2,None,{R}: Flamekin Brawler gets +1/+0 until end of turn.
Martyr of Frost,1.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,DD2,1,1,None,"{2}, Reveal X blue cards from your hand, Sacrifice Martyr of Frost: Counter target spell unless its controller pays {X}."
Willbender,2.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,DD2,1,2,None,"Morph {1}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Willbender is turned face up, change the target of target spell or ability with a single target."
Chandra Nalaar,5.0,['R'],['R'],['Legendary'],['Planeswalker'],['Chandra'],Mythic,DD2,None,None,6,[+1]: Chandra Nalaar deals 1 damage to target player or planeswalker.\n[−X]: Chandra Nalaar deals X damage to target creature.\n[−8]: Chandra Nalaar deals 10 damage to target player or planeswalker and each creature that player or that planeswalker's controller controls.
Jace Beleren,3.0,['U'],['U'],['Legendary'],['Planeswalker'],['Jace'],Mythic,DD2,None,None,3,[+2]: Each player draws a card.\n[−1]: Target player draws a card.\n[−10]: Target player mills twenty cards.
Wall of Deceit,2.0,['U'],['U'],None,['Creature'],['Wall'],Uncommon,DD2,0,5,None,Defender (This creature can't attack.)\n{3}: Turn Wall of Deceit face down.\nMorph {U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,DD2,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,DD2,None,None,None,({T}: Add {U}.)
Voidmage Apprentice,2.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,DD2,1,1,None,"Morph {2}{U}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Voidmage Apprentice is turned face up, counter target spell."
Fathom Seer,2.0,['U'],['U'],None,['Creature'],['Illusion'],Common,DD2,1,3,None,"Morph—Return two Islands you control to their owner's hand. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Fathom Seer is turned face up, draw two cards."
