Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Deadwood Treefolk,6.0,['G'],['G'],None,['Creature'],['Treefolk'],Uncommon,PLC,3,6,None,"Vanishing 3 (This creature enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nWhen Deadwood Treefolk enters or leaves the battlefield, return another target creature card from your graveyard to your hand."
Big Game Hunter,3.0,['B'],['B'],None,['Creature'],"['Human', 'Rebel', 'Assassin']",Uncommon,PLC,1,1,None,"When Big Game Hunter enters the battlefield, destroy target creature with power 4 or greater. It can't be regenerated.\nMadness {B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Citanul Woodreaders,3.0,['G'],['G'],None,['Creature'],"['Human', 'Druid']",Common,PLC,1,4,None,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)\nWhen Citanul Woodreaders enters the battlefield, if it was kicked, draw two cards."
Merfolk Thaumaturgist,3.0,['U'],['U'],None,['Creature'],"['Merfolk', 'Wizard']",Common,PLC,1,2,None,{T}: Switch target creature's power and toughness until end of turn.
Shivan Wumpus,4.0,['R'],['R'],None,['Creature'],['Beast'],Rare,PLC,6,6,None,"Trample\nWhen Shivan Wumpus enters the battlefield, any player may sacrifice a land. If a player does, put Shivan Wumpus on top of its owner's library."
Piracy Charm,1.0,['U'],['U'],None,['Instant'],None,Common,PLC,None,None,None,Choose one —\n• Target creature gains islandwalk until end of turn. (It can't be blocked as long as defending player controls an Island.)\n• Target creature gets +2/-1 until end of turn.\n• Target player discards a card.
Ana Battlemage,3.0,['G'],"['B', 'G', 'U']",None,['Creature'],"['Human', 'Wizard']",Uncommon,PLC,2,2,None,"Kicker {2}{U} and/or {1}{B} (You may pay an additional {2}{U} and/or {1}{B} as you cast this spell.)\nWhen Ana Battlemage enters the battlefield, if it was kicked with its {2}{U} kicker, target player discards three cards.\nWhen Ana Battlemage enters the battlefield, if it was kicked with its {1}{B} kicker, tap target untapped creature and that creature deals damage equal to its power to its controller."
Primal Plasma,4.0,['U'],['U'],None,['Creature'],"['Elemental', 'Shapeshifter']",Common,PLC,*,*,None,"As Primal Plasma enters the battlefield, it becomes your choice of a 3/3 creature, a 2/2 creature with flying, or a 1/6 creature with defender."
Pyrohemia,4.0,['R'],['R'],None,['Enchantment'],None,Uncommon,PLC,None,None,None,"At the beginning of the end step, if no creatures are on the battlefield, sacrifice Pyrohemia.\n{R}: Pyrohemia deals 1 damage to each creature and each player."
Wistful Thinking,3.0,['U'],['U'],None,['Sorcery'],None,Common,PLC,None,None,None,"Target player draws two cards, then discards four cards."
Skirk Shaman,3.0,['R'],['R'],None,['Creature'],"['Goblin', 'Shaman']",Common,PLC,2,2,None,Skirk Shaman can't be blocked except by artifact creatures and/or red creatures.
Venarian Glimmer,1.0,['U'],['U'],None,['Instant'],None,Uncommon,PLC,None,None,None,Target player reveals their hand. You choose a nonland card with mana value X or less from it. That player discards that card.
Simian Spirit Guide,3.0,['R'],['R'],None,['Creature'],"['Ape', 'Spirit']",Common,PLC,2,2,None,Exile Simian Spirit Guide from your hand: Add {R}.
Veiling Oddity,4.0,['U'],['U'],None,['Creature'],['Illusion'],Common,PLC,2,3,None,"Suspend 4—{1}{U} (Rather than cast this card from your hand, you may pay {1}{U} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)\nWhen the last time counter is removed from Veiling Oddity while it's exiled, creatures can't be blocked this turn."
Timebender,1.0,['U'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,PLC,1,1,None,"Morph {U}\nWhen Timebender is turned face up, choose one —\n• Remove two time counters from target permanent or suspended card.\n• Put two time counters on target permanent with a time counter on it or suspended card."
Prodigal Pyromancer,3.0,['R'],['R'],None,['Creature'],"['Human', 'Wizard']",Common,PLC,1,1,None,{T}: Prodigal Pyromancer deals 1 damage to any target.
Retether,4.0,['W'],['W'],None,['Sorcery'],None,Rare,PLC,None,None,None,Return each Aura card from your graveyard to the battlefield. Only creatures can be enchanted this way. (Aura cards that can't enchant a creature on the battlefield remain in your graveyard.)
Magus of the Tabernacle,4.0,['W'],['W'],None,['Creature'],"['Human', 'Wizard']",Rare,PLC,2,6,None,"All creatures have ""At the beginning of your upkeep, sacrifice this creature unless you pay {1}."""
Reality Acid,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,PLC,None,None,None,"Enchant permanent\nVanishing 3 (This Aura enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nWhen Reality Acid leaves the battlefield, enchanted permanent's controller sacrifices it."
Molten Firebird,5.0,['R'],['R'],None,['Creature'],['Phoenix'],Rare,PLC,2,2,None,"Flying\nWhen Molten Firebird dies, return it to the battlefield under its owner's control at the beginning of the next end step and you skip your next draw step.\n{4}{R}: Exile Molten Firebird."
Dormant Sliver,4.0,"['G', 'U']","['G', 'U']",None,['Creature'],['Sliver'],Uncommon,PLC,2,2,None,"All Sliver creatures have defender.\nAll Slivers have ""When this permanent enters the battlefield, draw a card."""
Dawn Charm,2.0,['W'],['W'],None,['Instant'],None,Common,PLC,None,None,None,Choose one —\n• Prevent all combat damage that would be dealt this turn.\n• Regenerate target creature.\n• Counter target spell that targets you.
Synchronous Sliver,5.0,['U'],['U'],None,['Creature'],['Sliver'],Common,PLC,3,3,None,All Sliver creatures have vigilance.
Brute Force,1.0,['R'],['R'],None,['Instant'],None,Common,PLC,None,None,None,Target creature gets +3/+3 until end of turn.
Mirri the Cursed,4.0,['B'],['B'],['Legendary'],['Creature'],"['Vampire', 'Cat']",Rare,PLC,3,2,None,"Flying, first strike, haste\nWhenever Mirri the Cursed deals combat damage to a creature, put a +1/+1 counter on Mirri the Cursed."
Blood Knight,2.0,['R'],['R'],None,['Creature'],"['Human', 'Knight']",Uncommon,PLC,2,2,None,"First strike, protection from white"
Stonecloaker,3.0,['W'],['W'],None,['Creature'],['Gargoyle'],Uncommon,PLC,3,2,None,"Flash\nFlying\nWhen Stonecloaker enters the battlefield, return a creature you control to its owner's hand.\nWhen Stonecloaker enters the battlefield, exile target card from a graveyard."
Timecrafting,1.0,['R'],['R'],None,['Instant'],None,Uncommon,PLC,None,None,None,Choose one —\n• Remove X time counters from target permanent or suspended card.\n• Put X time counters on target permanent with a time counter on it or suspended card.
Jodah's Avenger,6.0,['U'],['U'],None,['Creature'],['Shapeshifter'],Uncommon,PLC,4,4,None,"{0}: Until end of turn, Jodah's Avenger gets -1/-1 and gains your choice of double strike, protection from red, vigilance, or shadow. (A creature with shadow can block or be blocked by only creatures with shadow.)"
Lavacore Elemental,3.0,['R'],['R'],None,['Creature'],['Elemental'],Uncommon,PLC,5,3,None,"Vanishing 1 (This creature enters the battlefield with a time counter on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nWhenever a creature you control deals combat damage to a player, put a time counter on Lavacore Elemental."
Stingscourger,2.0,['R'],['R'],None,['Creature'],"['Goblin', 'Warrior']",Common,PLC,2,2,None,"Echo {3}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Stingscourger enters the battlefield, return target creature an opponent controls to its owner's hand."
Dreamscape Artist,2.0,['U'],['U'],None,['Creature'],"['Human', 'Spellshaper']",Common,PLC,1,1,None,"{2}{U}, {T}, Discard a card, Sacrifice a land: Search your library for up to two basic land cards, put them onto the battlefield, then shuffle."
Darkheart Sliver,2.0,"['B', 'G']","['B', 'G']",None,['Creature'],['Sliver'],Uncommon,PLC,2,2,None,"All Slivers have ""Sacrifice this permanent: You gain 3 life."""
Dismal Failure,4.0,['U'],['U'],None,['Instant'],None,Uncommon,PLC,None,None,None,Counter target spell. Its controller discards a card.
Needlepeak Spider,4.0,['R'],['R'],None,['Creature'],['Spider'],Common,PLC,4,2,None,Reach
Dichotomancy,9.0,['U'],['U'],None,['Sorcery'],None,Rare,PLC,None,None,None,"For each tapped nonland permanent target opponent controls, search that player's library for a card with the same name as that permanent. Put those cards onto the battlefield under your control, then that player shuffles.\nSuspend 3—{1}{U}{U} (Rather than cast this card from your hand, you may pay {1}{U}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
Magus of the Arena,6.0,['R'],['R'],None,['Creature'],"['Human', 'Wizard']",Rare,PLC,5,5,None,"{3}, {T}: Tap target creature you control and target creature of an opponent's choice they control. Those creatures fight each other. (Each deals damage equal to its power to the other.)"
"Braids, Conjurer Adept",4.0,['U'],['U'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,PLC,2,2,None,"At the beginning of each player's upkeep, that player may put an artifact, creature, or land card from their hand onto the battlefield."
Cautery Sliver,2.0,"['R', 'W']","['R', 'W']",None,['Creature'],['Sliver'],Uncommon,PLC,2,2,None,"All Slivers have ""{1}, Sacrifice this permanent: This permanent deals 1 damage to any target.""\nAll Slivers have ""{1}, Sacrifice this permanent: Prevent the next 1 damage that would be dealt to target player, planeswalker, or Sliver creature this turn."""
Body Double,5.0,['U'],['U'],None,['Creature'],['Shapeshifter'],Rare,PLC,0,0,None,You may have Body Double enter the battlefield as a copy of any creature card in a graveyard.
Firefright Mage,1.0,['R'],['R'],None,['Creature'],"['Goblin', 'Spellshaper']",Common,PLC,1,1,None,"{1}{R}, {T}, Discard a card: Target creature can't be blocked this turn except by artifact creatures and/or red creatures."
Auramancer's Guise,4.0,['U'],['U'],None,['Enchantment'],['Aura'],Uncommon,PLC,None,None,None,Enchant creature\nEnchanted creature gets +2/+2 for each Aura attached to it and has vigilance.
Detritivore,4.0,['R'],['R'],None,['Creature'],['Lhurgoyf'],Rare,PLC,*,*,None,"Detritivore's power and toughness are each equal to the number of nonbasic land cards in your opponents' graveyards.\nSuspend X—{X}{3}{R}. X can't be 0. (Rather than cast this card from your hand, you may pay {X}{3}{R} and exile it with X time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)\nWhenever a time counter is removed from Detritivore while it's exiled, destroy target nonbasic land."
Keldon Marauders,2.0,['R'],['R'],None,['Creature'],"['Human', 'Warrior']",Common,PLC,3,3,None,"Vanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nWhen Keldon Marauders enters or leaves the battlefield, it deals 1 damage to target player or planeswalker."
Battering Sliver,6.0,['R'],['R'],None,['Creature'],['Sliver'],Common,PLC,4,4,None,All Sliver creatures have trample.
Sunlance,1.0,['W'],['W'],None,['Sorcery'],None,Common,PLC,None,None,None,Sunlance deals 3 damage to target nonwhite creature.
Aether Membrane,3.0,['R'],['R'],None,['Creature'],['Wall'],Uncommon,PLC,0,5,None,"Defender; reach (This creature can block creatures with flying.)\nWhenever Aether Membrane blocks a creature, return that creature to its owner's hand at end of combat."
Rathi Trapper,2.0,['B'],['B'],None,['Creature'],"['Human', 'Rebel', 'Rogue']",Common,PLC,1,2,None,"{B}, {T}: Tap target creature."
Sinew Sliver,2.0,['W'],['W'],None,['Creature'],['Sliver'],Common,PLC,1,1,None,All Sliver creatures get +1/+1.
Porphyry Nodes,1.0,['W'],['W'],None,['Enchantment'],None,Rare,PLC,None,None,None,"At the beginning of your upkeep, destroy the creature with the least power. It can't be regenerated. If two or more creatures are tied for least power, you choose one of them.\nWhen there are no creatures on the battlefield, sacrifice Porphyry Nodes."
Seal of Primordium,2.0,['G'],['G'],None,['Enchantment'],None,Common,PLC,None,None,None,Sacrifice Seal of Primordium: Destroy target artifact or enchantment.
Damnation,4.0,['B'],['B'],None,['Sorcery'],None,Rare,PLC,None,None,None,Destroy all creatures. They can't be regenerated.
Waning Wurm,4.0,['B'],['B'],None,['Creature'],"['Zombie', 'Wurm']",Uncommon,PLC,7,6,None,"Vanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)"
Mycologist,2.0,['W'],['W'],None,['Creature'],"['Human', 'Druid']",Uncommon,PLC,0,2,None,"At the beginning of your upkeep, put a spore counter on Mycologist.\nRemove three spore counters from Mycologist: Create a 1/1 green Saproling creature token.\nSacrifice a Saproling: You gain 2 life."
Ridged Kusite,1.0,['B'],['B'],None,['Creature'],"['Horror', 'Spellshaper']",Common,PLC,1,1,None,"{1}{B}, {T}, Discard a card: Target creature gets +1/+0 and gains first strike until end of turn."
Mesa Enchantress,3.0,['W'],['W'],None,['Creature'],"['Human', 'Druid']",Rare,PLC,0,2,None,"Whenever you cast an enchantment spell, you may draw a card."
Imp's Mischief,2.0,['B'],['B'],None,['Instant'],None,Rare,PLC,None,None,None,Change the target of target spell with a single target. You lose life equal to that spell's mana value.
Calciderm,4.0,['W'],['W'],None,['Creature'],['Beast'],Uncommon,PLC,5,5,None,"Shroud (This creature can't be the target of spells or abilities.)\nVanishing 4 (This creature enters the battlefield with four time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)"
Shade of Trokair,4.0,['W'],['W'],None,['Creature'],['Shade'],Common,PLC,1,2,None,"{W}: Shade of Trokair gets +1/+1 until end of turn.\nSuspend 3—{W} (Rather than cast this card from your hand, you may pay {W} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)"
Circle of Affliction,2.0,['B'],['B'],None,['Enchantment'],None,Uncommon,PLC,None,None,None,"As Circle of Affliction enters the battlefield, choose a color.\nWhenever a source of the chosen color deals damage to you, you may pay {1}. If you do, target player loses 1 life and you gain 1 life."
Keen Sense,1.0,['G'],['G'],None,['Enchantment'],['Aura'],Uncommon,PLC,None,None,None,"Enchant creature\nWhenever enchanted creature deals damage to an opponent, you may draw a card."
Serra Sphinx,5.0,['U'],['U'],None,['Creature'],['Sphinx'],Rare,PLC,4,4,None,"Flying, vigilance"
Dust Elemental,4.0,['W'],['W'],None,['Creature'],['Elemental'],Rare,PLC,6,6,None,"Flash (You may cast this spell any time you could cast an instant.)\nFlying; fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nWhen Dust Elemental enters the battlefield, return three creatures you control to their owner's hand."
Shaper Parasite,3.0,['U'],['U'],None,['Creature'],['Illusion'],Common,PLC,2,3,None,"Morph {2}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Shaper Parasite is turned face up, target creature gets +2/-2 or -2/+2 until end of turn."
Stormfront Riders,5.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Uncommon,PLC,4,3,None,"Flying\nWhen Stormfront Riders enters the battlefield, return two creatures you control to their owner's hand.\nWhenever Stormfront Riders or another creature is returned to your hand from the battlefield, create a 1/1 white Soldier creature token."
Hedge Troll,3.0,['G'],"['G', 'W']",None,['Creature'],"['Troll', 'Cleric']",Uncommon,PLC,2,2,None,Hedge Troll gets +1/+1 as long as you control a Plains.\n{W}: Regenerate Hedge Troll.
Benalish Commander,4.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,PLC,*,*,None,"Benalish Commander's power and toughness are each equal to the number of Soldiers you control.\nSuspend X—{X}{W}{W}. X can't be 0.\nWhenever a time counter is removed from Benalish Commander while it's exiled, create a 1/1 white Soldier creature token."
Riftmarked Knight,3.0,['W'],['W'],None,['Creature'],"['Human', 'Rebel', 'Knight']",Uncommon,PLC,2,2,None,"Protection from black; flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)\nSuspend 3—{1}{W}{W}\nWhen the last time counter is removed from Riftmarked Knight while it's exiled, create a 2/2 black Knight creature token with flanking, protection from white, and haste."
Serra's Boon,3.0,['W'],['W'],None,['Enchantment'],['Aura'],Uncommon,PLC,None,None,None,"Enchant creature\nEnchanted creature gets +1/+2 as long as it's white. Otherwise, it gets -2/-1."
Gossamer Phantasm,2.0,['U'],['U'],None,['Creature'],['Illusion'],Common,PLC,2,1,None,"Flying\nWhen Gossamer Phantasm becomes the target of a spell or ability, sacrifice it."
Rough // Tumble,8.0,['R'],['R'],None,['Sorcery'],None,Uncommon,PLC,None,None,None,Rough deals 2 damage to each creature without flying.
Frozen Aether,4.0,['U'],['U'],None,['Enchantment'],None,Uncommon,PLC,None,None,None,"Artifacts, creatures, and lands your opponents control enter the battlefield tapped."
Pallid Mycoderm,4.0,['W'],['W'],None,['Creature'],['Fungus'],Common,PLC,2,4,None,"At the beginning of your upkeep, put a spore counter on Pallid Mycoderm.\nRemove three spore counters from Pallid Mycoderm: Create a 1/1 green Saproling creature token.\nSacrifice a Saproling: Each creature you control that's a Fungus or a Saproling gets +1/+1 until end of turn."
