Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Reenact the Crime,4.0,['U'],['U'],None,['Instant'],None,Rare,PMKM,None,None,None,Exile target nonland card in a graveyard that was put there from anywhere this turn. Copy it. You may cast the copy without paying its mana cost.
Proft's Eidetic Memory,2.0,['U'],['U'],['Legendary'],['Enchantment'],None,Rare,PMKM,None,None,None,"When Proft's Eidetic Memory enters the battlefield, draw a card.\nYou have no maximum hand size.\nAt the beginning of combat on your turn, if you've drawn more than one card this turn, put X +1/+1 counters on target creature you control, where X is the number of cards you've drawn this turn minus one."
"Kellan, Inquisitive Prodigy // Tail the Suspect",4.0,"['U', 'G']","['G', 'U']",['Legendary'],['Creature'],"['Human', 'Faerie', 'Detective']",Rare,PMKM,3,4,None,"Flying, vigilance\nWhenever Kellan, Inquisitive Prodigy attacks, destroy up to one target artifact. If you controlled that permanent, draw a card."
Lost in the Maze,2.0,['U'],['U'],None,['Enchantment'],None,Rare,PMKM,None,None,None,"Flash\nWhen Lost in the Maze enters the battlefield, tap X target creatures. Put a stun counter on each of those creatures you don't control. (If a permanent with a stun counter would become untapped, remove one from it instead.)\nTapped creatures you control have hexproof."
Undergrowth Recon,3.0,['G'],['G'],None,['Enchantment'],None,Mythic,PMKM,None,None,None,"At the beginning of your upkeep, return target land card from your graveyard to the battlefield tapped."
"Kaya, Spirits' Justice",4.0,"['B', 'W']","['B', 'W']",['Legendary'],['Planeswalker'],['Kaya'],Mythic,PMKM,None,None,3,"Whenever one or more creatures you control and/or creature cards in your graveyard are put into exile, you may choose a creature card from among them. Until end of turn, target token you control becomes a copy of it, except it has flying.\n[+2]: Surveil 2, then exile a card from a graveyard.\n[+1]: Create a 1/1 white and black Spirit creature token with flying.\n[−2]: Exile target creature you control. For each other player, exile up to one target creature that player controls."
Hide in Plain Sight,4.0,['G'],['G'],None,['Sorcery'],None,Rare,PMKM,None,None,None,"Look at the top five cards of your library, cloak two of them, and put the rest on the bottom of your library in a random order. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)"
"Anzrag, the Quake-Mole",4.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],"['Mole', 'God']",Mythic,PMKM,8,4,None,"Whenever Anzrag, the Quake-Mole becomes blocked, untap each creature you control. After this phase, there is an additional combat phase.\n{3}{R}{R}{G}{G}: Anzrag must be blocked each combat this turn if able."
Intrude on the Mind,5.0,['U'],['U'],None,['Instant'],None,Mythic,PMKM,None,None,None,"Reveal the top five cards of your library and separate them into two piles. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard. Create a 0/0 colorless Thopter artifact creature token with flying, then put a +1/+1 counter on it for each card put into your graveyard this way."
Incinerator of the Guilty,6.0,['R'],['R'],None,['Creature'],['Dragon'],Mythic,PMKM,6,6,None,"Flying, trample\nWhenever Incinerator of the Guilty deals combat damage to a player, you may collect evidence X. When you do, Incinerator of the Guilty deals X damage to each creature and planeswalker that player controls. (To collect evidence X, exile cards with total mana value X or greater from your graveyard.)"
Homicide Investigator,2.0,['B'],['B'],None,['Creature'],"['Human', 'Detective']",Rare,PMKM,2,2,None,"Whenever one or more nontoken creatures you control die, investigate. This ability triggers only once each turn. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Forensic Gadgeteer,3.0,['U'],['U'],None,['Creature'],"['Vedalken', 'Artificer', 'Detective']",Rare,PMKM,2,3,None,"Whenever you cast an artifact spell, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nActivated abilities of artifacts you control cost {1} less to activate. This effect can't reduce the mana in that cost to less than one mana."
Expedited Inheritance,2.0,['R'],['R'],None,['Enchantment'],None,Mythic,PMKM,None,None,None,"Whenever a creature is dealt damage, its controller may exile that many cards from the top of their library. They may play those cards until the end of their next turn."
Connecting the Dots,2.0,['R'],['R'],None,['Enchantment'],None,Rare,PMKM,None,None,None,"Whenever a creature you control attacks, exile the top card of your library face down. (You can't look at it.)\n{1}{R}, Discard your hand, Sacrifice Connecting the Dots: Put all cards exiled with Connecting the Dots into their owners' hands."
Deadly Cover-Up,5.0,['B'],['B'],None,['Sorcery'],None,Rare,PMKM,None,None,None,"As an additional cost to cast this spell, you may collect evidence 6.\nDestroy all creatures. If evidence was collected, exile a card from an opponent's graveyard. Then search its owner's graveyard, hand, and library for any number of cards with that name and exile them. That player shuffles, then draws a card for each card exiled from their hand this way."
"Judith, Carnage Connoisseur",5.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Human', 'Shaman']",Rare,PMKM,3,4,None,"Whenever you cast an instant or sorcery spell, choose one —\n• That spell gains deathtouch and lifelink.\n• Create a 2/2 red Imp creature token with ""When this creature dies, it deals 2 damage to each opponent."""
Cryptic Coat,3.0,['U'],['U'],None,['Artifact'],['Equipment'],Rare,PMKM,None,None,None,"When Cryptic Coat enters the battlefield, cloak the top card of your library, then attach Cryptic Coat to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)\nEquipped creature gets +1/+0 and can't be blocked.\n{1}{U}: Return Cryptic Coat to its owner's hand."
Anzrag's Rampage,5.0,['R'],['R'],None,['Sorcery'],None,Rare,PMKM,None,None,None,"Destroy all artifacts you don't control, then exile the top X cards of your library, where X is the number of artifacts that were put into graveyards from the battlefield this turn. You may put a creature card exiled this way onto the battlefield. It gains haste. Return it to your hand at the beginning of the next end step."
Hunted Bonebrute,3.0,['B'],['B'],None,['Creature'],"['Skeleton', 'Beast']",Rare,PMKM,6,2,None,"Menace\nWhen Hunted Bonebrute enters the battlefield, target opponent creates two 1/1 white Dog creature tokens.\nWhen Hunted Bonebrute dies, each opponent loses 3 life.\nDisguise {1}{B}"
Analyze the Pollen,1.0,['G'],['G'],None,['Sorcery'],None,Rare,PMKM,None,None,None,"As an additional cost to cast this spell, you may collect evidence 8. (Exile cards with total mana value 8 or greater from your graveyard.)\nSearch your library for a basic land card. If evidence was collected, instead search your library for a creature or land card. Reveal that card, put it into your hand, then shuffle."
"Izoni, Center of the Web",6.0,"['B', 'G']","['B', 'G']",['Legendary'],['Creature'],"['Elf', 'Detective']",Rare,PMKM,5,4,None,"Menace\nWhenever Izoni, Center of the Web enters the battlefield or attacks, you may collect evidence 4. If you do, create two 2/1 black and green Spider creature tokens with menace and reach.\nSacrifice four tokens: Surveil 2, then draw two cards. You gain 2 life."
Coveted Falcon,3.0,['U'],['U'],None,"['Artifact', 'Creature']",['Bird'],Rare,PMKM,1,4,None,"Flying\nWhenever Coveted Falcon attacks, gain control of target permanent you own but don't control.\nDisguise {1}{U}\nWhen Coveted Falcon is turned face up, target opponent gains control of any number of target permanents you control. Draw a card for each one they gained control of this way."
Illicit Masquerade,4.0,['B'],['B'],None,['Enchantment'],None,Rare,PMKM,None,None,None,"Flash\nWhen Illicit Masquerade enters the battlefield, put an impostor counter on each creature you control.\nWhenever a creature you control with an impostor counter on it dies, exile it. Return up to one other target creature card from your graveyard to the battlefield."
Conspiracy Unraveler,7.0,['U'],['U'],None,['Creature'],"['Sphinx', 'Detective']",Mythic,PMKM,6,6,None,"Flying\nYou may collect evidence 10 rather than pay the mana cost for spells that you cast. (To collect evidence 10, exile cards with total mana value 10 or greater from your graveyard.)"
Drag the Canal,2.0,"['B', 'U']","['B', 'U']",None,['Instant'],None,Rare,PMKM,None,None,None,"Create a 2/2 white and blue Detective creature token. If a creature died this turn, you gain 2 life, surveil 2, then investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Pyrotechnic Performer,2.0,['R'],['R'],None,['Creature'],"['Viashino', 'Assassin']",Rare,PMKM,3,2,None,"Disguise {R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)\nWhenever Pyrotechnic Performer or another creature you control is turned face up, that creature deals damage equal to its power to each opponent."
Case of the Ransacked Lab,3.0,['U'],['U'],None,['Enchantment'],['Case'],Rare,PMKM,None,None,None,"Instant and sorcery spells you cast cost {1} less to cast.\nTo solve — You've cast four or more instant and sorcery spells this turn. (If unsolved, solve at the beginning of your end step.)\nSolved — Whenever you cast an instant or sorcery spell, draw a card."
Wojek Investigator,3.0,['W'],['W'],None,['Creature'],"['Angel', 'Detective']",Rare,PMKM,2,4,None,"Flying, vigilance\nAt the beginning of your upkeep, investigate once for each opponent who has more cards in hand than you. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
"Ezrim, Agency Chief",5.0,"['U', 'W']","['U', 'W']",['Legendary'],['Creature'],"['Archon', 'Detective']",Rare,PMKM,5,5,None,"Flying\nWhen Ezrim, Agency Chief enters the battlefield, investigate twice. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\n{1}, Sacrifice an artifact: Ezrim gains your choice of vigilance, lifelink, or hexproof until end of turn."
Tenth District Hero,2.0,['W'],['W'],None,['Creature'],['Human'],Rare,PMKM,2,3,None,"{1}{W}, Collect evidence 2: Tenth District Hero becomes a Human Detective with base power and toughness 4/4 and gains vigilance.\n{2}{W}, Collect evidence 4: If Tenth District Hero is a Detective, it becomes a legendary creature named Mileva, the Stalwart, it has base power and toughness 5/5, and it gains ""Other creatures you control have indestructible."""
Ill-Timed Explosion,4.0,"['R', 'U']","['R', 'U']",None,['Sorcery'],None,Rare,PMKM,None,None,None,"Draw two cards. Then you may discard two cards. When you do, Ill-Timed Explosion deals X damage to each creature, where X is the greatest mana value among cards discarded this way."
Case of the Stashed Skeleton,2.0,['B'],['B'],None,['Enchantment'],['Case'],Rare,PMKM,None,None,None,"When this Case enters the battlefield, create a 2/1 black Skeleton creature token and suspect it. (It has menace and can't block.)\nTo solve — You control no suspected Skeletons. (If unsolved, solve at the beginning of your end step.)\nSolved — {1}{B}, Sacrifice this Case: Search your library for a card, put it into your hand, then shuffle. Activate only as a sorcery."
"Agrus Kos, Spirit of Justice",4.0,"['R', 'W']","['R', 'W']",['Legendary'],['Creature'],"['Spirit', 'Detective']",Mythic,PMKM,2,4,None,"Double strike, vigilance\nWhenever Agrus Kos, Spirit of Justice enters the battlefield or attacks, choose up to one target creature. If it's suspected, exile it. Otherwise, suspect it. (A suspected creature has menace and can't block.)"
Unyielding Gatekeeper,2.0,['W'],['W'],None,['Creature'],"['Elephant', 'Cleric']",Rare,PMKM,3,2,None,"Disguise {1}{W} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)\nWhen Unyielding Gatekeeper is turned face up, exile another target nonland permanent. If you controlled it, return it to the battlefield tapped. Otherwise, its controller creates a 2/2 white and blue Detective creature token."
"Krenko, Baron of Tin Street",3.0,['R'],['R'],['Legendary'],['Creature'],['Goblin'],Rare,PMKM,3,3,None,"Haste\n{T}, Sacrifice an artifact: Put a +1/+1 counter on each Goblin you control.\nWhenever an artifact is put into a graveyard from the battlefield, you may pay {R}. If you do, create a 1/1 red Goblin creature token. It gains haste until end of turn."
The Pride of Hull Clade,11.0,['G'],"['G', 'U']",['Legendary'],['Creature'],"['Crocodile', 'Elk', 'Turtle']",Mythic,PMKM,2,15,None,"This spell costs {X} less to cast, where X is the total toughness of creatures you control.\nDefender\n{2}{U}{U}: Until end of turn, target creature you control gets +1/+0, gains ""Whenever this creature deals combat damage to a player, draw cards equal to its toughness,"" and can attack as though it didn't have defender."
Fugitive Codebreaker,2.0,['R'],['R'],None,['Creature'],"['Goblin', 'Rogue']",Rare,PMKM,2,1,None,"Prowess, haste\nDisguise {5}{R}. This cost is reduced by {1} for each instant and sorcery card in your graveyard. (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)\nWhen Fugitive Codebreaker is turned face up, discard your hand, then draw three cards."
No Witnesses,4.0,['W'],['W'],None,['Sorcery'],None,Rare,PMKM,None,None,None,"Each player who controls the most creatures investigates. Then destroy all creatures. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Case of the Uneaten Feast,1.0,['W'],['W'],None,['Enchantment'],['Case'],Rare,PMKM,None,None,None,"Whenever a creature enters the battlefield under your control, you gain 1 life.\nTo solve — You've gained 5 or more life this turn. (If unsolved, solve at the beginning of your end step.)\nSolved — Sacrifice this Case: Creature cards in your graveyard gain ""You may cast this card from your graveyard"" until end of turn."
"Etrata, Deadly Fugitive",3.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],"['Vampire', 'Assassin']",Mythic,PMKM,1,4,None,"Deathtouch\nFace-down creatures you control have ""{2}{U}{B}: Turn this creature face up. If you can't, exile it, then you may cast the exiled card without paying its mana cost.""\nWhenever an Assassin you control deals combat damage to an opponent, cloak the top card of that player's library."
Case of the Crimson Pulse,3.0,['R'],['R'],None,['Enchantment'],['Case'],Rare,PMKM,None,None,None,"When this Case enters the battlefield, discard a card, then draw two cards.\nTo solve — You have no cards in hand. (If unsolved, solve at the beginning of your end step.)\nSolved — At the beginning of your upkeep, discard your hand, then draw two cards."
Archdruid's Charm,3.0,['G'],['G'],None,['Instant'],None,Rare,PMKM,None,None,None,"Choose one —\n• Search your library for a creature or land card and reveal it. Put it onto the battlefield tapped if it's a land card. Otherwise, put it into your hand. Then shuffle.\n• Put a +1/+1 counter on target creature you control. It deals damage equal to its power to target creature you don't control.\n• Exile target artifact or enchantment."
Vein Ripper,6.0,['B'],['B'],None,['Creature'],"['Vampire', 'Assassin']",Mythic,PMKM,6,5,None,"Flying\nWard—Sacrifice a creature.\nWhenever a creature dies, target opponent loses 2 life and you gain 2 life."
Doorkeeper Thrull,2.0,['W'],['W'],None,['Creature'],['Thrull'],Rare,PMKM,1,2,None,Flash\nFlying\nArtifacts and creatures entering the battlefield don't cause abilities to trigger.
"Massacre Girl, Known Killer",4.0,['B'],['B'],['Legendary'],['Creature'],"['Human', 'Assassin']",Mythic,PMKM,4,4,None,"Menace\nCreatures you control have wither. (They deal damage to creatures in the form of -1/-1 counters.)\nWhenever a creature an opponent controls dies, if its toughness was less than 1, draw a card."
"Aurelia, the Law Above",5.0,"['R', 'W']","['R', 'W']",['Legendary'],['Creature'],['Angel'],Rare,PMKM,4,4,None,"Flying, vigilance, haste\nWhenever a player attacks with three or more creatures, you draw a card.\nWhenever a player attacks with five or more creatures, Aurelia, the Law Above deals 3 damage to each of your opponents and you gain 3 life."
Aurelia's Vindicator,4.0,['W'],['W'],None,['Creature'],['Angel'],Mythic,PMKM,4,2,None,"Flying, lifelink, ward {2}\nDisguise {X}{3}{W}\nWhen Aurelia's Vindicator is turned face up, exile up to X other target creatures from the battlefield and/or creature cards from graveyards.\nWhen Aurelia's Vindicator leaves the battlefield, return the exiled cards to their owners' hands."
"Delney, Streetwise Lookout",3.0,['W'],['W'],['Legendary'],['Creature'],"['Human', 'Scout']",Mythic,PMKM,2,2,None,"Creatures you control with power 2 or less can't be blocked by creatures with power 3 or greater.\nIf an ability of a creature you control with power 2 or less triggers, that ability triggers an additional time."
Leyline of the Guildpact,4.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",None,['Enchantment'],None,Rare,PMKM,None,None,None,"If Leyline of the Guildpact is in your opening hand, you may begin the game with it on the battlefield.\nEach nonland permanent you control is all colors.\nLands you control are every basic land type in addition to their other types."
Doppelgang,2.0,"['G', 'U']","['G', 'U']",None,['Sorcery'],None,Rare,PMKM,None,None,None,"For each of X target permanents, create X tokens that are copies of that permanent."
"Alquist Proft, Master Sleuth",3.0,"['U', 'W']","['U', 'W']",['Legendary'],['Creature'],"['Human', 'Detective']",Mythic,PMKM,3,3,None,"Vigilance\nWhen Alquist Proft, Master Sleuth enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\n{X}{W}{U}{U}, {T}, Sacrifice a Clue: You draw X cards and gain X life."
Assassin's Trophy,2.0,"['B', 'G']","['B', 'G']",None,['Instant'],None,Rare,PMKM,None,None,None,"Destroy target permanent an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle."
Assemble the Players,2.0,['W'],['W'],None,['Enchantment'],None,Rare,PMKM,None,None,None,"You may look at the top card of your library any time.\nOnce each turn, you may cast a creature spell with power 2 or less from the top of your library."
Lamplight Phoenix,3.0,['R'],['R'],None,['Creature'],['Phoenix'],Rare,PMKM,3,3,None,"Flying\nWhen Lamplight Phoenix dies, you may exile it and collect evidence 4. If you do, return Lamplight Phoenix to the battlefield tapped. (To collect evidence 4, exile cards with total mana value 4 or greater from your graveyard.)"
Case of the Locked Hothouse,4.0,['G'],['G'],None,['Enchantment'],['Case'],Rare,PMKM,None,None,None,"You may play an additional land on each of your turns.\nTo solve — You control seven or more lands. (If unsolved, solve at the beginning of your end step.)\nSolved — You may look at the top card of your library any time, and you may play lands and cast creature and enchantment spells from the top of your library."
