Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Teleport,3.0,['U'],['U'],None,['Instant'],None,Rare,BCHR,None,None,None,Cast this spell only during the declare attackers step.\nTarget creature can't be blocked this turn.
Remove Soul,2.0,['U'],['U'],None,['Instant'],None,Common,BCHR,None,None,None,Counter target creature spell.
Recall,1.0,['U'],['U'],None,['Sorcery'],None,Uncommon,BCHR,None,None,None,"Discard X cards, then return a card from your graveyard to your hand for each card discarded this way. Exile Recall."
Puppet Master,3.0,['U'],['U'],None,['Enchantment'],['Aura'],Uncommon,BCHR,None,None,None,"Enchant creature\nWhen enchanted creature dies, return that card to its owner's hand. If that card is returned to its owner's hand this way, you may pay {U}{U}{U}. If you do, return Puppet Master to its owner's hand."
Juxtapose,4.0,['U'],['U'],None,['Sorcery'],None,Rare,BCHR,None,None,None,"You and target player exchange control of the creature you each control with the highest mana value. Then exchange control of artifacts the same way. If two or more permanents a player controls are tied for highest, their controller chooses one of them."
Flash Flood,1.0,['U'],['U'],None,['Instant'],None,Common,BCHR,None,None,None,Choose one —\n• Destroy target red permanent.\n• Return target Mountain to its owner's hand.
Fishliver Oil,2.0,['U'],['U'],None,['Enchantment'],['Aura'],Common,BCHR,None,None,None,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature has islandwalk. (It can't be blocked as long as defending player controls an Island.)
Angelic Voices,4.0,['W'],['W'],None,['Enchantment'],None,Rare,BCHR,None,None,None,"Creatures you control get +1/+1 as long as you control no nonartifact, nonwhite creatures."
Akron Legionnaire,8.0,['W'],['W'],None,['Creature'],"['Giant', 'Soldier']",Rare,BCHR,8,4,None,"Except for creatures named Akron Legionnaire and artifact creatures, creatures you control can't attack."
Dandân,2.0,['U'],['U'],None,['Creature'],['Fish'],Common,BCHR,4,1,None,"Dandân can't attack unless defending player controls an Island.\nWhen you control no Islands, sacrifice Dandân."
Enchantment Alteration,1.0,['U'],['U'],None,['Instant'],None,Uncommon,BCHR,None,None,None,Attach target Aura attached to a creature or land to another permanent of that type.
Dance of Many,2.0,['U'],['U'],None,['Enchantment'],None,Rare,BCHR,None,None,None,"When Dance of Many enters the battlefield, create a token that's a copy of target nontoken creature.\nWhen Dance of Many leaves the battlefield, exile the token.\nWhen the token leaves the battlefield, sacrifice Dance of Many.\nAt the beginning of your upkeep, sacrifice Dance of Many unless you pay {U}{U}."
War Elephant,4.0,['W'],['W'],None,['Creature'],['Elephant'],Common,BCHR,2,2,None,"Trample; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)"
Azure Drake,4.0,['U'],['U'],None,['Creature'],['Drake'],Uncommon,BCHR,2,4,None,Flying
Boomerang,2.0,['U'],['U'],None,['Instant'],None,Common,BCHR,None,None,None,Return target permanent to its owner's hand.
Witch Hunter,4.0,['W'],['W'],None,['Creature'],"['Human', 'Cleric']",Uncommon,BCHR,1,1,None,"{T}: Witch Hunter deals 1 damage to target player or planeswalker.\n{1}{W}{W}, {T}: Return target creature an opponent controls to its owner's hand."
Storm Seeker,4.0,['G'],['G'],None,['Instant'],None,Uncommon,BCHR,None,None,None,Storm Seeker deals damage to target player equal to the number of cards in that player's hand.
Shield Wall,2.0,['W'],['W'],None,['Instant'],None,Uncommon,BCHR,None,None,None,Creatures you control get +0/+2 until end of turn.
Ivory Guardians,6.0,['W'],['W'],None,['Creature'],"['Giant', 'Cleric']",Uncommon,BCHR,3,3,None,Protection from red\nCreatures named Ivory Guardians get +1/+1 as long as an opponent controls a nontoken red permanent.
Repentant Blacksmith,2.0,['W'],['W'],None,['Creature'],['Human'],Common,BCHR,1,2,None,Protection from red
Keepers of the Faith,3.0,['W'],['W'],None,['Creature'],"['Human', 'Cleric']",Common,BCHR,2,3,None,None
Abu Ja'far,1.0,['W'],['W'],None,['Creature'],['Human'],Uncommon,BCHR,0,1,None,"When Abu Ja'far dies, destroy all creatures blocking or blocked by it. They can't be regenerated."
Blood of the Martyr,3.0,['W'],['W'],None,['Instant'],None,Uncommon,BCHR,None,None,None,"Until end of turn, if damage would be dealt to any creature, you may have that damage dealt to you instead."
Indestructible Aura,1.0,['W'],['W'],None,['Instant'],None,Common,BCHR,None,None,None,Prevent all damage that would be dealt to target creature this turn.
Petra Sphinx,5.0,['W'],['W'],None,['Creature'],['Sphinx'],Rare,BCHR,3,4,None,"{T}: Target player chooses a card name, then reveals the top card of their library. If that card has the chosen name, that player puts it into their hand. If it doesn't, the player puts it into their graveyard."
Urza's Tower,0.0,None,None,None,['Land'],"[""Urza's"", 'Tower']",Uncommon,BCHR,None,None,None,"{T}: Add {C}. If you control an Urza's Mine and an Urza's Power-Plant, add {C}{C}{C} instead."
Urza's Power Plant,0.0,None,None,None,['Land'],"[""Urza's"", 'Power-Plant']",Uncommon,BCHR,None,None,None,"{T}: Add {C}. If you control an Urza's Mine and an Urza's Tower, add {C}{C} instead."
Jeweled Bird,1.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"Remove Jeweled Bird from your deck before playing if you're not playing for ante.\n{T}: Ante Jeweled Bird. If you do, put all other cards you own from the ante into your graveyard, then draw a card."
Safe Haven,0.0,None,None,None,['Land'],None,Rare,BCHR,None,None,None,"{2}, {T}: Exile target creature you control.\nAt the beginning of your upkeep, you may sacrifice Safe Haven. If you do, return each card exiled with Safe Haven to the battlefield under its owner's control."
Urza's Mine,0.0,None,None,None,['Land'],"[""Urza's"", 'Mine']",Uncommon,BCHR,None,None,None,"{T}: Add {C}. If you control an Urza's Power-Plant and an Urza's Tower, add {C}{C} instead."
City of Brass,0.0,None,None,None,['Land'],None,Rare,BCHR,None,None,None,"Whenever City of Brass becomes tapped, it deals 1 damage to you.\n{T}: Add one mana of any color."
Voodoo Doll,6.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"At the beginning of your upkeep, put a pin counter on Voodoo Doll.\nAt the beginning of your end step, if Voodoo Doll is untapped, destroy Voodoo Doll and it deals damage to you equal to the number of pin counters on it.\n{X}{X}, {T}: Voodoo Doll deals damage equal to the number of pin counters on it to any target. X is the number of pin counters on Voodoo Doll."
Triassic Egg,4.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{3}, {T}: Put a hatchling counter on Triassic Egg.\nSacrifice Triassic Egg: Choose one. Activate only if there are two or more hatchling counters on Triassic Egg.\n• You may put a creature card from your hand onto the battlefield.\n• Return target creature card from your graveyard to the battlefield."
Tormod's Crypt,0.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,"{T}, Sacrifice Tormod's Crypt: Exile target player's graveyard."
Serpent Generator,6.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{4}, {T}: Create a 1/1 colorless Snake artifact creature token. It has ""Whenever this creature deals damage to a player, that player gets a poison counter."" (A player with ten or more poison counters loses the game.)"
Living Armor,4.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,"{T}, Sacrifice Living Armor: Put X +0/+1 counters on target creature, where X is that creature's mana value."
Sentinel,4.0,None,None,None,"['Artifact', 'Creature']",['Shapeshifter'],Rare,BCHR,1,1,None,{0}: Change Sentinel's base toughness to 1 plus the power of target creature blocking or blocked by Sentinel. (This effect lasts indefinitely.)
Jalum Tome,3.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{2}, {T}: Draw a card, then discard a card."
Runesword,6.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,"{3}, {T}: Target attacking creature gets +2/+0 until end of turn. When that creature leaves the battlefield this turn, sacrifice Runesword. If the creature deals damage to a creature this turn, the creature dealt damage can't be regenerated this turn. If a creature dealt damage by the targeted creature would die this turn, exile that creature instead."
Rakalite,6.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,{2}: Prevent the next 1 damage that would be dealt to any target this turn. Return Rakalite to its owner's hand at the beginning of the next end step.
Obelisk of Undoing,1.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{6}, {T}: Return target permanent you both own and control to your hand."
Horn of Deafening,4.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{2}, {T}: Prevent all combat damage that would be dealt by target creature this turn."
Gauntlets of Chaos,5.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{5}, Sacrifice Gauntlets of Chaos: Exchange control of target artifact, creature, or land you control and target permanent an opponent controls that shares one of those types with it. If those permanents are exchanged this way, destroy all Auras attached to them."
Fountain of Youth,0.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,"{2}, {T}: You gain 1 life."
Feldon's Cane,1.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,"{T}, Exile Feldon's Cane: Shuffle your graveyard into your library."
Bronze Horse,7.0,None,None,None,"['Artifact', 'Creature']",['Horse'],Rare,BCHR,4,4,None,"Trample\nAs long as you control another creature, prevent all damage that would be dealt to Bronze Horse by spells that target it."
Book of Rass,6.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"{2}, Pay 2 life: Draw a card."
Ashnod's Transmogrant,1.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,"{T}, Sacrifice Ashnod's Transmogrant: Put a +1/+1 counter on target nonartifact creature. That creature becomes an artifact in addition to its other types."
Barl's Cage,4.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,{3}: Target creature doesn't untap during its controller's next untap step.
Ashnod's Altar,3.0,None,None,None,['Artifact'],None,Common,BCHR,None,None,None,Sacrifice a creature: Add {C}{C}.
Arena of the Ancients,3.0,None,None,None,['Artifact'],None,Rare,BCHR,None,None,None,"Legendary creatures don't untap during their controllers' untap steps.\nWhen Arena of the Ancients enters the battlefield, tap all legendary creatures."
Xira Arien,3.0,"['B', 'G', 'R']","['B', 'G', 'R']",['Legendary'],['Creature'],"['Insect', 'Wizard']",Rare,BCHR,1,2,None,"Flying\n{B}{R}{G}, {T}: Target player draws a card."
Vaevictis Asmadi,8.0,"['B', 'G', 'R']","['B', 'G', 'R']",['Legendary'],['Creature'],"['Elder', 'Dragon']",Rare,BCHR,7,7,None,"Flying\nAt the beginning of your upkeep, sacrifice Vaevictis Asmadi unless you pay {B}{R}{G}.\n{B}: Vaevictis Asmadi gets +1/+0 until end of turn.\n{R}: Vaevictis Asmadi gets +1/+0 until end of turn.\n{G}: Vaevictis Asmadi gets +1/+0 until end of turn."
Yawgmoth Demon,6.0,['B'],['B'],None,['Creature'],"['Phyrexian', 'Demon']",Rare,BCHR,6,6,None,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nFirst strike (This creature deals combat damage before creatures without first strike.)\nAt the beginning of your upkeep, you may sacrifice an artifact. If you don't, tap Yawgmoth Demon and it deals 2 damage to you."
Tor Wauki,5.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Human', 'Archer']",Uncommon,BCHR,3,3,None,{T}: Tor Wauki deals 2 damage to target attacking or blocking creature.
Wall of Shadows,3.0,['B'],['B'],None,['Creature'],['Wall'],Common,BCHR,0,1,None,Defender (This creature can't attack.)\nPrevent all damage that would be dealt to Wall of Shadows by creatures it's blocking.\nWall of Shadows can't be the target of spells that can target only Walls or of abilities that can target only Walls.
Tobias Andrion,5.0,"['U', 'W']","['U', 'W']",['Legendary'],['Creature'],"['Human', 'Advisor']",Uncommon,BCHR,4,4,None,None
Stangg,6.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],"['Human', 'Warrior']",Rare,BCHR,3,4,None,"When Stangg enters the battlefield, create Stangg Twin, a legendary 3/4 red and green Human Warrior creature token. Exile that token when Stangg leaves the battlefield. Sacrifice Stangg when that token leaves the battlefield."
Sol'kanar the Swamp King,5.0,"['B', 'R', 'U']","['B', 'R', 'U']",['Legendary'],['Creature'],['Demon'],Rare,BCHR,5,5,None,"Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)\nWhenever a player casts a black spell, you gain 1 life."
Sivitri Scarzam,7.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],['Human'],Uncommon,BCHR,6,4,None,None
Rubinia Soulsinger,5.0,"['G', 'U', 'W']","['G', 'U', 'W']",['Legendary'],['Creature'],['Faerie'],Rare,BCHR,2,3,None,You may choose not to untap Rubinia Soulsinger during your untap step.\n{T}: Gain control of target creature for as long as you control Rubinia and Rubinia remains tapped.
Palladia-Mors,8.0,"['G', 'R', 'W']","['G', 'R', 'W']",['Legendary'],['Creature'],"['Elder', 'Dragon']",Rare,BCHR,7,7,None,"Flying, trample\nAt the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}."
Nicol Bolas,8.0,"['B', 'R', 'U']","['B', 'R', 'U']",['Legendary'],['Creature'],"['Elder', 'Dragon']",Rare,BCHR,7,7,None,"Flying\nAt the beginning of your upkeep, sacrifice Nicol Bolas unless you pay {U}{B}{R}.\nWhenever Nicol Bolas deals damage to an opponent, that player discards their hand."
Nebuchadnezzar,5.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,BCHR,3,3,None,"{X}, {T}: Choose a card name. Target opponent reveals X cards at random from their hand. Then that player discards all cards with that name revealed this way. Activate only during your turn."
Marhault Elsdragon,6.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],"['Elf', 'Warrior']",Uncommon,BCHR,4,6,None,"Rampage 1 (Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)"
Kei Takahashi,4.0,"['G', 'W']","['G', 'W']",['Legendary'],['Creature'],"['Human', 'Cleric']",Uncommon,BCHR,2,2,None,{T}: Prevent the next 2 damage that would be dealt to target creature this turn.
Divine Offering,2.0,['W'],['W'],None,['Instant'],None,Common,BCHR,None,None,None,Destroy target artifact. You gain life equal to its mana value.
Johan,6.0,"['G', 'R', 'W']","['G', 'R', 'W']",['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,BCHR,5,4,None,"At the beginning of combat on your turn, you may have Johan gain ""Johan can't attack"" until end of combat. If you do, attacking doesn't cause creatures you control to tap this combat if Johan is untapped."
Gabriel Angelfire,7.0,"['G', 'W']","['G', 'W']",['Legendary'],['Creature'],['Angel'],Rare,BCHR,4,4,None,"At the beginning of your upkeep, choose flying, first strike, trample, or rampage 3. Gabriel Angelfire gains that ability until your next upkeep. (Whenever a creature with rampage 3 becomes blocked, it gets +3/+3 until end of turn for each creature blocking it beyond the first.)"
D'Avenant Archer,3.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier', 'Archer']",Common,BCHR,1,2,None,{T}: D'Avenant Archer deals 1 damage to target attacking or blocking creature.
Dakkon Blackblade,6.0,"['B', 'U', 'W']","['B', 'U', 'W']",['Legendary'],['Creature'],"['Human', 'Warrior']",Rare,BCHR,*,*,None,Dakkon Blackblade's power and toughness are each equal to the number of lands you control.
Transmutation,2.0,['B'],['B'],None,['Instant'],None,Common,BCHR,None,None,None,Switch target creature's power and toughness until end of turn.
Chromium,8.0,"['B', 'U', 'W']","['B', 'U', 'W']",['Legendary'],['Creature'],"['Elder', 'Dragon']",Rare,BCHR,7,7,None,"Flying\nRampage 2 (Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)\nAt the beginning of your upkeep, sacrifice Chromium unless you pay {W}{U}{B}."
Arcades Sabboth,8.0,"['G', 'U', 'W']","['G', 'U', 'W']",['Legendary'],['Creature'],"['Elder', 'Dragon']",Rare,BCHR,7,7,None,"Flying\nAt the beginning of your upkeep, sacrifice Arcades Sabboth unless you pay {G}{W}{U}.\nEach untapped creature you control gets +0/+2 as long as it's not attacking.\n{W}: Arcades Sabboth gets +0/+1 until end of turn."
Ayesha Tanaka,4.0,"['U', 'W']","['U', 'W']",['Legendary'],['Creature'],"['Human', 'Artificer']",Rare,BCHR,2,2,None,"Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)\n{T}: Counter target activated ability from an artifact source unless that ability's controller pays {W}. (Mana abilities can't be targeted.)"
Axelrod Gunnarson,8.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],['Giant'],Rare,BCHR,5,5,None,"Trample\nWhenever a creature dealt damage by Axelrod Gunnarson this turn dies, you gain 1 life and Axelrod deals 1 damage to target player or planeswalker."
Scavenger Folk,1.0,['G'],['G'],None,['Creature'],['Human'],Common,BCHR,1,1,None,"{G}, {T}, Sacrifice Scavenger Folk: Destroy target artifact."
